,County,Date,Rt_actual,Rt_forecast,Case_forecast,Case_lower95,Case_upper95,Case_actual
72,Cherokee,11/12/2020,1.143619616,1.137696862,25.729,16,36,27
73,Cherokee,11/13/2020,1.13790024,1.125196576,26.12,16,36,39
74,Cherokee,11/14/2020,1.088834972,1.111596107,26.7,17,37,33
75,Cherokee,11/15/2020,1.082948681,1.093295336,27.071,17,38,23
76,Cherokee,11/16/2020,1.109983795,1.067650199,27.254,17,39,20
77,Cherokee,11/17/2020,1.101988488,1.041898966,26.638,17,38,36
78,Chester,11/11/2020,1.095694291,1.09756434,31.221,21,42,39
79,Chester,11/12/2020,1.088410126,1.088975072,32.347,22,44,41
80,Chester,11/13/2020,1.079539856,1.079295278,33.216,23,45.025,46
81,Chester,11/14/2020,1.166426285,1.066260815,33.594,23,45,51
82,Chester,11/15/2020,1.156915296,1.052732348,33.722,22,45,55
83,Chester,11/16/2020,1.051730456,1.039921045,34.034,22,46.025,50
84,Chester,11/17/2020,1.043258699,1.027259231,33.719,22,47,44
85,Chesterfield,11/11/2020,1.057057371,1.059169769,25.616,16,37,32
86,Chesterfield,11/12/2020,1.051614783,1.055110574,27.664,19,38,37
87,Chesterfield,11/13/2020,1.04363009,1.049066544,28.551,19,39,36
88,Chesterfield,11/14/2020,1.108812659,1.042186737,28.789,18,39,33
89,Chesterfield,11/15/2020,1.108540082,1.034834981,29.292,19,40,29
90,Chesterfield,11/16/2020,1.018282884,1.028989553,29.263,19,41,24
91,Chesterfield,11/17/2020,1.015942216,1.023759365,29.448,18,42.025,36
92,Clarendon,11/11/2020,0.931841434,0.933137655,7.757,3,13,7
93,Clarendon,11/12/2020,0.938462754,0.938839734,7.997,3,14,7
94,Clarendon,11/13/2020,0.950226539,0.948394239,8.208,3,14,6
95,Clarendon,11/14/2020,0.928126735,0.962877333,8.295,3,15,5
96,Clarendon,11/15/2020,0.994166079,0.977699399,8.357,3,15,6
97,Clarendon,11/16/2020,0.999668534,0.989458561,8.392,3,15,4
98,Clarendon,11/17/2020,1.016517956,1.003606439,8.318,3,15,4
99,Colleton,11/11/2020,0.981211171,0.987558126,8.359,3,14,7
100,Colleton,11/12/2020,0.982992162,0.995320559,8.528,3,15,7
101,Colleton,11/13/2020,0.986093438,1.005269051,8.501,3,15,8
102,Colleton,11/14/2020,0.904228107,1.018691897,8.512,3,15,8
103,Colleton,11/15/2020,0.884122555,1.032217383,8.799,3.975,15,8
104,Colleton,11/16/2020,0.994507354,1.046976328,8.6,3,16,8
105,Colleton,11/17/2020,0.995767233,1.060445547,8.934,3,16,6
106,Darlington,11/11/2020,1.049539417,1.049826622,16.686,9,25,18
107,Darlington,11/12/2020,1.043502475,1.048902988,17.09,10,25,19
108,Darlington,11/13/2020,1.035315302,1.046061993,17.535,10,26,17
109,Darlington,11/14/2020,0.914293047,1.043420196,17.673,10,26,15
110,Darlington,11/15/2020,0.884980935,1.038602114,17.816,10,27,14
111,Darlington,11/16/2020,1.01842959,1.034099579,17.857,10,27,16
112,Darlington,11/17/2020,1.017257297,1.03048718,17.914,10,27,18
113,Dillon,11/11/2020,1.108758165,1.108338475,9.81,5,16,6
114,Dillon,11/12/2020,1.113424589,1.114274263,9.812,4,17,6
115,Dillon,11/13/2020,1.111985268,1.117887735,9.715,4,16,6
116,Dillon,11/14/2020,1.021710716,1.121279001,9.82,4,16,6
117,Dillon,11/15/2020,1.0308833,1.121093392,10.181,4,17,6
118,Dillon,11/16/2020,1.105547801,1.119763374,10.321,4,18,6
119,Dillon,11/17/2020,1.10514284,1.115126014,10.544,4,18.025,6
120,Dorchester,11/11/2020,1.163547901,1.16444993,18.846,11,28,15
121,Dorchester,11/12/2020,1.14718295,1.149036527,19.213,11,28,15
122,Dorchester,11/13/2020,1.128397992,1.133404255,19.793,11,29,23
123,Dorchester,11/14/2020,1.091702668,1.114158988,19.861,11,29,27
124,Dorchester,11/15/2020,1.091363991,1.094528437,20.282,12,30,28
125,Dorchester,11/16/2020,1.066863223,1.07508719,20.606,12,30.025,25
126,Dorchester,11/17/2020,1.048034657,1.055691242,20.254,11,30,21
127,Edgefield,11/11/2020,0.942505152,0.915917218,7.06,2,13,10
128,Edgefield,11/12/2020,0.928354047,0.901325285,7.223,2,13,9
129,Edgefield,11/13/2020,0.925409423,0.888933778,7.048,2,13,8
130,Edgefield,11/14/2020,0.936784134,0.891357422,7.19,3,13,8
131,Edgefield,11/15/2020,0.916697975,0.892655194,6.944,2,13,9
132,Edgefield,11/16/2020,0.928740538,0.893433034,6.891,2,13,10
133,Edgefield,11/17/2020,0.932681452,0.892935455,6.545,2,13,9
134,Fairfield,11/11/2020,1.045985304,1.046466231,121.108,100.975,144,179
135,Fairfield,11/12/2020,1.02222604,1.028980017,138.245,117,162,150
136,Fairfield,11/13/2020,0.997696044,1.013924956,145.611,121.975,169.025,196
137,Fairfield,11/14/2020,1.042057644,1.003766298,146.899,122,172,163
138,Fairfield,11/15/2020,1.039144432,0.995038867,148.172,122,173.025,45
139,Fairfield,11/16/2020,0.941659106,0.988805771,147.96,124.975,174,228
140,Fairfield,11/17/2020,0.929379968,0.983921409,146.456,122,170.025,301
141,Florence,11/11/2020,1.021608205,1.024756908,16.47,9,25,17
142,Florence,11/12/2020,1.019574432,1.021136761,16.998,10,25.025,18
143,Florence,11/13/2020,1.015733573,1.015605569,17.319,9,27,21
144,Florence,11/14/2020,1.109294161,1.009279966,17.226,9,26,25
145,Florence,11/15/2020,1.114439758,1.003703713,17.441,9.975,26,26
146,Florence,11/16/2020,1.002294744,0.999536216,17.209,9,26.025,25
147,Florence,11/17/2020,0.999884759,0.995285869,17.373,9,27,26
148,Georgetown,11/11/2020,1.005225434,1.005211234,14.835,8,23,16
149,Georgetown,11/12/2020,1.006903854,1.010587573,15.134,8,23,14
150,Georgetown,11/13/2020,1.009696947,1.018591642,15.234,8,23,14
151,Georgetown,11/14/2020,0.901704104,1.028401971,15.193,8,23,13
152,Georgetown,11/15/2020,0.896716804,1.037084699,15.637,8,25,14
153,Georgetown,11/16/2020,1.023555277,1.048217654,15.805,8,24,14
154,Georgetown,11/17/2020,1.02951283,1.058237791,15.979,8,25,12
155,Greenville,11/11/2020,1.106091359,1.108710051,159.552,136,184.025,161
156,Greenville,11/12/2020,1.086197114,1.088175297,159.7,137,185.025,189
157,Greenville,11/13/2020,1.062556792,1.06493175,158.732,135,184,202
158,Greenville,11/14/2020,1.084250472,1.039668202,158.073,133,182.025,200
159,Greenville,11/15/2020,1.038806268,1.015090227,157.631,132,183.025,217
160,Greenville,11/16/2020,0.992938244,0.997491956,155.565,130,181,229
161,Greenville,11/17/2020,0.974874922,0.983861804,154.31,128.975,181,225
162,Greenwood,11/11/2020,1.110659993,1.111096144,9.192,4,15,8
163,Greenwood,11/12/2020,1.104459582,1.108883023,8.912,4,15,9
164,Greenwood,11/13/2020,1.094298153,1.103324652,9.224,4,16,11
165,Greenwood,11/14/2020,1.117072498,1.096739769,9.442,4,16,11
166,Greenwood,11/15/2020,1.111401253,1.088464975,9.345,3,16,12
167,Greenwood,11/16/2020,1.067430269,1.080051899,9.465,4,17,9
168,Greenwood,11/17/2020,1.060249729,1.072294593,9.67,4,17,10
169,Hampton,11/11/2020,0.96042342,0.950662673,2.669,0,6,4
170,Hampton,11/12/2020,0.956023807,0.943112314,2.761,0,7,4
171,Hampton,11/13/2020,0.952597416,0.935225904,2.791,0,7,3
172,Hampton,11/14/2020,0.978827362,0.931046307,2.777,0,6,3
173,Hampton,11/15/2020,0.964074933,0.924159825,2.676,0,6,3
174,Hampton,11/16/2020,0.946557767,0.923485816,2.628,0,6,3
175,Hampton,11/17/2020,0.946127282,0.925909579,2.644,0,7,3
176,Horry,11/11/2020,1.044277707,1.048782229,54.729,41,69.025,67
177,Horry,11/12/2020,1.040157538,1.046607614,56.28,42,72,72
178,Horry,11/13/2020,1.03586917,1.044531345,57.044,43,72,74
179,Horry,11/14/2020,1.032488507,1.042206049,58.253,44,74,77
180,Horry,11/15/2020,0.989507631,1.038346052,58.378,43.975,74,85
181,Horry,11/16/2020,1.018817276,1.036124945,58.464,43,75.025,89
182,Horry,11/17/2020,1.012339106,1.036292672,59.58,44,77,86
183,Jasper,11/11/2020,1.025396212,1.032598734,20.679,12,30,26
184,Jasper,11/12/2020,1.018721677,1.036256194,20.571,12,29,25
185,Jasper,11/13/2020,1.013431271,1.041064978,20.589,12,31,23
186,Jasper,11/14/2020,0.98282241,1.042604327,20.792,12,30.025,36
187,Jasper,11/15/2020,0.979198676,1.042631745,20.923,12,30,13
188,Jasper,11/16/2020,0.992945228,1.041330338,20.809,12,31,16
189,Jasper,11/17/2020,0.985851452,1.040291429,21.054,11.975,32.025,17
190,Kershaw,11/11/2020,1.067325053,1.07463479,16.235,9,25,12
191,Kershaw,11/12/2020,1.059605427,1.073043108,15.518,8,23,13
192,Kershaw,11/13/2020,1.050548665,1.070493579,15.096,8,23,14
193,Kershaw,11/14/2020,1.072893101,1.068062782,15.309,8,24,14
194,Kershaw,11/15/2020,1.044959134,1.065610647,15.245,8,24,15
195,Kershaw,11/16/2020,1.016388717,1.0632236,15.39,8,25,13
196,Kershaw,11/17/2020,1.006041434,1.058553219,15.606,8,25.025,14
197,Lancaster,11/11/2020,1.115061811,1.11002624,112.278,91.975,134.025,121
198,Lancaster,11/12/2020,1.104756727,1.089321136,112.419,92,133,150
199,Lancaster,11/13/2020,1.094594198,1.063638806,112.969,92.975,135,144
200,Lancaster,11/14/2020,1.142162092,1.036986351,112.129,91,134.025,143
201,Lancaster,11/15/2020,1.13266575,1.012520909,110.69,88,133.025,169
202,Lancaster,11/16/2020,1.068796731,0.996285141,110.148,89,134,153
203,Lancaster,11/17/2020,1.06388968,0.983669519,110.106,87.975,133,118
204,Laurens,11/11/2020,0.998680266,0.995764554,14.339,7,23,11
205,Laurens,11/12/2020,0.996472562,0.99451232,14.425,7,23,13
206,Laurens,11/13/2020,0.996128314,0.994980454,14.387,8,22.025,15
207,Laurens,11/14/2020,1.030546862,0.999399304,14.189,7,23,17
208,Laurens,11/15/2020,1.030756447,1.002724528,14.474,7,23,17
209,Laurens,11/16/2020,0.992491546,1.005244017,14.523,7,22,14
210,Laurens,11/17/2020,0.992236745,1.006554008,14.395,7,23,11
211,Lee,11/11/2020,1.056744977,1.056497455,22.625,13,32,20
212,Lee,11/12/2020,1.044723157,1.046935201,23.251,14,33,24
213,Lee,11/13/2020,1.035540072,1.038144469,23.393,14,33,29
214,Lee,11/14/2020,1.044720698,1.02779603,23.757,14,34.025,51
215,Lee,11/15/2020,1.036926406,1.020489812,23.454,14,34,23
216,Lee,11/16/2020,1.019513775,1.014859557,23.66,14,35,14
217,Lee,11/17/2020,1.018424932,1.00780344,23.433,14,34.025,26
218,Lexington,11/11/2020,1.116550151,1.117897511,79.562,62,97,76
219,Lexington,11/12/2020,1.100340283,1.103448629,79.018,61,97,84
220,Lexington,11/13/2020,1.080916196,1.085570693,78.573,61,97,85
221,Lexington,11/14/2020,0.837921773,1.06532228,78.963,61,98,90
222,Lexington,11/15/2020,0.838154416,1.045313001,78.959,62,96,88
223,Lexington,11/16/2020,1.021032216,1.02552259,78.111,59,96,89
224,Lexington,11/17/2020,1.00360979,1.009920239,77.743,60,96,86
225,Marion,11/11/2020,1.08056822,1.082738876,27.079,17,38,27
226,Marion,11/12/2020,1.081425406,1.085061193,27.278,18,38,37
227,Marion,11/13/2020,1.077507734,1.085469842,28.14,18,40,36
228,Marion,11/14/2020,1.09434019,1.08465755,28.508,18,40,27
229,Marion,11/15/2020,1.090665528,1.081092477,28.97,18,41,36
230,Marion,11/16/2020,1.06103886,1.078334093,29.517,19,42.025,30
231,Marion,11/17/2020,1.057795334,1.078199148,29.87,19,42,38
232,Marlboro,11/11/2020,1.068766146,1.059239268,7.374,3,13.025,9
233,Marlboro,11/12/2020,1.081984855,1.066121101,7.98,3,14,10
234,Marlboro,11/13/2020,1.09671424,1.071896553,8.22,3,15,9
235,Marlboro,11/14/2020,1.122839992,1.076073885,8.337,3,15,6
236,Marlboro,11/15/2020,1.127023871,1.077159166,8.457,3,14,7
237,Marlboro,11/16/2020,1.137537671,1.076250196,8.539,3,16,7
238,Marlboro,11/17/2020,1.149251954,1.076847315,8.853,3,16,7
239,McCormick,11/11/2020,0.966194198,0.967145562,1.832,0,5,2
240,McCormick,11/12/2020,0.967054548,0.967852592,1.781,0,5,2
241,McCormick,11/13/2020,0.972203662,0.970827878,1.761,0,5,2
242,McCormick,11/14/2020,1.017652215,0.974459708,1.797,0,5,2
243,McCormick,11/15/2020,1.025069035,0.976596594,1.722,0,5,1
244,McCormick,11/16/2020,0.994479525,0.982521117,1.789,0,5,2
245,McCormick,11/17/2020,1.006972567,0.987995088,1.805,0,5,2
246,Newberry,11/11/2020,1.101057198,1.107092738,15.038,8,23,15
247,Newberry,11/12/2020,1.088272811,1.100434184,15.037,8,23,17
248,Newberry,11/13/2020,1.069321222,1.092355609,15.003,8,23,21
249,Newberry,11/14/2020,0.907862947,1.085382462,15.331,8,24,18
250,Newberry,11/15/2020,0.85655672,1.077785254,15.412,8,24,19
251,Newberry,11/16/2020,1.0131226,1.071825027,15.744,8,24,18
252,Newberry,11/17/2020,1.00193267,1.063402414,15.922,8,25,19
253,Oconee,11/11/2020,1.02160096,1.025236726,13.396,6,21,11
254,Oconee,11/12/2020,1.02326465,1.031849623,13.559,7,21.025,12
255,Oconee,11/13/2020,1.024243409,1.039994717,13.957,7,22,17
256,Oconee,11/14/2020,1.190166999,1.047144413,14.188,7,23,18
257,Oconee,11/15/2020,1.192552342,1.051978469,14.632,7,23.025,20
258,Oconee,11/16/2020,1.020418705,1.057032943,14.719,7,23,19
259,Oconee,11/17/2020,1.020241778,1.059935093,14.832,7,23,18
260,Orangeburg,11/11/2020,1.096456083,1.09411025,11.727,6,18,11
261,Orangeburg,11/12/2020,1.095808097,1.095184803,11.737,5,19,13
262,Orangeburg,11/13/2020,1.091092011,1.094788551,11.931,5,19,14
263,Orangeburg,11/14/2020,1.116993393,1.093765616,12.399,6,19,12
264,Orangeburg,11/15/2020,1.105792767,1.094577312,12.301,6,20.025,12
265,Orangeburg,11/16/2020,1.084427508,1.091231585,12.664,6,22,12
266,Orangeburg,11/17/2020,1.084357886,1.090806484,12.974,6,21,13
267,Pickens,11/11/2020,1.134186365,1.13533771,27.755,18,39,26
268,Pickens,11/12/2020,1.137405534,1.139928222,27.735,19,39,29
269,Pickens,11/13/2020,1.138443427,1.140545964,28.011,18.975,39,30
270,Pickens,11/14/2020,1.100514289,1.137938142,28.561,18,39.025,34
271,Pickens,11/15/2020,1.101419922,1.129683137,29.066,19,41,36
272,Pickens,11/16/2020,1.126381928,1.119110107,30.105,19,42,34
273,Pickens,11/17/2020,1.120490187,1.104313612,29.795,19,43,30
274,Richland,11/11/2020,1.035177096,1.036683083,26.159,16,36,42
275,Richland,11/12/2020,1.03370106,1.037377119,26.081,16,36,33
276,Richland,11/13/2020,1.031523495,1.038637161,26.815,17,38,57
277,Richland,11/14/2020,1.082476839,1.039887547,27.204,17,38,45
278,Richland,11/15/2020,1.079468288,1.039901733,27.092,17,38,33
279,Richland,11/16/2020,1.025407934,1.036593318,27.278,16.975,39,30
280,Richland,11/17/2020,1.024156249,1.033532143,27.639,17,40,26
281,Saluda,11/11/2020,0.969138687,0.97758472,2.884,0,6.025,2
282,Saluda,11/12/2020,0.962982858,0.977126598,2.864,0,7,1
283,Saluda,11/13/2020,0.956882962,0.979097068,2.79,0,7,2
284,Saluda,11/14/2020,1.009849531,0.98124063,2.714,0,7,1
285,Saluda,11/15/2020,1.030417756,0.983381391,2.737,0,7,1
286,Saluda,11/16/2020,0.940147808,0.988217235,2.72,0,7,1
287,Saluda,11/17/2020,0.939326666,0.994882166,2.779,0,7,2
288,Spartanburg,11/11/2020,1.082316499,1.084229231,87.747,70,108,83
289,Spartanburg,11/12/2020,1.077262708,1.081731677,87.515,70,105,104
290,Spartanburg,11/13/2020,1.068805182,1.078039289,88.865,69,108,100
291,Spartanburg,11/14/2020,1.084191023,1.075376034,89.323,71,109,104
292,Spartanburg,11/15/2020,1.046212472,1.070554852,90.577,71,109.025,110
293,Spartanburg,11/16/2020,1.037907813,1.067916036,92.048,71,113.025,112
294,Spartanburg,11/17/2020,1.031173304,1.064583302,93.304,72,115,113
295,Sumter,11/11/2020,1.07571418,1.073622465,11.826,6,19,10
296,Sumter,11/12/2020,1.083897337,1.081977725,11.368,6,18,10
297,Sumter,11/13/2020,1.091813403,1.088731527,11.362,5,18.025,10
298,Sumter,11/14/2020,1.12105136,1.092634916,11.472,5,19,12
299,Sumter,11/15/2020,1.122530901,1.095606565,11.549,5,18.025,13
300,Sumter,11/16/2020,1.113530065,1.096252918,11.7,5,20,9
301,Sumter,11/17/2020,1.120449657,1.094214439,12.094,5,20.025,11
302,Union,11/11/2020,1.097130538,1.088899374,49.382,35,64,53
303,Union,11/12/2020,1.080041268,1.062025785,51.352,37.975,66.025,62
304,Union,11/13/2020,1.060938756,1.03667438,52.464,38,67,70
305,Union,11/14/2020,1.078037232,1.013611674,52.178,38,68,66
306,Union,11/15/2020,1.066957537,0.998104274,51.655,38,67,86
307,Union,11/16/2020,1.010364509,0.987379491,51.585,38,67,50
308,Union,11/17/2020,0.997169162,0.977192283,51.277,37.975,66.025,51
309,Williamsburg,11/11/2020,1.005357089,0.998510659,6.089,2,11,5
310,Williamsburg,11/12/2020,1.000242641,0.991307497,6.177,2,12,5
311,Williamsburg,11/13/2020,0.997485515,0.9769696,6.089,2,11.025,5
312,Williamsburg,11/14/2020,0.958962707,0.969475389,6.219,2,12,6
313,Williamsburg,11/15/2020,0.95857592,0.96023047,5.932,2,11,6
314,Williamsburg,11/16/2020,1.00884848,0.95451951,5.885,2,11,6
315,Williamsburg,11/17/2020,1.015587542,0.954129219,6.008,2,11.025,6
316,York,11/11/2020,1.141539284,1.142086387,57.713,44,74,70
317,York,11/12/2020,1.122104636,1.124768138,58.266,42,74,73
318,York,11/13/2020,1.098086077,1.108646989,58.893,44,75,74
319,York,11/14/2020,1.185871717,1.091070533,59.031,45,75,70
320,York,11/15/2020,1.181454378,1.073390841,59.506,44,77,72
321,York,11/16/2020,1.022453168,1.057901859,59.828,43,77.025,71
322,York,11/17/2020,1.001810491,1.043535709,60.251,44,77,91
323,Abbeville,11/18/2020,1.05592095,1.054811001,4.96,1,9,5
324,Abbeville,11/19/2020,1.062792008,1.050311208,4.691,1,9,5
325,Abbeville,11/20/2020,1.073072436,1.038086534,4.593,1,9,5
326,Abbeville,11/21/2020,1.084519928,1.018821597,4.549,1,9,6
327,Abbeville,11/22/2020,1.099323816,1.010742784,4.432,1,9,7
328,Abbeville,11/23/2020,1.117083856,1.005718589,4.608,1,10,6
329,Abbeville,11/24/2020,1.138993527,1.00098455,4.359,1,9,7
330,Aiken,11/18/2020,0.966950956,0.954195976,38.42,26,51,50
331,Aiken,11/19/2020,0.969252074,0.948803067,39.117,28,52,49
332,Aiken,11/20/2020,0.97620445,0.984761417,40.935,29,54,53
333,Aiken,11/21/2020,0.988213308,0.994035423,41.328,28,54,52
334,Aiken,11/22/2020,1.005457219,0.986409783,41.058,29,55,52
335,Aiken,11/23/2020,1.024251875,0.961938024,40.031,28,54,52
336,Aiken,11/24/2020,1.044876329,0.959435403,39.881,27,55,53
337,Allendale,11/18/2020,1.093948675,1.018715143,0.55,0,2,1
338,Allendale,11/19/2020,1.108115652,0.980384946,0.443,0,2,1
339,Allendale,11/20/2020,1.122368623,0.96438241,0.39,0,2,1
340,Allendale,11/21/2020,1.141898296,0.966136098,0.393,0,2,0
341,Allendale,11/22/2020,1.161928929,0.955120206,0.388,0,2,0
342,Allendale,11/23/2020,1.182350121,0.959162056,0.401,0,2,0
343,Allendale,11/24/2020,1.200604857,0.985552728,0.406,0,2,0
344,Anderson,11/18/2020,1.01147657,1.030258417,33.214,22,45,27
345,Anderson,11/19/2020,1.012952219,1.019403696,32.858,22,44,31
346,Anderson,11/20/2020,1.020514549,1.01075232,33.215,23,46,42
347,Anderson,11/21/2020,1.03023992,1.021334291,33.301,22.975,46,39
348,Anderson,11/22/2020,1.042971836,1.029771566,33.893,22,46,35
349,Anderson,11/23/2020,1.058404193,1.024598956,34.106,23,48,28
350,Anderson,11/24/2020,1.0767191,1.027039409,34.098,23,47.025,23
351,Bamberg,11/18/2020,1.183401624,1.093469739,1.307,0,4,2
352,Bamberg,11/19/2020,1.189927375,1.037668943,1.483,0,4,1
353,Bamberg,11/20/2020,1.195942065,1.002137542,1.556,0,4,1
354,Bamberg,11/21/2020,1.202659244,0.981463075,1.558,0,5,2
355,Bamberg,11/22/2020,1.208018662,0.967654765,1.502,0,4.025,2
356,Bamberg,11/23/2020,1.212502081,0.937705696,1.502,0,5,2
357,Bamberg,11/24/2020,1.215130074,0.928452551,1.484,0,5,3
358,Barnwell,11/18/2020,1.119257052,1.083364964,3.302,0,7,4
359,Barnwell,11/19/2020,1.127281378,1.062299013,3.374,0,7,4
360,Barnwell,11/20/2020,1.135369161,1.08040297,3.664,0,8,4
361,Barnwell,11/21/2020,1.150143706,1.078283072,3.669,0,8,4
362,Barnwell,11/22/2020,1.168978698,1.055724978,3.738,0,8,4
363,Barnwell,11/23/2020,1.190397318,1.046801448,3.668,0,8,4
364,Barnwell,11/24/2020,1.21267947,1.040816903,3.83,0,9,5
365,Beaufort,11/18/2020,1.121573659,1.123777151,22.392,13.975,32,25
366,Beaufort,11/19/2020,1.123753428,1.123979211,24.262,15.975,35,28
367,Beaufort,11/20/2020,1.123858524,1.124035597,25.079,15,35.025,27
368,Beaufort,11/21/2020,1.126843209,1.124162436,25.648,16,36,35
369,Beaufort,11/22/2020,1.130400629,1.124797225,26.417,16,38,33
370,Beaufort,11/23/2020,1.134486457,1.125784993,27.34,17,39,28
371,Beaufort,11/24/2020,1.139137192,1.125693083,27.935,17,40,28
372,Berkeley,11/18/2020,1.06235484,1.052151799,38.566,27,52,36
373,Berkeley,11/19/2020,1.062086943,1.040809989,39.415,28,52.025,40
374,Berkeley,11/20/2020,1.06710378,1.039483428,39.623,27.975,52,44
375,Berkeley,11/21/2020,1.076351139,1.028625488,40.026,27.975,53,54
376,Berkeley,11/22/2020,1.088890802,1.016721964,39.529,27,54,50
377,Berkeley,11/23/2020,1.102451671,1.013831258,39.716,27,53,55
378,Berkeley,11/24/2020,1.119728527,1.008708239,39.987,27,53.025,44
