County,Date,Rt_actual,Rt_forecast,Case_forecast,Case_lower95,Case_upper95,Case_actual
Abbeville,11/11/2020,1.008956951,0.970145004,5.542,2,11,5
Abbeville,11/12/2020,1.014360484,0.995856697,5.443,1,10,5
Abbeville,11/13/2020,1.022783295,1.018369737,5.541,1,11,6
Abbeville,11/14/2020,1.077973112,1.036309106,5.508,1,11,4
Abbeville,11/15/2020,1.111923313,1.049108819,5.545,1,10.025,4
Abbeville,11/16/2020,1.044362457,1.057042988,5.682,1,11,4
Abbeville,11/17/2020,1.050521535,1.060800256,5.854,1,12,4
Aiken,11/11/2020,1.002441209,0.782882906,26.596,17,37.025,36
Aiken,11/12/2020,0.992638276,0.796718795,27.299,18,38,36
Aiken,11/13/2020,0.984221641,0.821778792,27.318,17.975,38,36
Aiken,11/14/2020,0.777977114,0.853891871,27.54,17,38,41
Aiken,11/15/2020,0.785639376,0.889116591,27.551,17,39,43
Aiken,11/16/2020,0.970767487,0.923120051,28.132,18,39,48
Aiken,11/17/2020,0.96755984,0.952879463,27.836,17,39.025,46
Allendale,11/11/2020,1.030487127,0.931619479,1.2,0,4,1
Allendale,11/12/2020,1.029686008,0.91639972,1.358,0,4,1
Allendale,11/13/2020,1.033531711,0.903674277,1.365,0,4,0
Allendale,11/14/2020,0.945602206,0.895274929,1.369,0,4,0
Allendale,11/15/2020,0.956099639,0.892560642,1.3,0,4,0
Allendale,11/16/2020,1.065908866,0.895648761,1.337,0,4,0
Allendale,11/17/2020,1.08020032,0.904087246,1.301,0,4,1
Anderson,11/11/2020,1.058496734,1.039607433,28.149,18,40,28
Anderson,11/12/2020,1.050874643,1.042099346,28.503,19,39,27
Anderson,11/13/2020,1.043988464,1.045333079,28.542,19,40,36
Anderson,11/14/2020,1.042334677,1.048488443,28.969,19,40,37
Anderson,11/15/2020,1.045527137,1.050717858,29.088,18,41,34
Anderson,11/16/2020,1.021068164,1.051774035,29.695,18,42,32
Anderson,11/17/2020,1.014508308,1.051441691,29.792,19,41,32
Bamberg,11/11/2020,1.12739556,1.181245457,0.396,0,2,1
Bamberg,11/12/2020,1.140261155,1.198716485,0.355,0,2,1
Bamberg,11/13/2020,1.150361768,1.206842086,0.285,0,2,1
Bamberg,11/14/2020,1.259174754,1.204913945,0.287,0,2,1
Bamberg,11/15/2020,1.274336042,1.194037776,0.27,0,2,2
Bamberg,11/16/2020,1.172188909,1.176318292,0.272,0,2,2
Bamberg,11/17/2020,1.176885932,1.154073046,0.282,0,2,2
Barnwell,11/11/2020,1.094724185,1.178150453,2.742,0,6,2
Barnwell,11/12/2020,1.097644951,1.16033163,2.471,0,6,2
Barnwell,11/13/2020,1.098088089,1.138896087,2.505,0,6,3
Barnwell,11/14/2020,1.068374277,1.115829783,2.379,0,6,4
Barnwell,11/15/2020,1.03928949,1.092575599,2.386,0,6,4
Barnwell,11/16/2020,1.107291821,1.070728874,2.44,0,6,4
Barnwell,11/17/2020,1.112984469,1.051214709,2.463,0,6,3
Beaufort,11/11/2020,1.126385337,1.113898395,18.899,11,27,14
Beaufort,11/12/2020,1.128850853,1.111889721,18.836,11,28,17
Beaufort,11/13/2020,1.12797409,1.107468552,19.303,11,29,18
Beaufort,11/14/2020,1.117789878,1.100774552,19.536,11,29,21
Beaufort,11/15/2020,1.118901467,1.092296865,19.809,11,30,24
Beaufort,11/16/2020,1.121992526,1.082665392,19.962,12,30,24
Beaufort,11/17/2020,1.120729639,1.07246459,20.172,11,30,26
Berkeley,11/11/2020,1.124063338,1.098222339,34.222,23,47,29
Berkeley,11/12/2020,1.115386254,1.088872554,35.576,24,48,31
Berkeley,11/13/2020,1.107063433,1.078486254,36.083,25,48,36
Berkeley,11/14/2020,1.094988088,1.06789131,36.345,25.975,48.025,39
Berkeley,11/15/2020,1.093927098,1.057538178,36.376,24,49,40
Berkeley,11/16/2020,1.077551614,1.048099424,36.705,24,50,40
Berkeley,11/17/2020,1.068586121,1.039932826,36.956,25,49.025,41
Calhoun,11/11/2020,1.040035027,0.967292413,22.645,13,32,20
Calhoun,11/12/2020,1.027833168,0.962060226,22.844,14,33,26
Calhoun,11/13/2020,1.012284339,0.958171179,22.696,14,33,26
Calhoun,11/14/2020,0.960749456,0.956132089,22.41,13,32,28
Calhoun,11/15/2020,0.957892774,0.956535699,22.127,13,32,3
Calhoun,11/16/2020,0.971093325,0.959428014,22.225,13,32,22
Calhoun,11/17/2020,0.960361978,0.964438596,21.84,13,33,19
Charleston,11/11/2020,1.087999465,1.094534169,72.91,57,90.025,72
Charleston,11/12/2020,1.072556593,1.080989394,72.826,57,90,74
Charleston,11/13/2020,1.059756918,1.071928307,72.775,57,90.025,82
Charleston,11/14/2020,1.053481412,1.066957167,73.605,57.975,92,83
Charleston,11/15/2020,1.035343701,1.064439117,74.566,58,91.025,88
Charleston,11/16/2020,1.014710617,1.062409544,75.659,58,94,91
Charleston,11/17/2020,1.00048626,1.060347371,75.932,59.975,96,93
Cherokee,11/11/2020,1.145197746,1.10722075,23.301,14,33,23
Cherokee,11/12/2020,1.143619616,1.101106678,24.248,15,34,27
Cherokee,11/13/2020,1.13790024,1.093786853,24.939,15,35,39
Cherokee,11/14/2020,1.088834972,1.085480986,25.472,15,36,33
Cherokee,11/15/2020,1.082948681,1.076592489,26.035,16,37.025,23
Cherokee,11/16/2020,1.109983795,1.06751689,26.115,16,37,20
Cherokee,11/17/2020,1.101988488,1.058769477,26.403,16,38,36
Chester,11/11/2020,1.095694291,1.194103956,33.23,22,45,39
Chester,11/12/2020,1.088410126,1.187689317,34.959,24,46,41
Chester,11/13/2020,1.079539856,1.178882579,35.842,25,48,46
Chester,11/14/2020,1.166426285,1.166961567,36.799,26,49,51
Chester,11/15/2020,1.156915296,1.152313044,37.642,26,50,55
Chester,11/16/2020,1.051730456,1.13579671,38.51,26.975,52,50
Chester,11/17/2020,1.043258699,1.118201395,38.66,26.975,52.025,44
Chesterfield,11/11/2020,1.057057371,1.112135931,27.016,17,38,32
Chesterfield,11/12/2020,1.051614783,1.110761373,28.672,19,39,37
Chesterfield,11/13/2020,1.04363009,1.106743058,30.278,20,41,36
Chesterfield,11/14/2020,1.108812659,1.100182477,30.537,20,42,33
Chesterfield,11/15/2020,1.108540082,1.091746315,31.078,20,43.025,29
Chesterfield,11/16/2020,1.018282884,1.08214218,31.909,21,44,24
Chesterfield,11/17/2020,1.015942216,1.07210383,31.835,20,44,36
Clarendon,11/11/2020,0.931841434,0.779986309,6.242,2,12,7
Clarendon,11/12/2020,0.938462754,0.816371358,6.827,2,12,7
Clarendon,11/13/2020,0.950226539,0.861117783,7.266,3,13,6
Clarendon,11/14/2020,0.928126735,0.909000921,7.257,3,13,5
Clarendon,11/15/2020,0.994166079,0.954967533,7.596,3,14,6
Clarendon,11/16/2020,0.999668534,0.995834058,7.655,3,14,4
Clarendon,11/17/2020,1.016517956,1.029865435,7.821,2,14,4
Colleton,11/11/2020,0.981211171,0.958617504,8.195,3,14,7
Colleton,11/12/2020,0.982992162,0.939370491,7.937,3,14,7
Colleton,11/13/2020,0.986093438,0.919740273,7.715,3,13.025,8
Colleton,11/14/2020,0.904228107,0.903826272,7.426,3,13,8
Colleton,11/15/2020,0.884122555,0.894300825,7.439,2,13,8
Colleton,11/16/2020,0.994507354,0.892082379,7.135,2,13,8
Colleton,11/17/2020,0.995767233,0.896574772,7.063,2,13,6
Darlington,11/11/2020,1.049539417,0.998535842,15.441,8,23,18
Darlington,11/12/2020,1.043502475,0.975363022,15.647,8,24,19
Darlington,11/13/2020,1.035315302,0.95436616,15.28,8,24,17
Darlington,11/14/2020,0.914293047,0.937808243,15.18,8,23,15
Darlington,11/15/2020,0.884980935,0.927654217,15.049,8,23.025,14
Darlington,11/16/2020,1.01842959,0.923849508,14.353,7,23,16
Darlington,11/17/2020,1.017257297,0.925962658,14.369,7,23,18
Dillon,11/11/2020,1.108758165,0.955359022,8.313,3,14,6
Dillon,11/12/2020,1.113424589,0.986665761,8.486,3,14,6
Dillon,11/13/2020,1.111985268,1.015075503,8.499,3,15,6
Dillon,11/14/2020,1.021710716,1.038730454,8.464,3,15,6
Dillon,11/15/2020,1.0308833,1.056639056,8.671,3,15,6
Dillon,11/16/2020,1.105547801,1.06880498,8.839,3.975,16,6
Dillon,11/17/2020,1.10514284,1.075772327,9.009,4,16,6
Dorchester,11/11/2020,1.163547901,1.089652456,17.684,10,27,15
Dorchester,11/12/2020,1.14718295,1.0928723,18.256,10.975,27,15
Dorchester,11/13/2020,1.128397992,1.095277157,18.731,11,27,23
Dorchester,11/14/2020,1.091702668,1.095917472,19.348,11,28,27
Dorchester,11/15/2020,1.091363991,1.094149894,19.566,11,29.025,28
Dorchester,11/16/2020,1.066863223,1.089925164,19.743,11,29.025,25
Dorchester,11/17/2020,1.048034657,1.083670371,20.033,11,29.025,21
Edgefield,11/11/2020,0.942505152,1.004455807,7.474,3,13,10
Edgefield,11/12/2020,0.928354047,0.976067342,7.716,3,14,9
Edgefield,11/13/2020,0.925409423,0.950024767,7.635,2,14,8
Edgefield,11/14/2020,0.936784134,0.929388776,7.509,3,13,8
Edgefield,11/15/2020,0.916697975,0.915927279,7.227,2,13.025,9
Edgefield,11/16/2020,0.928740538,0.910668058,7.02,3,13,10
Edgefield,11/17/2020,0.932681452,0.912749959,7.082,2,13,9
Fairfield,11/11/2020,1.045985304,1.066668324,122.92,102,145,179
Fairfield,11/12/2020,1.02222604,1.049933262,137.946,115,164,150
Fairfield,11/13/2020,0.997696044,1.033884318,146.55,123,171,196
Fairfield,11/14/2020,1.042057644,1.019957605,148.701,124.975,172.025,163
Fairfield,11/15/2020,1.039144432,1.00942978,150.087,125,175.025,45
Fairfield,11/16/2020,0.941659106,1.002418035,149.474,125.975,174,228
Fairfield,11/17/2020,0.929379968,0.998908862,149.916,123.975,176,301
Florence,11/11/2020,1.021608205,1.087972122,17.427,10,26,17
Florence,11/12/2020,1.019574432,1.090955676,18.391,11,27.025,18
Florence,11/13/2020,1.015733573,1.091376821,18.675,11,28,21
Florence,11/14/2020,1.109294161,1.089095572,19.051,11,28,25
Florence,11/15/2020,1.114439758,1.084224639,19.715,11,29,26
Florence,11/16/2020,1.002294744,1.077384242,19.63,11,30,25
Florence,11/17/2020,0.999884759,1.069309538,19.711,11,29,26
Georgetown,11/11/2020,1.005225434,0.920316034,13.947,8,22,16
Georgetown,11/12/2020,1.006903854,0.915423909,13.584,7,21,14
Georgetown,11/13/2020,1.009696947,0.914949611,13.378,6,21,14
Georgetown,11/14/2020,0.901704104,0.918667365,13.386,6,22,13
Georgetown,11/15/2020,0.896716804,0.926175717,13.251,7,21,14
Georgetown,11/16/2020,1.023555277,0.936643145,13.074,6,21,14
Georgetown,11/17/2020,1.02951283,0.948795945,13.127,6,21,12
Greenville,11/11/2020,1.106091359,1.195538667,171.524,148,197,161
Greenville,11/12/2020,1.086197114,1.170156306,171.279,146,197,189
Greenville,11/13/2020,1.062556792,1.140026876,171.733,146,197,202
Greenville,11/14/2020,1.084250472,1.108903623,173.258,147,199,200
Greenville,11/15/2020,1.038806268,1.080265232,172.067,144,200.025,217
Greenville,11/16/2020,0.992938244,1.055464852,172.466,145.975,200,229
Greenville,11/17/2020,0.974874922,1.035295297,172.613,147,200,225
Greenwood,11/11/2020,1.110659993,1.130402781,9.309,4,16,8
Greenwood,11/12/2020,1.104459582,1.132340892,9.265,4,15,9
Greenwood,11/13/2020,1.094298153,1.13326724,9.387,4,16,11
Greenwood,11/14/2020,1.117072498,1.131962121,9.787,4,16,11
Greenwood,11/15/2020,1.111401253,1.127695295,9.765,4,17,12
Greenwood,11/16/2020,1.067430269,1.120249714,10.09,4,17,9
Greenwood,11/17/2020,1.060249729,1.110121041,9.938,4,17,10
Hampton,11/11/2020,0.96042342,1.034675516,2.839,0,6,4
Hampton,11/12/2020,0.956023807,1.015371993,3,0,7,4
Hampton,11/13/2020,0.952597416,0.995583622,2.977,0,7,3
Hampton,11/14/2020,0.978827362,0.97787803,2.903,0,7,3
Hampton,11/15/2020,0.964074933,0.964216737,2.8,0,6,3
Hampton,11/16/2020,0.946557767,0.955463399,2.877,0,7,3
Hampton,11/17/2020,0.946127282,0.951756633,2.871,0,7,3
Horry,11/11/2020,1.044277707,1.179296764,61.612,47,77,67
Horry,11/12/2020,1.040157538,1.143298651,61.696,47,78,72
Horry,11/13/2020,1.03586917,1.106069726,61.505,46,78,74
Horry,11/14/2020,1.032488507,1.07071714,60.908,46,77,77
Horry,11/15/2020,0.989507631,1.039802435,60.551,45,77,85
Horry,11/16/2020,1.018817276,1.014733687,59.659,44,75,89
Horry,11/17/2020,1.012339106,0.99589131,59.676,44,78,86
Jasper,11/11/2020,1.025396212,1.001659009,19.912,11,29,26
Jasper,11/12/2020,1.018721677,0.995810557,19.255,11,28.025,25
Jasper,11/13/2020,1.013431271,0.992254624,19.439,11.975,29.025,23
Jasper,11/14/2020,0.98282241,0.990950045,19.109,11,28,36
Jasper,11/15/2020,0.979198676,0.991849759,18.803,11,28,13
Jasper,11/16/2020,0.992945228,0.994323322,19,10,29,16
Jasper,11/17/2020,0.985851452,0.997968293,19.177,10.975,29,17
Kershaw,11/11/2020,1.067325053,1.08034642,16.317,8,25,12
Kershaw,11/12/2020,1.059605427,1.09466297,16.069,8.975,24.025,13
Kershaw,11/13/2020,1.050548665,1.101493012,15.959,9,25,14
Kershaw,11/14/2020,1.072893101,1.101755052,16.11,8,25,14
Kershaw,11/15/2020,1.044959134,1.097105906,16.238,9,25,15
Kershaw,11/16/2020,1.016388717,1.089257263,16.434,9,25,13
Kershaw,11/17/2020,1.006041434,1.079499624,16.54,9,26,14
Lancaster,11/11/2020,1.115061811,1.145956686,114.387,94,137,121
Lancaster,11/12/2020,1.104756727,1.142231335,117.254,97,138.025,150
Lancaster,11/13/2020,1.094594198,1.136283367,119.933,98.975,142,144
Lancaster,11/14/2020,1.142162092,1.128099971,121.864,100,145,143
Lancaster,11/15/2020,1.13266575,1.117906595,123.654,101.975,147.025,169
Lancaster,11/16/2020,1.068796731,1.106323442,125.592,102,149,153
Lancaster,11/17/2020,1.06388968,1.094139949,126.804,103,154.025,118
Laurens,11/11/2020,0.998680266,1.04253565,14.925,8,23,11
Laurens,11/12/2020,0.996472562,1.039840936,15.026,8,23,13
Laurens,11/13/2020,0.996128314,1.037902856,14.872,8,23,15
Laurens,11/14/2020,1.030546862,1.0364687,14.981,7.975,23,17
Laurens,11/15/2020,1.030756447,1.035289485,15.259,8,24,17
Laurens,11/16/2020,0.992491546,1.034012274,14.945,7,23,14
Laurens,11/17/2020,0.992236745,1.032758828,15.093,8,25,11
Lee,11/11/2020,1.056744977,1.069282755,22.766,14,32,20
Lee,11/12/2020,1.044723157,1.060987919,23.284,14,33,24
