Date,Rt_actual,Rt_forecast,Case_actual,Case_forecast,Rt_lower95,Case_lower95,Rt_upper95,Case_upper95,County
12/15/2020,1.005293152,1.216893232,10,16,0.767792783,4,2.069166849,57.025,Abbeville
12/16/2020,1.005187494,1.046922901,10,11,0.54434836,4,1.418807702,20,Abbeville
12/17/2020,1.001445457,1.046922901,10,11,0.54434836,4,1.418807702,21,Abbeville
12/18/2020,0.988842243,1.046922901,10,11,0.54434836,4,1.418807702,22,Abbeville
12/19/2020,0.967484983,1.046922901,9,11,0.54434836,3,1.418807702,23,Abbeville
12/20/2020,0.94425823,1.046922901,11,11,0.54434836,3,1.418807702,25,Abbeville
12/21/2020,0.918721468,1.046922901,10,11,0.54434836,2,1.418807702,26,Abbeville
12/22/2020,0.89433949,1.046922901,10,12,0.54434836,2.975,1.418807702,28,Abbeville
12/23/2020,0.874830532,0.998001086,10,10,0.610668488,3,1.458474759,19,Abbeville
12/24/2020,0.861793307,0.998001086,12,10,0.610668488,3,1.458474759,19,Abbeville
12/25/2020,0.860519343,0.998001086,10,10,0.610668488,3,1.458474759,21,Abbeville
12/26/2020,0.867929118,0.998001086,9,10,0.610668488,3,1.458474759,21,Abbeville
12/27/2020,0.885900969,0.998001086,10,10,0.610668488,3,1.458474759,23,Abbeville
12/28/2020,0.916754122,0.998001086,9,10,0.610668488,3,1.458474759,24,Abbeville
12/29/2020,0.955203696,0.998001086,10,10,0.610668488,2,1.458474759,24,Abbeville
12/30/2020,1.003282434,0.969051743,9,10,0.668605924,3,1.403305141,18.025,Abbeville
12/31/2020,1.059433149,0.969051743,8,10,0.668605924,3,1.403305141,19,Abbeville
1/1/2021,1.119513235,0.969051743,8,9,0.668605924,3,1.403305141,19,Abbeville
1/2/2021,1.176116276,0.969051743,8,9,0.668605924,3,1.403305141,20,Abbeville
1/3/2021,1.231536313,0.969051743,6,9,0.668605924,3,1.403305141,21,Abbeville
1/4/2021,1.286489861,0.969051743,7,9,0.668605924,2,1.403305141,22,Abbeville
1/5/2021,1.329942074,0.969051743,6,9,0.668605924,3,1.403305141,23,Abbeville
1/6/2021,1.35830825,0.862252212,7,6,0.542376883,2,1.207151093,14,Abbeville
1/7/2021,1.377876049,0.862252212,8,6,0.542376883,2,1.207151093,14,Abbeville
1/8/2021,1.389630667,0.862252212,10,6,0.542376883,1,1.207151093,14,Abbeville
1/9/2021,1.390541678,0.862252212,11,6,0.542376883,1,1.207151093,14,Abbeville
1/10/2021,1.386809854,0.862252212,13,6,0.542376883,1,1.207151093,14,Abbeville
1/11/2021,1.371845684,0.862252212,13,6,0.542376883,1,1.207151093,14.025,Abbeville
1/12/2021,1.347107874,0.862252212,12,5,0.542376883,1,1.207151093,14,Abbeville
1/13/2021,1.315890557,1.147883387,14,11,0.84834578,4,2.000987426,21,Abbeville
1/14/2021,1.277664413,1.147883387,16,12,0.84834578,4,2.000987426,24,Abbeville
1/15/2021,1.239325078,1.147883387,16,12,0.84834578,5,2.000987426,28,Abbeville
1/16/2021,1.198179289,1.147883387,16,13,0.84834578,4,2.000987426,32,Abbeville
1/17/2021,1.149742238,1.147883387,16,13,0.84834578,4,2.000987426,38,Abbeville
1/18/2021,1.097420355,1.147883387,16,13,0.84834578,4,2.000987426,47,Abbeville
1/19/2021,1.046530313,1.147883387,17,14,0.84834578,4,2.000987426,54,Abbeville
1/20/2021,0.998032867,1.212658248,24,18,0.774349921,9,1.734662247,32,Abbeville
1/21/2021,0.956309112,1.212658248,25,20,0.774349921,9,1.734662247,34.025,Abbeville
1/22/2021,0.921725063,1.212658248,26,21,0.774349921,9.975,1.734662247,38,Abbeville
1/23/2021,0.898075692,1.212658248,30,22,0.774349921,9,1.734662247,42.025,Abbeville
1/24/2021,0.881402298,1.212658248,30,23,0.774349921,9,1.734662247,48,Abbeville
1/25/2021,0.876458899,1.212658248,31,24,0.774349921,8,1.734662247,53.025,Abbeville
1/26/2021,0.880073143,1.212658248,32,25,0.774349921,8,1.734662247,61,Abbeville
1/27/2021,0.892268281,1.343524963,23,37,0.922889122,22,1.842265377,56,Abbeville
1/28/2021,0.911698479,1.343524963,20,41,0.922889122,23,1.842265377,63,Abbeville
1/29/2021,0.935166958,1.343524963,21,44,0.922889122,24,1.842265377,71.025,Abbeville
1/30/2021,0.960927492,1.343524963,21,47,0.922889122,25,1.842265377,82,Abbeville
1/31/2021,0.983423153,1.343524963,19,51,0.922889122,26,1.842265377,97,Abbeville
2/1/2021,0.99967964,1.343524963,19,54,0.922889122,25,1.842265377,106.05,Abbeville
2/2/2021,1.005344649,1.343524963,18,58,0.922889122,24,1.842265377,125.025,Abbeville
11/11/2020,0.768821467,0.85091635,36,35,0.189977805,13,3.283071586,80,Aiken
11/12/2020,0.764470333,0.85091635,36,35,0.189977805,11,3.283071586,94,Aiken
11/13/2020,0.7665463,0.85091635,36,33,0.189977805,10,3.283071586,124.025,Aiken
11/14/2020,0.774072175,0.85091635,41,32,0.189977805,8,3.283071586,156.025,Aiken
11/15/2020,0.782783572,0.85091635,43,31,0.189977805,6,3.283071586,216.025,Aiken
11/16/2020,0.755829939,0.85091635,48,31,0.189977805,4,3.283071586,318,Aiken
11/17/2020,0.736134671,0.85091635,46,30,0.189977805,3,3.283071586,475.025,Aiken
11/18/2020,0.724611522,1.286116963,50,46,0.324121647,19,4.042094735,104,Aiken
11/19/2020,0.720800414,1.286116963,49,48,0.324121647,17,4.042094735,133,Aiken
11/20/2020,0.718956024,1.286116963,53,51,0.324121647,16,4.042094735,178.025,Aiken
11/21/2020,0.727891069,1.286116963,52,55,0.324121647,14,4.042094735,243.025,Aiken
11/22/2020,0.747847983,1.286116963,52,58,0.324121647,11.975,4.042094735,386.025,Aiken
11/23/2020,0.765969674,1.286116963,52,60.5,0.324121647,10,4.042094735,606.15,Aiken
11/24/2020,0.778530122,1.286116963,53,69,0.324121647,8,4.042094735,879.75,Aiken
11/25/2020,0.794580813,0.8650683,54,52,0.189731461,22,3.106528312,107.025,Aiken
11/26/2020,0.818647257,0.8650683,49,50,0.189731461,19.975,3.106528312,127.025,Aiken
11/27/2020,0.853863274,0.8650683,46,48,0.189731461,16,3.106528312,154.025,Aiken
11/28/2020,0.898447813,0.8650683,42,46,0.189731461,12,3.106528312,207.05,Aiken
11/29/2020,0.905326014,0.8650683,39,44,0.189731461,10,3.106528312,290.125,Aiken
11/30/2020,0.917083845,0.8650683,43,44,0.189731461,7,3.106528312,387.075,Aiken
12/1/2020,0.932423946,0.8650683,38,43,0.189731461,6,3.106528312,514.075,Aiken
12/2/2020,0.94920481,0.721482301,39,34,0.147814528,14,2.794043841,74,Aiken
12/3/2020,0.956048722,0.721482301,51,31,0.147814528,12,2.794043841,79,Aiken
12/4/2020,0.952718077,0.721482301,56,28,0.147814528,9,2.794043841,92,Aiken
12/5/2020,0.943953932,0.721482301,69,27,0.147814528,7,2.794043841,121,Aiken
12/6/2020,0.916739324,0.721482301,80,24,0.147814528,5,2.794043841,157.05,Aiken
12/7/2020,0.872261376,0.721482301,80,23,0.147814528,3,2.794043841,218.175,Aiken
12/8/2020,0.825074669,0.721482301,91,22,0.147814528,2,2.794043841,272.075,Aiken
12/9/2020,0.780199957,1.632835712,90,109,0.386115528,48.975,5.636286595,227.025,Aiken
12/10/2020,0.747374384,1.632835712,85,124,0.386115528,48,5.636286595,333.05,Aiken
12/11/2020,0.726737582,1.632835712,95,142,0.386115528,45,5.636286595,507,Aiken
12/12/2020,0.717439747,1.632835712,92,163,0.386115528,37.975,5.636286595,850.1,Aiken
12/13/2020,0.715042081,1.632835712,94,196,0.386115528,38,5.636286595,1631.4,Aiken
12/14/2020,0.723047085,1.632835712,94,219,0.386115528,31.975,5.636286595,2771.05,Aiken
12/15/2020,0.73403197,1.632835712,90,256,0.386115528,26,5.636286595,5292.675,Aiken
12/16/2020,0.741496687,0.715378009,103,82,0.166734516,41,2.608505152,169,Aiken
12/17/2020,0.748716681,0.715378009,107,75,0.166734516,33,2.608505152,177.025,Aiken
12/18/2020,0.751963812,0.715378009,101,70.5,0.166734516,27.975,2.608505152,203.05,Aiken
12/19/2020,0.7493064,0.715378009,103,64,0.166734516,19,2.608505152,253,Aiken
12/20/2020,0.749084083,0.715378009,95,60,0.166734516,14,2.608505152,333,Aiken
12/21/2020,0.753129601,0.715378009,92,56,0.166734516,12,2.608505152,395.05,Aiken
12/22/2020,0.761739428,0.715378009,89,51,0.166734516,9,2.608505152,527.05,Aiken
12/23/2020,0.771970161,0.854174306,93,87,0.217824648,44,2.797105904,169.025,Aiken
12/24/2020,0.77788532,0.854174306,93,85,0.217824648,37,2.797105904,185,Aiken
12/25/2020,0.771647435,0.854174306,77,82,0.217824648,31,2.797105904,224.025,Aiken
12/26/2020,0.770240786,0.854174306,72,80,0.217824648,26,2.797105904,289,Aiken
12/27/2020,0.774509775,0.854174306,88,76,0.217824648,19.975,2.797105904,372.125,Aiken
12/28/2020,0.782004865,0.854174306,88,73.5,0.217824648,15,2.797105904,496.325,Aiken
12/29/2020,0.77759342,0.854174306,91,72,0.217824648,12,2.797105904,687.075,Aiken
12/30/2020,0.767991824,1.422812998,77,87,0.418095109,42,4.795644579,183.025,Aiken
12/31/2020,0.764823418,1.422812998,83,92,0.418095109,40,4.795644579,239.025,Aiken
1/1/2021,0.769021505,1.422812998,83,96,0.418095109,37,4.795644579,323.025,Aiken
1/2/2021,0.776870626,1.422812998,93,106,0.418095109,31,4.795644579,524.45,Aiken
1/3/2021,0.775466702,1.422812998,101,116,0.418095109,28,4.795644579,849.85,Aiken
1/4/2021,0.773745478,1.422812998,105,129,0.418095109,24,4.795644579,1496.7,Aiken
1/5/2021,0.764864517,1.422812998,100,143,0.418095109,19,4.795644579,2509.4,Aiken
1/6/2021,0.762248076,1.112070021,97,106,0.368188782,56,3.269024467,202.025,Aiken
1/7/2021,0.763213289,1.112070021,95,110,0.368188782,54,3.269024467,251,Aiken
1/8/2021,0.770277378,1.112070021,119,113,0.368188782,49,3.269024467,296,Aiken
1/9/2021,0.768264888,1.112070021,124,121,0.368188782,42,3.269024467,437.075,Aiken
1/10/2021,0.753865986,1.112070021,107,126,0.368188782,37,3.269024467,595.25,Aiken
1/11/2021,0.723084554,1.112070021,112,124.5,0.368188782,28,3.269024467,877.275,Aiken
1/12/2021,0.701823172,1.112070021,115,129.5,0.368188782,25,3.269024467,1257.1,Aiken
1/13/2021,0.691558853,0.908097172,122,108,0.265534619,55,3.718746946,202.025,Aiken
1/14/2021,0.691740295,0.908097172,127,108,0.265534619,50.975,3.718746946,252.125,Aiken
1/15/2021,0.70206352,0.908097172,119,106,0.265534619,42,3.718746946,309,Aiken
1/16/2021,0.722041836,0.908097172,114,101,0.265534619,35,3.718746946,442.1,Aiken
1/17/2021,0.733433974,0.908097172,122,102,0.265534619,26.975,3.718746946,666.075,Aiken
1/18/2021,0.750890106,0.908097172,125,103,0.265534619,21.975,3.718746946,972.15,Aiken
1/19/2021,0.755472284,0.908097172,131,100,0.265534619,18,3.718746946,1638.3,Aiken
1/20/2021,0.744543095,0.971288353,129,127,0.309639576,65,3.115539574,228,Aiken
1/21/2021,0.739198468,0.971288353,121,127,0.309639576,58,3.115539574,264,Aiken
1/22/2021,0.738711202,0.971288353,126,127,0.309639576,53,3.115539574,334.025,Aiken
1/23/2021,0.732181279,0.971288353,118,128,0.309639576,46,3.115539574,437.1,Aiken
1/24/2021,0.720940073,0.971288353,121,129,0.309639576,36,3.115539574,635.15,Aiken
1/25/2021,0.714420472,0.971288353,125,130,0.309639576,29,3.115539574,796.525,Aiken
1/26/2021,0.708120649,0.971288353,126,132,0.309639576,25,3.115539574,1179.025,Aiken
1/27/2021,0.696760564,0.850459631,134,116,0.260061839,62,2.73862309,202,Aiken
1/28/2021,0.692063226,0.850459631,148,112,0.260061839,54,2.73862309,229,Aiken
1/29/2021,0.67747458,0.850459631,150,109,0.260061839,45,2.73862309,264,Aiken
1/30/2021,0.668006588,0.850459631,151,106,0.260061839,38,2.73862309,349.025,Aiken
1/31/2021,0.660052777,0.850459631,142,101,0.260061839,30,2.73862309,428.275,Aiken
2/1/2021,0.653296918,0.850459631,138,100,0.260061839,24,2.73862309,580.075,Aiken
2/2/2021,0.651084205,0.850459631,133,96,0.260061839,17,2.73862309,780.025,Aiken
11/11/2020,0.940348143,2.044680445,1,2,0.954728672,0,5.673298924,8,Allendale
11/12/2020,0.933690535,2.044680445,1,2,0.954728672,0,5.673298924,12,Allendale
11/13/2020,0.936330771,2.044680445,0,3,0.954728672,0,5.673298924,20,Allendale
11/14/2020,0.944282855,2.044680445,0,3,0.954728672,0,5.673298924,37,Allendale
11/15/2020,0.955063194,2.044680445,0,4,0.954728672,0,5.673298924,60.025,Allendale
11/16/2020,0.9742999,2.044680445,0,5,0.954728672,0,5.673298924,119.025,Allendale
11/17/2020,1.000105568,2.044680445,1,6,0.954728672,0,5.673298924,191.075,Allendale
11/18/2020,1.03095973,1.03942843,1,0,0.533784958,0,1.878452588,3,Allendale
11/19/2020,1.067121912,1.03942843,1,0,0.533784958,0,1.878452588,4,Allendale
11/20/2020,1.107829363,1.03942843,1,0,0.533784958,0,1.878452588,4,Allendale
11/21/2020,1.158973626,1.03942843,0,1,0.533784958,0,1.878452588,4,Allendale
11/22/2020,1.212025009,1.03942843,0,1,0.533784958,0,1.878452588,5,Allendale
11/23/2020,1.257853159,1.03942843,0,1,0.533784958,0,1.878452588,5,Allendale
11/24/2020,1.299106136,1.03942843,0,0,0.533784958,0,1.878452588,6,Allendale
11/25/2020,1.331618672,0.846248847,0,0,0.358264077,0,1.460894305,2,Allendale
11/26/2020,1.352618315,0.846248847,0,0,0.358264077,0,1.460894305,2,Allendale
11/27/2020,1.360665424,0.846248847,0,0,0.358264077,0,1.460894305,2,Allendale
11/28/2020,1.361335737,0.846248847,1,0,0.358264077,0,1.460894305,2,Allendale
11/29/2020,1.34977451,0.846248847,0,0,0.358264077,0,1.460894305,2,Allendale
11/30/2020,1.339628401,0.846248847,1,0,0.358264077,0,1.460894305,3,Allendale
12/1/2020,1.323450982,0.846248847,1,0,0.358264077,0,1.460894305,3,Allendale
12/2/2020,1.299527546,0.930819183,1,0,0.463955949,0,1.617830166,2,Allendale
12/3/2020,1.277323367,0.930819183,1,0,0.463955949,0,1.617830166,2,Allendale
12/4/2020,1.253621713,0.930819183,1,0,0.463955949,0,1.617830166,2,Allendale
12/5/2020,1.231651184,0.930819183,1,0,0.463955949,0,1.617830166,3,Allendale
12/6/2020,1.214475897,0.930819183,2,0,0.463955949,0,1.617830166,3,Allendale
12/7/2020,1.196043512,0.930819183,2,0,0.463955949,0,1.617830166,3,Allendale
12/8/2020,1.174866811,0.930819183,2,0,0.463955949,0,1.617830166,3,Allendale
12/9/2020,1.153176361,1.402978692,2,1,0.838755477,0,2.700426678,6,Allendale
12/10/2020,1.133475853,1.402978692,2,2,0.838755477,0,2.700426678,7,Allendale
12/11/2020,1.115575547,1.402978692,2,2,0.838755477,0,2.700426678,7,Allendale
12/12/2020,1.093636784,1.402978692,2,2,0.838755477,0,2.700426678,10,Allendale
12/13/2020,1.075348047,1.402978692,2,2,0.838755477,0,2.700426678,12,Allendale
12/14/2020,1.055224295,1.402978692,2,2,0.838755477,0,2.700426678,16,Allendale
12/15/2020,1.038918782,1.402978692,2,3,0.838755477,0,2.700426678,21,Allendale
12/16/2020,1.029141222,1.324845983,1,2,0.8057881,0,2.147582132,7,Allendale
12/17/2020,1.023181395,1.324845983,2,3,0.8057881,0,2.147582132,9,Allendale
12/18/2020,1.027225215,1.324845983,3,3,0.8057881,0,2.147582132,10,Allendale
12/19/2020,1.036346818,1.324845983,3,3,0.8057881,0,2.147582132,11,Allendale
12/20/2020,1.055090395,1.324845983,2,3,0.8057881,0,2.147582132,13,Allendale
12/21/2020,1.075530315,1.324845983,2,4,0.8057881,0,2.147582132,15,Allendale
12/22/2020,1.098298256,1.324845983,3,4,0.8057881,0,2.147582132,17.025,Allendale
12/23/2020,1.127413582,1.173033778,3,3,0.703703413,0,1.78023495,8,Allendale
12/24/2020,1.160689519,1.173033778,2,3,0.703703413,0,1.78023495,9,Allendale
12/25/2020,1.193954599,1.173033778,1,3,0.703703413,0,1.78023495,9,Allendale
12/26/2020,1.226069641,1.173033778,2,3,0.703703413,0,1.78023495,11,Allendale
12/27/2020,1.252334539,1.173033778,3,3,0.703703413,0,1.78023495,11,Allendale
12/28/2020,1.27559939,1.173033778,2,3,0.703703413,0,1.78023495,12.025,Allendale
12/29/2020,1.294512076,1.173033778,2,3,0.703703413,0,1.78023495,14,Allendale
12/30/2020,1.311243082,0.982718672,2,2,0.569956873,0,1.518023669,7,Allendale
12/31/2020,1.321727282,0.982718672,3,2,0.569956873,0,1.518023669,7,Allendale
1/1/2021,1.328703626,0.982718672,3,2,0.569956873,0,1.518023669,7,Allendale
1/2/2021,1.328492486,0.982718672,2,2,0.569956873,0,1.518023669,8,Allendale
1/3/2021,1.320344249,0.982718672,3,2,0.569956873,0,1.518023669,8,Allendale
1/4/2021,1.307631703,0.982718672,4,2,0.569956873,0,1.518023669,8,Allendale
1/5/2021,1.292847243,0.982718672,4,2,0.569956873,0,1.518023669,9,Allendale
1/6/2021,1.271482745,1.097783817,4,3,0.712787926,0,1.798657606,8,Allendale
1/7/2021,1.245951836,1.097783817,4,3,0.712787926,0,1.798657606,9,Allendale
1/8/2021,1.211005829,1.097783817,6,3,0.712787926,0,1.798657606,10,Allendale
1/9/2021,1.16919237,1.097783817,6,3,0.712787926,0,1.798657606,11,Allendale
1/10/2021,1.122508959,1.097783817,6,3,0.712787926,0,1.798657606,12,Allendale
1/11/2021,1.07287886,1.097783817,6,4,0.712787926,0,1.798657606,14,Allendale
1/12/2021,1.028495243,1.097783817,6,4,0.712787926,0,1.798657606,16,Allendale
1/13/2021,0.987925527,1.322776527,6,6,0.909928224,1,2.031830706,15,Allendale
1/14/2021,0.950209641,1.322776527,7,7,0.909928224,2,2.031830706,16,Allendale
1/15/2021,0.911079445,1.322776527,7,8,0.909928224,2,2.031830706,18,Allendale
1/16/2021,0.878311772,1.322776527,8,8,0.909928224,2,2.031830706,22,Allendale
1/17/2021,0.852969302,1.322776527,8,9,0.909928224,2,2.031830706,25,Allendale
1/18/2021,0.837146676,1.322776527,9,10,0.909928224,2,2.031830706,29.025,Allendale
1/19/2021,0.831099421,1.322776527,10,10,0.909928224,2,2.031830706,34,Allendale
1/20/2021,0.834844077,1.299519132,9,10,0.898334293,3,1.88140248,20,Allendale
1/21/2021,0.846759083,1.299519132,9,10,0.898334293,4,1.88140248,22,Allendale
1/22/2021,0.864853118,1.299519132,7,12,0.898334293,4,1.88140248,25,Allendale
1/23/2021,0.886706319,1.299519132,6,13,0.898334293,4,1.88140248,29,Allendale
1/24/2021,0.914761672,1.299519132,5,13,0.898334293,4,1.88140248,32,Allendale
1/25/2021,0.945592376,1.299519132,5,15,0.898334293,4.975,1.88140248,38.025,Allendale
1/26/2021,0.976347726,1.299519132,3,15,0.898334293,4,1.88140248,42,Allendale
1/27/2021,1.002593175,0.793318672,4,6,0.410256516,1,1.189999336,12,Allendale
1/28/2021,1.026632775,0.793318672,4,5,0.410256516,1,1.189999336,13,Allendale
1/29/2021,1.045232693,0.793318672,4,5,0.410256516,1,1.189999336,13,Allendale
1/30/2021,1.05840053,0.793318672,4,5,0.410256516,1,1.189999336,13,Allendale
1/31/2021,1.064277249,0.793318672,5,5,0.410256516,0,1.189999336,13,Allendale
2/1/2021,1.064678131,0.793318672,5,4,0.410256516,0,1.189999336,13,Allendale
2/2/2021,1.062695108,0.793318672,6,4,0.410256516,0,1.189999336,13,Allendale
11/11/2020,1.03608592,1.108006315,28,43,0.632342081,8,1.796102005,152.025,Anderson
11/12/2020,1.036268516,1.108006315,27,27,0.632342081,5,1.796102005,104,Anderson
11/13/2020,1.038301636,1.108006315,36,35.5,0.632342081,6,1.796102005,125.025,Anderson
11/14/2020,1.043038934,1.108006315,37,34,0.632342081,6,1.796102005,138.025,Anderson
11/15/2020,1.046456905,1.108006315,34,27,0.632342081,3,1.796102005,121,Anderson
11/16/2020,1.048733519,1.108006315,32,20,0.632342081,2,1.796102005,97.025,Anderson
11/17/2020,1.052630458,1.108006315,32,36,0.632342081,5,1.796102005,180.1,Anderson
11/18/2020,1.060930973,1.119232534,27,53,0.748987399,10,1.723748408,161.1,Anderson
11/19/2020,1.066695242,1.119232534,31,32,0.748987399,6,1.723748408,103.025,Anderson
11/20/2020,1.074679984,1.119232534,42,40,0.748987399,8,1.723748408,148,Anderson
11/21/2020,1.084450162,1.119232534,39,41,0.748987399,8,1.723748408,156.025,Anderson
11/22/2020,1.092971516,1.119232534,35,32,0.748987399,5,1.723748408,128.025,Anderson
11/23/2020,1.099232828,1.119232534,28,26,0.748987399,4,1.723748408,106,Anderson
11/24/2020,1.105062803,1.119232534,23,44,0.748987399,7,1.723748408,201.025,Anderson
11/25/2020,1.110014955,1.044202153,34,47,0.630367649,10,1.545522966,162,Anderson
11/26/2020,1.114529329,1.044202153,19,30,0.630367649,5,1.545522966,97.025,Anderson
11/27/2020,1.118114664,1.044202153,26,37,0.630367649,7,1.545522966,133,Anderson
11/28/2020,1.122288334,1.044202153,37,40,0.630367649,7,1.545522966,136.025,Anderson
11/29/2020,1.126106733,1.044202153,38,31,0.630367649,5,1.545522966,118.025,Anderson
11/30/2020,1.125265794,1.044202153,26,22,0.630367649,3,1.545522966,91,Anderson
12/1/2020,1.123205355,1.044202153,45,35,0.630367649,6,1.545522966,170,Anderson
12/2/2020,1.121825242,1.036796208,48,45,0.663310021,10,1.729352413,140,Anderson
12/3/2020,1.120589104,1.036796208,38,29,0.663310021,5,1.729352413,94.025,Anderson
12/4/2020,1.11767882,1.036796208,45,38,0.663310021,8,1.729352413,131.05,Anderson
12/5/2020,1.11464074,1.036796208,47,36.5,0.663310021,7,1.729352413,136,Anderson
12/6/2020,1.112187936,1.036796208,47,30,0.663310021,6,1.729352413,125,Anderson
12/7/2020,1.113132035,1.036796208,40,22,0.663310021,4,1.729352413,97,Anderson
12/8/2020,1.108871226,1.036796208,54,37,0.663310021,6,1.729352413,180,Anderson
12/9/2020,1.104770962,1.13800919,49,65,0.791110053,15.975,1.819068174,190,Anderson
12/10/2020,1.099990427,1.13800919,54,43,0.791110053,9,1.819068174,141,Anderson
12/11/2020,1.097103165,1.13800919,53,58,0.791110053,12,1.819068174,185.05,Anderson
12/12/2020,1.094309283,1.13800919,145,56,0.791110053,12,1.819068174,192,Anderson
12/13/2020,1.090591355,1.13800919,53,47,0.791110053,10,1.819068174,174.025,Anderson
12/14/2020,1.084946302,1.13800919,70,36,0.791110053,7,1.819068174,158.025,Anderson
12/15/2020,1.079553955,1.13800919,52,61,0.791110053,12,1.819068174,283.025,Anderson
12/16/2020,1.075897478,1.230255885,69,103,0.820518757,27.975,2.021257527,310.025,Anderson
12/17/2020,1.070056354,1.230255885,70,68,0.820518757,16,2.021257527,223.025,Anderson
12/18/2020,1.067328452,1.230255885,80,92,0.820518757,21,2.021257527,307.025,Anderson
12/19/2020,1.065521763,1.230255885,78,100,0.820518757,23.975,2.021257527,385,Anderson
12/20/2020,1.064152098,1.230255885,68,82,0.820518757,17,2.021257527,330.075,Anderson
12/21/2020,1.063379113,1.230255885,58,66,0.820518757,13,2.021257527,279.025,Anderson
12/22/2020,1.059123424,1.230255885,53,109,0.820518757,20,2.021257527,563,Anderson
12/23/2020,1.057432936,1.077916521,61,98,0.620161875,24,1.529157667,277.05,Anderson
12/24/2020,1.053204775,1.077916521,59,66,0.620161875,15,1.529157667,194,Anderson
12/25/2020,1.049439579,1.077916521,32,83.5,0.620161875,19,1.529157667,265.05,Anderson
12/26/2020,1.045183873,1.077916521,41,88,0.620161875,20,1.529157667,272.025,Anderson
12/27/2020,1.041788119,1.077916521,93,69,0.620161875,16,1.529157667,247,Anderson
12/28/2020,1.036227233,1.077916521,74,54,0.620161875,10,1.529157667,192,Anderson
12/29/2020,1.030348383,1.077916521,32,86,0.620161875,15,1.529157667,359.05,Anderson
12/30/2020,1.026084017,0.996991301,81,80,0.621420404,19,1.416000194,246.075,Anderson
12/31/2020,1.01960103,0.996991301,57,54,0.621420404,13,1.416000194,162,Anderson
1/1/2021,1.015618284,0.996991301,72,67,0.621420404,16,1.416000194,199.05,Anderson
1/2/2021,1.007046118,0.996991301,74,66,0.621420404,16,1.416000194,219.025,Anderson
1/3/2021,0.999378775,0.996991301,135,54,0.621420404,11,1.416000194,201,Anderson
