,County,Date,Rt_actual,Rt_forecast,Case_forecast,Case_lower95,Case_upper95,Case_actual
1,Abbeville,11/11/2020,1.008956951,0.963858843,5.408,1,10.025,5
2,Abbeville,11/12/2020,1.014360484,0.983621299,5.258,1,10,5
3,Abbeville,11/13/2020,1.022783295,1.001875997,5.172,1,10,6
4,Abbeville,11/14/2020,1.077973112,1.020142198,5.238,1,10,4
5,Abbeville,11/15/2020,1.111923313,1.027593136,5.246,1,10,4
6,Abbeville,11/16/2020,1.044362457,1.03070426,5.272,1,10,4
7,Abbeville,11/17/2020,1.050521535,1.03697753,5.387,1,11,4
8,Aiken,11/11/2020,1.002441209,0.772582412,26.919,18,39,36
9,Aiken,11/12/2020,0.992638276,0.762662053,26.33,16,37,36
10,Aiken,11/13/2020,0.984221641,0.756675839,25.318,16,36,36
11,Aiken,11/14/2020,0.777977114,0.749064267,24.521,16,34,41
12,Aiken,11/15/2020,0.785639376,0.737300217,22.58,14,32,43
13,Aiken,11/16/2020,0.970767487,0.725564957,21.256,12.975,32,48
14,Aiken,11/17/2020,0.96755984,0.709087908,19.623,12,29,46
15,Allendale,11/11/2020,1.030487127,0.938707888,1.262,0,4,1
16,Allendale,11/12/2020,1.029686008,0.936899543,1.444,0,4,1
17,Allendale,11/13/2020,1.033531711,0.933870554,1.571,0,4,0
18,Allendale,11/14/2020,0.945602206,0.937108397,1.597,0,4,0
19,Allendale,11/15/2020,0.956099639,0.940910339,1.532,0,5,0
20,Allendale,11/16/2020,1.065908866,0.949872017,1.543,0,5,0
21,Allendale,11/17/2020,1.08020032,0.958180189,1.546,0,4,1
22,Anderson,11/11/2020,1.058496734,1.039047599,27.935,18,39,28
23,Anderson,11/12/2020,1.050874643,1.038138628,28.52,19,39.025,27
24,Anderson,11/13/2020,1.043988464,1.037160873,28.574,18,41,36
25,Anderson,11/14/2020,1.042334677,1.036747694,28.777,19,40,37
26,Anderson,11/15/2020,1.045527137,1.036976457,29.051,18,41,34
27,Anderson,11/16/2020,1.021068164,1.037339687,29.422,19,41,32
28,Anderson,11/17/2020,1.014508308,1.037555337,29.599,19,42,32
29,Bamberg,11/11/2020,1.12739556,1.176843286,0.336,0,2,1
30,Bamberg,11/12/2020,1.140261155,1.190351129,0.249,0,2,1
31,Bamberg,11/13/2020,1.150361768,1.193918705,0.18,0,1,1
32,Bamberg,11/14/2020,1.259174754,1.190332651,0.188,0,1,1
33,Bamberg,11/15/2020,1.274336042,1.181522131,0.204,0,2,2
34,Bamberg,11/16/2020,1.172188909,1.166386724,0.156,0,1,2
35,Bamberg,11/17/2020,1.176885932,1.146056652,0.178,0,2,2
36,Barnwell,11/11/2020,1.094724185,1.178380847,2.684,0,6,2
37,Barnwell,11/12/2020,1.097644951,1.164229155,2.392,0,6,2
38,Barnwell,11/13/2020,1.098088089,1.149327755,2.373,0,6,3
39,Barnwell,11/14/2020,1.068374277,1.13166678,2.263,0,6,4
40,Barnwell,11/15/2020,1.03928949,1.112536073,2.365,0,6,4
41,Barnwell,11/16/2020,1.107291821,1.0927248,2.39,0,6,4
42,Barnwell,11/17/2020,1.112984469,1.075302124,2.379,0,7,3
43,Beaufort,11/11/2020,1.126385337,1.115264297,19.058,11,28,14
44,Beaufort,11/12/2020,1.128850853,1.11456883,19.14,11,28,17
45,Beaufort,11/13/2020,1.12797409,1.113401055,19.619,11,29,18
46,Beaufort,11/14/2020,1.117789878,1.11276722,19.795,11,30,21
47,Beaufort,11/15/2020,1.118901467,1.110713005,20.393,12,30.025,24
48,Beaufort,11/16/2020,1.121992526,1.106924653,20.665,11,31,24
49,Beaufort,11/17/2020,1.120729639,1.103956819,21.136,12,31,26
50,Berkeley,11/11/2020,1.124063338,1.099193454,34.607,23,47,29
51,Berkeley,11/12/2020,1.115386254,1.091948032,35.841,25,48,31
52,Berkeley,11/13/2020,1.107063433,1.080589414,36.255,25,48.025,36
53,Berkeley,11/14/2020,1.094988088,1.066296458,36.696,24,49.025,39
54,Berkeley,11/15/2020,1.093927098,1.051869273,37.007,25,49,40
55,Berkeley,11/16/2020,1.077551614,1.035264611,36.506,25,50,40
56,Berkeley,11/17/2020,1.068586121,1.017954707,37.068,24.975,51,41
57,Calhoun,11/11/2020,1.040035027,0.971555948,23.263,15,33.025,20
58,Calhoun,11/12/2020,1.027833168,0.9679932,23.168,15,33,26
59,Calhoun,11/13/2020,1.012284339,0.963960111,22.855,14,33,26
60,Calhoun,11/14/2020,0.960749456,0.96043843,22.757,14,33,28
61,Calhoun,11/15/2020,0.957892774,0.954426169,22.615,13,33,3
62,Calhoun,11/16/2020,0.971093325,0.95102042,22.518,14,33.025,22
63,Calhoun,11/17/2020,0.960361978,0.946102738,21.713,13,32,19
64,Charleston,11/11/2020,1.087999465,1.091422439,73.439,58,91,72
65,Charleston,11/12/2020,1.072556593,1.065085769,72.272,56.975,89.025,74
66,Charleston,11/13/2020,1.059756918,1.04589963,71.964,56,88.025,82
67,Charleston,11/14/2020,1.053481412,1.024217844,71.381,53.975,89,83
68,Charleston,11/15/2020,1.035343701,1.004494786,70.465,54,87.025,88
69,Charleston,11/16/2020,1.014710617,0.989895225,70.226,52,88.025,91
70,Charleston,11/17/2020,1.00048626,0.984189987,69.67,53,88,93
71,Cherokee,11/11/2020,1.145197746,1.107971549,23.368,14,33,23
72,Cherokee,11/12/2020,1.143619616,1.102345943,24.95,16,35,27
73,Cherokee,11/13/2020,1.13790024,1.096275806,25.65,17,36.025,39
74,Cherokee,11/14/2020,1.088834972,1.089553118,25.672,16,36,33
75,Cherokee,11/15/2020,1.082948681,1.078900814,26.388,16,37,23
76,Cherokee,11/16/2020,1.109983795,1.06548357,26.646,16,38,20
77,Cherokee,11/17/2020,1.101988488,1.053852677,26.252,16,38,36
78,Chester,11/11/2020,1.095694291,1.196994543,33.812,23,46,39
79,Chester,11/12/2020,1.088410126,1.195616841,35.685,24,48,41
80,Chester,11/13/2020,1.079539856,1.195775628,37.213,25,50.025,46
81,Chester,11/14/2020,1.166426285,1.195583582,38.822,27,52,51
82,Chester,11/15/2020,1.156915296,1.196057081,40.459,28,54,55
83,Chester,11/16/2020,1.051730456,1.195072412,41.753,28.975,56,50
84,Chester,11/17/2020,1.043258699,1.189630508,43.268,30,58,44
85,Chesterfield,11/11/2020,1.057057371,1.113011599,27.033,17.975,37,32
86,Chesterfield,11/12/2020,1.051614783,1.1149863,29.12,19,40,37
87,Chesterfield,11/13/2020,1.04363009,1.115274787,30.663,20,42,36
88,Chesterfield,11/14/2020,1.108812659,1.114492774,31.822,22,44,33
89,Chesterfield,11/15/2020,1.108540082,1.113110662,32.274,22,45,29
90,Chesterfield,11/16/2020,1.018282884,1.111868858,32.932,21,46,24
91,Chesterfield,11/17/2020,1.015942216,1.109129429,33.805,23,46,36
92,Clarendon,11/11/2020,0.931841434,0.76244849,6.336,2,12,7
93,Clarendon,11/12/2020,0.938462754,0.780569315,6.545,2,12,7
94,Clarendon,11/13/2020,0.950226539,0.802911162,6.782,2,12,6
95,Clarendon,11/14/2020,0.928126735,0.827190399,6.808,2,13,5
96,Clarendon,11/15/2020,0.994166079,0.854478657,6.738,2,12,6
97,Clarendon,11/16/2020,0.999668534,0.869571805,6.451,2,12,4
98,Clarendon,11/17/2020,1.016517956,0.882345319,6.463,2,12,4
99,Colleton,11/11/2020,0.981211171,0.978539705,8.182,3,14,7
100,Colleton,11/12/2020,0.982992162,0.976862609,8.325,3,14,7
101,Colleton,11/13/2020,0.986093438,0.975300372,8.285,3,14,8
102,Colleton,11/14/2020,0.904228107,0.975072265,8.02,3,14,8
103,Colleton,11/15/2020,0.884122555,0.975311518,8.055,3,14,8
104,Colleton,11/16/2020,0.994507354,0.979013622,8.115,3,14,8
105,Colleton,11/17/2020,0.995767233,0.980324209,8.123,3,14,6
106,Darlington,11/11/2020,1.049539417,1.008009791,15.631,8,23.025,18
107,Darlington,11/12/2020,1.043502475,0.997572422,16.065,9,25,19
108,Darlington,11/13/2020,1.035315302,0.985936522,16.045,9,25,17
109,Darlington,11/14/2020,0.914293047,0.980952322,15.801,9,24,15
110,Darlington,11/15/2020,0.884980935,0.979778707,16.128,8,25,14
111,Darlington,11/16/2020,1.01842959,0.978519261,16.012,8,25,16
112,Darlington,11/17/2020,1.017257297,0.979997098,16.238,8,25,18
113,Dillon,11/11/2020,1.108758165,0.954787612,8.548,3,14,6
114,Dillon,11/12/2020,1.113424589,0.98936367,8.299,3,15,6
115,Dillon,11/13/2020,1.111985268,1.02899158,8.708,3,15,6
116,Dillon,11/14/2020,1.021710716,1.057372093,8.764,3.975,15.025,6
117,Dillon,11/15/2020,1.0308833,1.083046317,9.06,3,16,6
118,Dillon,11/16/2020,1.105547801,1.098075986,9.162,4,16,6
119,Dillon,11/17/2020,1.10514284,1.104549408,9.273,3,16.025,6
120,Dorchester,11/11/2020,1.163547901,1.089164972,17.435,9,27,15
121,Dorchester,11/12/2020,1.14718295,1.089579105,18.438,11,27,15
122,Dorchester,11/13/2020,1.128397992,1.089465618,18.637,10,27,23
123,Dorchester,11/14/2020,1.091702668,1.088872194,19.239,11,28,27
124,Dorchester,11/15/2020,1.091363991,1.0869838,19.574,11,30,28
125,Dorchester,11/16/2020,1.066863223,1.085180283,19.898,11,30,25
126,Dorchester,11/17/2020,1.048034657,1.083039403,20.366,11,31,21
127,Edgefield,11/11/2020,0.942505152,1.014277697,7.937,3,14,10
128,Edgefield,11/12/2020,0.928354047,0.994433522,7.967,3,14,9
129,Edgefield,11/13/2020,0.925409423,0.978743911,8.085,3,14,8
130,Edgefield,11/14/2020,0.936784134,0.962417781,7.847,3,14,8
131,Edgefield,11/15/2020,0.916697975,0.948778749,7.889,3,14,9
132,Edgefield,11/16/2020,0.928740538,0.937055826,7.666,3,14,10
133,Edgefield,11/17/2020,0.932681452,0.932362556,7.476,3,13,9
134,Fairfield,11/11/2020,1.045985304,1.068368196,123.855,102,147,179
135,Fairfield,11/12/2020,1.02222604,1.05201745,142.209,119,166,150
136,Fairfield,11/13/2020,0.997696044,1.033416748,148.15,125,173,196
137,Fairfield,11/14/2020,1.042057644,1.010418057,148.838,124.975,174,163
138,Fairfield,11/15/2020,1.039144432,0.988018692,148.592,122,174,45
139,Fairfield,11/16/2020,0.941659106,0.967549205,146.361,120.975,173,228
140,Fairfield,11/17/2020,0.929379968,0.951474309,143.194,117,167,301
141,Florence,11/11/2020,1.021608205,1.087688088,17.546,10,26,17
142,Florence,11/12/2020,1.019574432,1.090742588,18.489,11,27,18
143,Florence,11/13/2020,1.015733573,1.091970325,18.876,10.975,28,21
144,Florence,11/14/2020,1.109294161,1.091525793,19.161,11,29,25
145,Florence,11/15/2020,1.114439758,1.090325356,19.656,11,29,26
146,Florence,11/16/2020,1.002294744,1.085241675,20.065,11,30,25
147,Florence,11/17/2020,0.999884759,1.077233076,20.562,12,31,26
148,Georgetown,11/11/2020,1.005225434,0.922671795,13.874,7,21,16
149,Georgetown,11/12/2020,1.006903854,0.922783375,13.866,7,22,14
150,Georgetown,11/13/2020,1.009696947,0.925371468,13.782,7,22,14
151,Georgetown,11/14/2020,0.901704104,0.929186404,13.503,7,21,13
152,Georgetown,11/15/2020,0.896716804,0.936692357,13.45,6,21,14
153,Georgetown,11/16/2020,1.023555277,0.943982244,13.227,6,21,14
154,Georgetown,11/17/2020,1.02951283,0.949258447,13.101,6,21,12
155,Greenville,11/11/2020,1.106091359,1.191128612,170.594,146,196,161
156,Greenville,11/12/2020,1.086197114,1.163998365,171.182,146,196,189
157,Greenville,11/13/2020,1.062556792,1.128179669,170.409,143.975,198,202
158,Greenville,11/14/2020,1.084250472,1.08300674,168.65,143,195,200
159,Greenville,11/15/2020,1.038806268,1.038731456,167.063,141,195,217
160,Greenville,11/16/2020,0.992938244,0.990218401,161.834,135,189.025,229
161,Greenville,11/17/2020,0.974874922,0.954894304,158.215,132,185,225
162,Greenwood,11/11/2020,1.110659993,1.124076366,9.083,4,16,8
163,Greenwood,11/12/2020,1.104459582,1.1199224,9.001,4,15,9
164,Greenwood,11/13/2020,1.094298153,1.112944365,9.182,4,16,11
165,Greenwood,11/14/2020,1.117072498,1.108307481,9.322,4,16,11
166,Greenwood,11/15/2020,1.111401253,1.10161972,9.482,4,16,12
167,Greenwood,11/16/2020,1.067430269,1.093748212,9.638,4,16,9
168,Greenwood,11/17/2020,1.060249729,1.084689379,9.829,4,17,10
169,Hampton,11/11/2020,0.96042342,1.041204453,2.968,0,7,4
170,Hampton,11/12/2020,0.956023807,1.024931908,2.982,0,7,4
171,Hampton,11/13/2020,0.952597416,1.013322473,3.11,0,7,3
172,Hampton,11/14/2020,0.978827362,1.002025604,3.153,0,7,3
173,Hampton,11/15/2020,0.964074933,0.996209979,2.948,0,7,3
174,Hampton,11/16/2020,0.946557767,0.989054501,3.02,0,7,3
175,Hampton,11/17/2020,0.946127282,0.985141993,3.091,0,7.025,3
176,Horry,11/11/2020,1.044277707,1.183040738,61.626,45,79,67
177,Horry,11/12/2020,1.040157538,1.153367877,62.095,47,78,72
178,Horry,11/13/2020,1.03586917,1.121683717,62.561,47,78,74
179,Horry,11/14/2020,1.032488507,1.088132858,63.313,48,80,77
180,Horry,11/15/2020,0.989507631,1.057115555,62.647,46,79.025,85
181,Horry,11/16/2020,1.018817276,1.034134984,62.427,46,78,89
182,Horry,11/17/2020,1.012339106,1.014668345,63.038,47,81.025,86
183,Jasper,11/11/2020,1.025396212,1.002421498,20.198,11,29.025,26
184,Jasper,11/12/2020,1.018721677,0.9957425,19.882,12,30,25
185,Jasper,11/13/2020,1.013431271,0.991506457,19.347,11,29,23
186,Jasper,11/14/2020,0.98282241,0.989150167,19.315,11,29,36
187,Jasper,11/15/2020,0.979198676,0.988914549,19.326,11,29,13
