County,Date,Rt_actual,Rt_forecast,Case_forecast,Case_lower95,Case_upper95,Case_actual
Abbeville,11/11/2020,1.008956951,1.010924894,5.527,2,10,5
Abbeville,11/12/2020,1.014360484,1.015476588,5.435,1,11,5
Abbeville,11/13/2020,1.022783295,1.017793419,5.377,1.975,10.025,6
Abbeville,11/14/2020,1.077973112,1.01967201,5.371,1,11,4
Abbeville,11/15/2020,1.111923313,1.020051676,5.355,1.975,10,4
Abbeville,11/16/2020,1.044362457,1.020697125,5.432,1,11,4
Abbeville,11/17/2020,1.050521535,1.021057418,5.329,1,11,4
Aiken,11/11/2020,1.002441209,1.014696804,35.053,24,48,36
Aiken,11/12/2020,0.992638276,1.015635833,35.639,24,47,36
Aiken,11/13/2020,0.984221641,1.017343193,35.861,24.975,48.025,36
Aiken,11/14/2020,0.777977114,1.018931652,36.358,25,49,41
Aiken,11/15/2020,0.785639376,1.01990907,36.105,25,48.025,43
Aiken,11/16/2020,0.970767487,1.020472152,36.8,25,50,48
Aiken,11/17/2020,0.96755984,1.020713998,36.634,24,51,46
Allendale,11/11/2020,1.030487127,1.028101265,1.324,0,4,1
Allendale,11/12/2020,1.029686008,1.027435904,1.539,0,4,1
Allendale,11/13/2020,1.033531711,1.026805484,1.686,0,5,0
Allendale,11/14/2020,0.945602206,1.02653718,1.739,0,5,0
Allendale,11/15/2020,0.956099639,1.026012218,1.664,0,5,0
Allendale,11/16/2020,1.065908866,1.025724754,1.749,0,5,0
Allendale,11/17/2020,1.08020032,1.025287448,1.724,0,5,1
Anderson,11/11/2020,1.058496734,1.067704189,29.042,19,39.025,28
Anderson,11/12/2020,1.050874643,1.067370051,28.757,19,40,27
Anderson,11/13/2020,1.043988464,1.068070252,29.752,19.975,40,36
Anderson,11/14/2020,1.042334677,1.068285225,30.071,20,41,37
Anderson,11/15/2020,1.045527137,1.069472607,30.795,20,43,34
Anderson,11/16/2020,1.021068164,1.070834058,31.372,19.975,45,32
Anderson,11/17/2020,1.014508308,1.072593998,32.056,20.975,44,32
Bamberg,11/11/2020,1.12739556,1.107094309,0.296,0,2,1
Bamberg,11/12/2020,1.140261155,1.10511362,0.216,0,1,1
Bamberg,11/13/2020,1.150361768,1.099443323,0.168,0,1,1
Bamberg,11/14/2020,1.259174754,1.095111451,0.153,0,1,1
Bamberg,11/15/2020,1.274336042,1.091225151,0.171,0,1,2
Bamberg,11/16/2020,1.172188909,1.089421855,0.158,0,1,2
Bamberg,11/17/2020,1.176885932,1.08571307,0.171,0,2,2
Barnwell,11/11/2020,1.094724185,1.084807378,2.471,0,6,2
Barnwell,11/12/2020,1.097644951,1.084950343,2.344,0,6,2
Barnwell,11/13/2020,1.098088089,1.084045659,2.173,0,6,3
Barnwell,11/14/2020,1.068374277,1.083498627,2.2,0,6,4
Barnwell,11/15/2020,1.03928949,1.083322747,2.182,0,5,4
Barnwell,11/16/2020,1.107291821,1.083281576,2.306,0,6,4
Barnwell,11/17/2020,1.112984469,1.083415805,2.399,0,6,3
Beaufort,11/11/2020,1.126385337,1.116442355,19.157,11,29,14
Beaufort,11/12/2020,1.128850853,1.117579448,19.249,11,29,17
Beaufort,11/13/2020,1.12797409,1.116151082,19.846,12,29,18
Beaufort,11/14/2020,1.117789878,1.116314145,19.954,11,30,21
Beaufort,11/15/2020,1.118901467,1.115309595,20.54,12,31,24
Beaufort,11/16/2020,1.121992526,1.114988949,20.913,12,31,24
Beaufort,11/17/2020,1.120729639,1.113805609,21.669,12,31,26
Berkeley,11/11/2020,1.124063338,1.132123384,35.701,24,49,29
Berkeley,11/12/2020,1.115386254,1.1327647,37.116,25,50,31
Berkeley,11/13/2020,1.107063433,1.134522605,38.687,27,51,36
Berkeley,11/14/2020,1.094988088,1.134702804,39.703,27,53,39
Berkeley,11/15/2020,1.093927098,1.134314935,41.068,28,55,40
Berkeley,11/16/2020,1.077551614,1.134200045,41.818,28.975,56,40
Berkeley,11/17/2020,1.068586121,1.134200045,43.138,30,58,41
Calhoun,11/11/2020,1.040035027,1.053516071,24.705,15,35,20
Calhoun,11/12/2020,1.027833168,1.051985497,25.464,16,35,26
Calhoun,11/13/2020,1.012284339,1.052909842,25.044,16,35,26
Calhoun,11/14/2020,0.960749456,1.052144048,25.502,15,37,28
Calhoun,11/15/2020,0.957892774,1.052310533,25.749,16,37,3
Calhoun,11/16/2020,0.971093325,1.051788285,26.124,16,37.025,22
Calhoun,11/17/2020,0.960361978,1.051995393,26.102,16,38,19
Charleston,11/11/2020,1.087999465,1.103913889,74.041,57,92,72
Charleston,11/12/2020,1.072556593,1.096839258,74.276,58,91,74
Charleston,11/13/2020,1.059756918,1.093177374,74.705,57.975,93,82
Charleston,11/14/2020,1.053481412,1.089717078,76.59,59,93,83
Charleston,11/15/2020,1.035343701,1.085590942,76.701,60,95,88
Charleston,11/16/2020,1.014710617,1.084681773,78.75,61,99,91
Charleston,11/17/2020,1.00048626,1.08356293,79.916,62,99,93
Cherokee,11/11/2020,1.145197746,1.138255042,24.272,15.975,33,23
Cherokee,11/12/2020,1.143619616,1.136064341,25.385,16,36,27
Cherokee,11/13/2020,1.13790024,1.134358344,26.482,17,37,39
Cherokee,11/14/2020,1.088834972,1.134145603,27.041,16.975,38,33
Cherokee,11/15/2020,1.082948681,1.134012253,27.648,17,39,23
Cherokee,11/16/2020,1.109983795,1.134144433,28.803,18,42,20
Cherokee,11/17/2020,1.101988488,1.134144433,29.431,18.975,41,36
Chester,11/11/2020,1.095694291,1.09560267,31.176,21,42,39
Chester,11/12/2020,1.088410126,1.091488171,32.535,22,44,41
Chester,11/13/2020,1.079539856,1.089387949,33.207,22,45,46
Chester,11/14/2020,1.166426285,1.085488695,34.038,23,46.025,51
Chester,11/15/2020,1.156915296,1.084691294,34.784,23.975,48,55
Chester,11/16/2020,1.051730456,1.083652628,35.332,23,48,50
Chester,11/17/2020,1.043258699,1.083314905,35.834,23.975,49,44
Chesterfield,11/11/2020,1.057057371,1.060270516,25.367,16,36,32
Chesterfield,11/12/2020,1.051614783,1.059534808,27.412,18,38,37
Chesterfield,11/13/2020,1.04363009,1.060277573,28.795,18,40,36
Chesterfield,11/14/2020,1.108812659,1.060838181,29.332,19,41,33
Chesterfield,11/15/2020,1.108540082,1.061022432,30.257,20,43,29
Chesterfield,11/16/2020,1.018282884,1.061457024,30.533,20,42,24
Chesterfield,11/17/2020,1.015942216,1.06169935,30.905,20,44,36
Clarendon,11/11/2020,0.931841434,0.933104927,7.817,3,13,7
Clarendon,11/12/2020,0.938462754,0.939813953,8.184,3,15,7
Clarendon,11/13/2020,0.950226539,0.949781155,8.321,3,15,6
Clarendon,11/14/2020,0.928126735,0.957010713,8.419,3,15,5
Clarendon,11/15/2020,0.994166079,0.963987094,8.247,3,14,6
Clarendon,11/16/2020,0.999668534,0.9680954,8.397,3,15,4
Clarendon,11/17/2020,1.016517956,0.970411242,8.287,3,15,4
Colleton,11/11/2020,0.981211171,0.985332793,8.303,4,14,7
Colleton,11/12/2020,0.982992162,0.986222252,8.404,3,14,7
Colleton,11/13/2020,0.986093438,0.986662068,8.314,3,14,8
Colleton,11/14/2020,0.904228107,0.98715735,8.297,3,14,8
Colleton,11/15/2020,0.884122555,0.987777239,8.354,3,15,8
Colleton,11/16/2020,0.994507354,0.98874393,8.315,3,15,8
Colleton,11/17/2020,0.995767233,0.98959923,8.307,3,15,6
Darlington,11/11/2020,1.049539417,1.056639672,16.638,9,26,18
Darlington,11/12/2020,1.043502475,1.057029193,17.334,10,27,19
Darlington,11/13/2020,1.035315302,1.058783806,17.592,10,26,17
Darlington,11/14/2020,0.914293047,1.059051649,17.674,10,26,15
Darlington,11/15/2020,0.884980935,1.06020142,18.003,10,27,14
Darlington,11/16/2020,1.01842959,1.060973631,18.291,10,28,16
Darlington,11/17/2020,1.017257297,1.06149708,18.436,10,28,18
Dillon,11/11/2020,1.108758165,1.095028894,9.803,4,16,6
Dillon,11/12/2020,1.113424589,1.09236085,9.485,4,16,6
Dillon,11/13/2020,1.111985268,1.089525921,9.522,4,16,6
Dillon,11/14/2020,1.021710716,1.085854541,9.424,4,16,6
Dillon,11/15/2020,1.0308833,1.084620679,9.544,4,16,6
Dillon,11/16/2020,1.105547801,1.08356293,9.598,4,16,6
Dillon,11/17/2020,1.10514284,1.083294038,9.759,4,17,6
Dorchester,11/11/2020,1.163547901,1.164108732,18.836,11,27,15
Dorchester,11/12/2020,1.14718295,1.155155399,19.358,12,29,15
Dorchester,11/13/2020,1.128397992,1.148623877,20.035,12,29,23
Dorchester,11/14/2020,1.091702668,1.141472377,20.368,13,30,27
Dorchester,11/15/2020,1.091363991,1.13659665,20.967,13,31.025,28
Dorchester,11/16/2020,1.066863223,1.13525171,21.935,13,32,25
Dorchester,11/17/2020,1.048034657,1.134287091,22.426,13,33,21
Edgefield,11/11/2020,0.942505152,0.965709654,7.499,3,13,10
Edgefield,11/12/2020,0.928354047,0.964326053,7.636,3,14,9
Edgefield,11/13/2020,0.925409423,0.96934848,7.911,3,14,8
Edgefield,11/14/2020,0.936784134,0.971386524,7.851,3,14,8
Edgefield,11/15/2020,0.916697975,0.976672654,7.983,3,14.025,9
Edgefield,11/16/2020,0.928740538,0.98089646,7.92,3,14,10
Edgefield,11/17/2020,0.932681452,0.984979799,8.075,3,14,9
Fairfield,11/11/2020,1.045985304,1.068588685,123.822,102,147,179
Fairfield,11/12/2020,1.02222604,1.065589152,142.999,120,166.025,150
Fairfield,11/13/2020,0.997696044,1.066601973,153.728,128.975,178,196
Fairfield,11/14/2020,1.042057644,1.065397273,156.91,132,182,163
Fairfield,11/15/2020,1.039144432,1.065407395,160.916,135.975,188,45
Fairfield,11/16/2020,0.941659106,1.064503213,163.04,137,190.025,228
Fairfield,11/17/2020,0.929379968,1.062536156,164.441,137,191,301
Florence,11/11/2020,1.021608205,1.02268567,16.376,9,25,17
Florence,11/12/2020,1.019574432,1.021986442,17.133,9,26,18
Florence,11/13/2020,1.015733573,1.02192477,17.573,10,26,21
Florence,11/14/2020,1.109294161,1.022562996,17.627,10,27,25
Florence,11/15/2020,1.114439758,1.022769268,17.533,9,27,26
Florence,11/16/2020,1.002294744,1.022860796,17.919,11,27,25
Florence,11/17/2020,0.999884759,1.022948846,17.97,10,28,26
Georgetown,11/11/2020,1.005225434,1.0116482,15.337,8.975,24,16
Georgetown,11/12/2020,1.006903854,1.014262368,15.483,8,23.025,14
Georgetown,11/13/2020,1.009696947,1.016887529,15.337,8,24,14
Georgetown,11/14/2020,0.901704104,1.018484346,15.368,8,24,13
Georgetown,11/15/2020,0.896716804,1.019797822,15.354,8,24,14
Georgetown,11/16/2020,1.023555277,1.020345884,15.534,8,24,14
Georgetown,11/17/2020,1.02951283,1.02074797,15.555,8,25,12
Greenville,11/11/2020,1.106091359,1.121007382,161.374,138,186.025,161
Greenville,11/12/2020,1.086197114,1.116640381,162.595,136,189,189
Greenville,11/13/2020,1.062556792,1.116370339,166.593,143,193,202
Greenville,11/14/2020,1.084250472,1.114808074,170.996,146,198.025,200
Greenville,11/15/2020,1.038806268,1.11394167,174.233,148,203,217
Greenville,11/16/2020,0.992938244,1.112978992,178.229,151,207,229
Greenville,11/17/2020,0.974874922,1.111714977,182.704,154,213,225
Greenwood,11/11/2020,1.110659993,1.111238163,8.993,4,15,8
