County,Date,Rt_actual,Rt_forecast,Case_forecast,Case_lower95,Case_upper95,Case_actual
Abbeville,11/11/2020,1.008956951,0.96809206,6,2,11,5
Abbeville,11/12/2020,1.014360484,0.933764817,5,1,10,5
Abbeville,11/13/2020,1.022783295,0.912872421,5,1,10,6
Abbeville,11/14/2020,1.077973112,0.892655954,5,1,9,4
Abbeville,11/15/2020,1.111923313,0.877554811,4,1,9,4
Abbeville,11/16/2020,1.044362457,0.878833017,4,1,9,4
Abbeville,11/17/2020,1.050521535,0.87484025,4,1,9,4
Abbeville,11/18/2020,1.05592095,0.869726599,4,1,9,5
Abbeville,11/19/2020,1.062792008,0.874807897,4,1,9,5
Abbeville,11/20/2020,1.073072436,0.887296829,4,1,8,5
Abbeville,11/21/2020,1.084519928,0.893600683,4,1,8,6
Abbeville,11/22/2020,1.099323816,0.895260194,4,1,8,7
Abbeville,11/23/2020,1.117083856,0.946257335,4,1,8,6
Abbeville,11/24/2020,1.138993527,1.008317288,4,1,8,7
Abbeville,11/25/2020,1.161904961,1.007768339,5,1,10,7
Abbeville,11/26/2020,1.187179295,1.045714969,5,1,10,7
Abbeville,11/27/2020,1.213600324,1.082621723,6,2,11,7
Abbeville,11/28/2020,1.238116591,1.098611909,6,2,12,8
Abbeville,11/29/2020,1.257843672,1.157712784,7,2,13,7
Abbeville,11/30/2020,1.270478235,1.167304317,7,3,13,8
Abbeville,12/1/2020,1.275171528,1.188478201,7,3,13,7
Abbeville,12/2/2020,1.272838508,1.210459162,7,3,13,6
Abbeville,12/3/2020,1.262802335,1.197655119,7,3,13,8
Abbeville,12/4/2020,1.245555946,1.176777316,7,2,12,8
Abbeville,12/5/2020,1.222452548,1.145433298,7,3,13,10
Abbeville,12/6/2020,1.195289806,1.102222343,7,3,13,11
Abbeville,12/7/2020,1.167828338,1.481483519,10,4,16,12
Abbeville,12/8/2020,1.141747603,0.970200944,7,2,12,12
Abbeville,12/9/2020,1.117178285,1.17078672,10,4,16,11
Abbeville,12/10/2020,1.096021229,1.165854866,10,4,16,11
Abbeville,12/11/2020,1.07698205,1.159826427,11,5,17,11
Abbeville,12/12/2020,1.063191495,1.167767515,12,5,19,10
Abbeville,12/13/2020,1.053523015,1.141455552,12,6,20,10
Abbeville,12/14/2020,1.046360123,1.136113271,13,6,19,9
Abbeville,12/15/2020,1.039417758,1.110306229,13,6,20,10
Abbeville,12/16/2020,1.033688625,1.06384063,12,6,19,10
Abbeville,12/17/2020,1.029248365,1.048874523,12,6,19,10
Abbeville,12/18/2020,1.024076193,1.042556167,12,6,19,10
Abbeville,12/19/2020,1.017262877,1.042529386,12,6,19,9
Abbeville,12/20/2020,1.011442316,1.104843657,13,7,21,11
Abbeville,12/21/2020,1.005236985,0.61977318,8,2,13,10
Abbeville,12/22/2020,0.999674117,1.176224256,14,8,22,10
Abbeville,12/23/2020,0.997022701,0.956593438,9,4,16,10
Abbeville,12/24/2020,0.998693539,0.95777114,9,4,16,12
Abbeville,12/25/2020,1.004757518,0.972449725,10,4,16,10
Abbeville,12/26/2020,1.013137333,0.993086202,10,5,16,9
Abbeville,12/27/2020,1.023841593,1.001358685,10,4,16,10
Abbeville,12/28/2020,1.037481258,1.005713918,10,5,17,9
Abbeville,12/29/2020,1.052824325,1.007243265,10,4,16,10
Abbeville,12/30/2020,1.068428585,1.00154468,10,4,16,9
Abbeville,12/31/2020,1.08415821,0.981221405,9,4,16,8
Abbeville,1/1/2021,1.100500496,0.969962531,9,4,16,8
Abbeville,1/2/2021,1.114150503,0.962016812,10,4,16,8
Abbeville,1/3/2021,1.126080324,0.972418467,10,4,16,6
Abbeville,1/4/2021,1.134553016,0.745524744,7,2,13,7
