County,Date,Rt_actual,Rt_forecast,Case_forecast,Case_lower95,Case_upper95,Case_actual
Abbeville,11/11/2020,1.008956951,0.961509607,6,2,11,5
Abbeville,11/12/2020,1.014360484,0.985276391,6,2,10,5
Abbeville,11/13/2020,1.022783295,0.9802022,5,1,11,6
Abbeville,11/14/2020,1.077973112,0.99448993,5,2,10,4
Abbeville,11/15/2020,1.111923313,0.995328538,5,1,10,4
Abbeville,11/16/2020,1.044362457,1.001392333,5,1,10,4
Abbeville,11/17/2020,1.050521535,1.002860163,5,2,10,4
Abbeville,11/18/2020,1.05592095,1.182696454,6,2,11,5
Abbeville,11/19/2020,1.062792008,1.194693522,6,2,11,5
Abbeville,11/20/2020,1.073072436,1.189623179,6,2,11,5
Abbeville,11/21/2020,1.084519928,1.191457048,6,2,11,6
Abbeville,11/22/2020,1.099323816,1.186548643,6,2,10,7
Abbeville,11/23/2020,1.117083856,1.183321098,6,2,11,6
Abbeville,11/24/2020,1.138993527,1.17985195,6,2,11,7
Abbeville,11/25/2020,1.161904961,1.1808693,6,2,11,7
Abbeville,11/26/2020,1.187179295,1.171009083,6,2,11,7
Abbeville,11/27/2020,1.213600324,1.169773656,7,2,12,7
Abbeville,11/28/2020,1.238116591,1.164023068,7,2,12,8
Abbeville,11/29/2020,1.257843672,1.160406669,7,2,13,7
Abbeville,11/30/2020,1.270478235,1.156220876,7,3,13,8
Abbeville,12/1/2020,1.275171528,1.154023239,8,3,14,7
Abbeville,12/2/2020,1.272838508,1.126022338,8,3,14,6
Abbeville,12/3/2020,1.262802335,1.105882485,8,3,14,8
Abbeville,12/4/2020,1.245555946,1.112017089,8,3,14,8
Abbeville,12/5/2020,1.222452548,1.105863341,8,3,14,10
Abbeville,12/6/2020,1.195289806,1.107827937,9,3,15,11
Abbeville,12/7/2020,1.167828338,1.106275589,9,3,15,12
Abbeville,12/8/2020,1.141747603,1.107697208,9,4,15,12
Abbeville,12/9/2020,1.117178285,0.954861905,8,3,14,11
Abbeville,12/10/2020,1.096021229,0.948018389,8,3,15,11
Abbeville,12/11/2020,1.07698205,0.948562968,9,3,15,11
Abbeville,12/12/2020,1.063191495,0.946862677,9,4,15,10
Abbeville,12/13/2020,1.053523015,0.947578983,10,4,16,10
Abbeville,12/14/2020,1.046360123,0.947646074,10,4,16,9
Abbeville,12/15/2020,1.039417758,0.948358943,10,4,16,10
Abbeville,12/16/2020,1.033688625,1.012115496,11,5,18,10
Abbeville,12/17/2020,1.029248365,1.013663334,11,5,18,10
Abbeville,12/18/2020,1.024076193,1.017646534,11,5,17,10
Abbeville,12/19/2020,1.017262877,1.019814207,11,5,18,9
Abbeville,12/20/2020,1.011442316,1.021561126,11,5,17,11
Abbeville,12/21/2020,1.005236985,1.023774557,11,5,17,10
Abbeville,12/22/2020,0.999674117,1.027004819,11,4,17,10
Abbeville,12/23/2020,0.997022701,0.896556675,9,4,15,10
Abbeville,12/24/2020,0.998693539,0.873058809,9,4,14,12
Abbeville,12/25/2020,1.004757518,0.885682366,9,4,16,10
Abbeville,12/26/2020,1.013137333,0.880173171,9,3,15,9
Abbeville,12/27/2020,1.023841593,0.886673037,9,3,15,10
Abbeville,12/28/2020,1.037481258,0.886183001,9,4,16,9
Abbeville,12/29/2020,1.052824325,0.895078323,9,4,15,10
Abbeville,12/30/2020,1.068428585,0.979617566,10,4,16,9
Abbeville,12/31/2020,1.08415821,1.035115617,11,5,17,8
Abbeville,1/1/2021,1.100500496,1.024571309,10,5,17,8
Abbeville,1/2/2021,1.114150503,1.048527323,10,5,17,8
Abbeville,1/3/2021,1.126080324,1.044400414,10,5,17,6
Abbeville,1/4/2021,1.134553016,1.063965187,10,4,17,7
Abbeville,1/5/2021,1.138261602,1.057624888,11,5,17,6
Abbeville,1/6/2021,1.136798492,1.343180242,11,6,18,7
Abbeville,1/7/2021,1.13205056,1.351066845,11,5,18,8
Abbeville,1/8/2021,1.123001782,1.341791083,11,5,18,10
Abbeville,1/9/2021,1.111791038,1.333709468,10,4,18,11
Abbeville,1/10/2021,1.099083378,1.318233366,10,4,18,13
Abbeville,1/11/2021,1.083788021,1.301468925,11,5,17,13
Abbeville,1/12/2021,1.067047848,1.28820388,11,6,18,12
Abbeville,1/13/2021,1.04998942,1.321680693,11,5,18,14
Abbeville,1/14/2021,1.03248901,1.289393209,12,6,18,16
Abbeville,1/15/2021,1.014159883,1.28489302,13,7,21,16
Abbeville,1/16/2021,0.995027414,1.269249725,14,7,22,16
Abbeville,1/17/2021,0.973642357,1.255156082,15,8,23,16
Abbeville,1/18/2021,1.011785645,1.237918873,15,8,24,16
Abbeville,1/19/2021,1.042509848,1.226265634,16,8,24,17
Abbeville,1/20/2021,0.994065696,1.019607142,15,8,23,24
Abbeville,1/21/2021,0.953108017,0.977117994,15,8,23,25
Abbeville,1/22/2021,0.919222833,0.980120621,15,8,24,26
Abbeville,1/23/2021,0.896256202,0.964489757,15,8,23,30
Abbeville,1/24/2021,0.853845805,0.963218087,16,8,23,30
Abbeville,1/25/2021,0.85408457,0.95854834,15,8,24,31
Abbeville,1/26/2021,0.858852905,0.954184632,15,8,23,32
Abbeville,1/27/2021,0.868811905,0.873280976,20,12,30,23
Abbeville,1/28/2021,0.88385593,0.891745811,23,14,32,20
Abbeville,1/29/2021,0.903585241,0.883942106,24,15,35,21
Abbeville,1/30/2021,0.925680871,0.893910578,25,15,35,21
Abbeville,1/31/2021,0.946003114,0.888313179,25,15,35,19
Abbeville,2/1/2021,0.96473619,0.896178153,25,15,35,19
Abbeville,2/2/2021,0.981006133,0.898301798,24,16,34,18
Aiken,11/11/2020,1.002441209,0.791718187,26,17,35,36
Aiken,11/12/2020,0.992638276,0.780045208,26,17,36,36
Aiken,11/13/2020,0.984221641,0.793380555,27,17,37,36
Aiken,11/14/2020,0.777977114,0.790945211,27,18,38,41
Aiken,11/15/2020,0.785639376,0.800350768,27,17,36,43
Aiken,11/16/2020,0.970767487,0.801346581,26,17,36,48
Aiken,11/17/2020,0.96755984,0.80520236,25,16,36,46
Aiken,11/18/2020,0.966950956,0.752830191,29,18,40,50
Aiken,11/19/2020,0.969252074,0.736103746,28,19,40,49
Aiken,11/20/2020,0.97620445,0.747731275,29,19,40,53
Aiken,11/21/2020,0.988213308,0.752234964,30,20,41,52
Aiken,11/22/2020,1.005457219,0.75770021,30,21,42,52
Aiken,11/23/2020,1.024251875,0.763379617,30,20,40,52
Aiken,11/24/2020,1.044876329,0.770172244,29,18,40,53
Aiken,11/25/2020,1.065947562,0.798129901,40,28,52,54
Aiken,11/26/2020,1.088975877,0.814901686,41,29,55,49
Aiken,11/27/2020,1.112578312,0.816084732,41,29,54,46
Aiken,11/28/2020,1.136729923,0.836537896,42,30,55,42
Aiken,11/29/2020,1.151377975,0.842244915,42,30,55,39
Aiken,11/30/2020,1.163525989,0.861895713,42,30,55,43
Aiken,12/1/2020,1.173287192,0.867847716,40,28,54,38
Aiken,12/2/2020,1.1779432,0.955249382,47,33,61,39
Aiken,12/3/2020,1.177556317,0.967015713,46,34,60,51
Aiken,12/4/2020,1.173513782,0.972984972,44,32,59,56
Aiken,12/5/2020,1.16272911,0.978604189,43,31,56,69
Aiken,12/6/2020,1.145230266,0.984642586,42,30,54,80
Aiken,12/7/2020,1.122105681,0.989115222,42,30,55,80
Aiken,12/8/2020,1.095048612,0.993065032,43,31,56,91
Aiken,12/9/2020,1.067777395,0.831132774,43,31,56,90
Aiken,12/10/2020,1.041100831,0.788067039,44,31,58,85
Aiken,12/11/2020,1.015873344,0.807645839,49,35,63,95
Aiken,12/12/2020,0.994564214,0.792456066,52,38,66,92
Aiken,12/13/2020,0.976135861,0.814613742,55,41,71,94
Aiken,12/14/2020,0.960923007,0.807506342,55,41,70,94
Aiken,12/15/2020,0.950060861,0.822225323,54,41,69,90
Aiken,12/16/2020,0.944232475,0.740899551,66,51,83,103
Aiken,12/17/2020,0.940726486,0.757704164,68,53,85,107
Aiken,12/18/2020,0.94141773,0.764022228,69,53,85,101
