County,Date,Rt_actual,Rt_forecast,Case_forecast,Case_lower95,Case_upper95,Case_actual
Abbeville,11/11/2020,1.008956951,1.010924894,6,2,11,5
Abbeville,11/12/2020,1.014360484,1.014643372,6,2,11,5
Abbeville,11/13/2020,1.022783295,1.015516456,6,2,11,6
Abbeville,11/14/2020,1.077973112,1.01657486,5,1,10,4
Abbeville,11/15/2020,1.111923313,1.017175826,5,1,10,4
Abbeville,11/16/2020,1.044362457,1.018191976,5,1,10,4
Abbeville,11/17/2020,1.050521535,1.018839556,5,1,10,4
Abbeville,11/18/2020,1.05592095,1.019623997,5,2,11,5
Abbeville,11/19/2020,1.062792008,1.019699001,6,2,11,5
Abbeville,11/20/2020,1.073072436,1.019793206,6,2,11,5
Abbeville,11/21/2020,1.084519928,1.020038219,6,1,10,6
Abbeville,11/22/2020,1.099323816,1.02029911,5,1,10,7
Abbeville,11/23/2020,1.117083856,1.020567429,5,1,10,6
Abbeville,11/24/2020,1.138993527,1.020744794,5,1,10,7
Abbeville,11/25/2020,1.161904961,1.128870674,6,2,10,7
Abbeville,11/26/2020,1.187179295,1.152207624,6,2,12,7
Abbeville,11/27/2020,1.213600324,1.139407651,6,2,11,7
Abbeville,11/28/2020,1.238116591,1.140433147,7,2,13,8
Abbeville,11/29/2020,1.257843672,1.144338206,7,2,13,7
Abbeville,11/30/2020,1.270478235,1.136515925,7,3,13,8
Abbeville,12/1/2020,1.275171528,1.141158142,7,3,13,7
Abbeville,12/2/2020,1.272838508,1.13796898,7,3,13,6
Abbeville,12/3/2020,1.262802335,1.138485573,7,3,13,8
Abbeville,12/4/2020,1.245555946,1.137144509,7,3,13,8
Abbeville,12/5/2020,1.222452548,1.136612555,8,3,14,10
Abbeville,12/6/2020,1.195289806,1.13599194,8,3,14,11
Abbeville,12/7/2020,1.167828338,1.135806669,8,3,14,12
Abbeville,12/8/2020,1.141747603,1.135769227,8,3,14,12
Abbeville,12/9/2020,1.117178285,1.134382684,9,4,15,11
Abbeville,12/10/2020,1.096021229,1.114714016,9,4,17,11
Abbeville,12/11/2020,1.07698205,1.123097489,10,5,17,11
Abbeville,12/12/2020,1.063191495,1.116843326,11,5,18,10
Abbeville,12/13/2020,1.053523015,1.11037993,11,5,18,10
Abbeville,12/14/2020,1.046360123,1.112457659,12,6,19,9
Abbeville,12/15/2020,1.039417758,1.103049793,12,5,19,10
Abbeville,12/16/2020,1.033688625,1.102109043,12,6,19,10
Abbeville,12/17/2020,1.029248365,1.098841139,12,6,18,10
Abbeville,12/18/2020,1.024076193,1.094576196,12,6,19,10
Abbeville,12/19/2020,1.017262877,1.093689625,12,5,19,9
Abbeville,12/20/2020,1.011442316,1.091879506,12,6,19,11
Abbeville,12/21/2020,1.005236985,1.090946128,13,7,21,10
Abbeville,12/22/2020,0.999674117,1.091559622,13,7,21,10
Abbeville,12/23/2020,0.997022701,1.000622558,10,4,16,10
Abbeville,12/24/2020,0.998693539,0.997059906,10,4,16,12
Abbeville,12/25/2020,1.004757518,1.005057533,10,5,17,10
Abbeville,12/26/2020,1.013137333,1.004777015,10,5,17,9
Abbeville,12/27/2020,1.023841593,1.008543602,10,5,16,10
Abbeville,12/28/2020,1.037481258,1.013080657,10,5,16,9
Abbeville,12/29/2020,1.052824325,1.007565614,10,5,16,10
Abbeville,12/30/2020,1.068428585,1.012848794,10,5,17,9
Abbeville,12/31/2020,1.08415821,1.008661997,10,5,17,8
Abbeville,1/1/2021,1.100500496,1.018283276,10,5,18,8
Abbeville,1/2/2021,1.114150503,1.019533606,10,4,17,8
Abbeville,1/3/2021,1.126080324,1.021057801,10,4,17,6
Abbeville,1/4/2021,1.134553016,1.025613546,10,5,17,7
Abbeville,1/5/2021,1.138261602,1.023249608,10,4,17,6
Abbeville,1/6/2021,1.136798492,1.131406507,10,4,16,7
Abbeville,1/7/2021,1.13205056,1.128428656,9,4,16,8
Abbeville,1/8/2021,1.123001782,1.12427015,9,4,15,10
Abbeville,1/9/2021,1.111791038,1.120419236,9,4,15,11
Abbeville,1/10/2021,1.099083378,1.116122513,9,3,15,13
Abbeville,1/11/2021,1.083788021,1.113048179,9,3,15,13
Abbeville,1/12/2021,1.067047848,1.108896645,9,4,15,12
Abbeville,1/13/2021,1.04998942,1.105838105,9,4,16,14
Abbeville,1/14/2021,1.03248901,1.098764332,10,4,16,16
Abbeville,1/15/2021,1.014159883,1.095455793,10,5,16,16
Abbeville,1/16/2021,0.995027414,1.090393653,10,4,16,16
Abbeville,1/17/2021,0.973642357,1.086592141,10,4,17,16
Abbeville,1/18/2021,1.011785645,1.08133003,10,4,16,16
Abbeville,1/19/2021,1.042509848,1.078660398,10,4,16,17
Abbeville,1/20/2021,0.994065696,1.029134895,15,8,23,24
Abbeville,1/21/2021,0.953108017,0.993033824,15,8,23,25
Abbeville,1/22/2021,0.919222833,0.997122095,15,8,24,26
Abbeville,1/23/2021,0.896256202,0.993915132,16,9,24,30
Abbeville,1/24/2021,0.853845805,0.975481001,16,9,24,30
Abbeville,1/25/2021,0.85408457,0.983101498,16,8,24,31
Abbeville,1/26/2021,0.858852905,0.967725481,15,9,23,32
Abbeville,1/27/2021,0.868811905,0.968698767,15,8,24,23
Abbeville,1/28/2021,0.88385593,0.960483376,15,8,23,20
Abbeville,1/29/2021,0.903585241,0.955813535,15,8,22,21
Abbeville,1/30/2021,0.925680871,0.955170738,15,8,23,21
Abbeville,1/31/2021,0.946003114,0.946932098,15,8,23,19
Abbeville,2/1/2021,0.96473619,0.94408558,15,8,22,19
Abbeville,2/2/2021,0.981006133,0.938820372,15,7,23,18
Aiken,11/11/2020,1.002441209,1.014696804,34,23,46,36
Aiken,11/12/2020,0.992638276,1.004036044,34,23,46,36
Aiken,11/13/2020,0.984221641,1.010228435,35,23,47,36
Aiken,11/14/2020,0.777977114,1.012503919,36,25,48,41
Aiken,11/15/2020,0.785639376,1.010906429,36,25,48,43
Aiken,11/16/2020,0.970767487,1.018387474,36,24,48,48
Aiken,11/17/2020,0.96755984,1.015406193,36,25,49,46
Aiken,11/18/2020,0.966950956,1.019316984,36,24,49,50
Aiken,11/19/2020,0.969252074,1.01829302,36,25,48,49
Aiken,11/20/2020,0.97620445,1.019319873,36,25,48,53
Aiken,11/21/2020,0.988213308,1.019931101,36,25,48,52
Aiken,11/22/2020,1.005457219,1.01956933,37,25,48,52
Aiken,11/23/2020,1.024251875,1.020325872,37,25,49,52
Aiken,11/24/2020,1.044876329,1.019875544,37,25,48,53
Aiken,11/25/2020,1.065947562,1.05546307,52,38,67,54
Aiken,11/26/2020,1.088975877,1.073576754,54,39,70,49
Aiken,11/27/2020,1.112578312,1.068466908,55,41,70,46
Aiken,11/28/2020,1.136729923,1.078329194,56,42,71,42
Aiken,11/29/2020,1.151377975,1.077463633,57,42,71,39
Aiken,11/30/2020,1.163525989,1.080200308,58,43,73,43
Aiken,12/1/2020,1.173287192,1.082645647,58,44,74,38
Aiken,12/2/2020,1.1779432,1.082278869,59,44,74,39
Aiken,12/3/2020,1.177556317,1.08593436,60,45,75,51
Aiken,12/4/2020,1.173513782,1.085680434,61,45,77,56
Aiken,12/5/2020,1.16272911,1.088345951,62,47,77,69
Aiken,12/6/2020,1.145230266,1.088619869,63,47,78,80
Aiken,12/7/2020,1.122105681,1.088687833,63,47,80,80
Aiken,12/8/2020,1.095048612,1.088838389,65,49,81,91
Aiken,12/9/2020,1.067777395,1.100621636,57,43,72,90
Aiken,12/10/2020,1.041100831,1.066483321,60,46,76,85
Aiken,12/11/2020,1.015873344,1.083324766,67,52,84,95
Aiken,12/12/2020,0.994564214,1.069747311,72,56,90,92
Aiken,12/13/2020,0.976135861,1.071148964,76,60,93,94
Aiken,12/14/2020,0.960923007,1.072623969,79,63,97,94
Aiken,12/15/2020,0.950060861,1.064304661,79,62,97,90
Aiken,12/16/2020,0.944232475,1.070275779,78,61,95,103
Aiken,12/17/2020,0.940726486,1.059568231,76,59,93,107
Aiken,12/18/2020,0.94141773,1.065112881,75,58,92,101
Aiken,12/19/2020,0.943153157,1.060032444,76,60,93,103
Aiken,12/20/2020,0.948223338,1.055391441,79,61,97,95
Aiken,12/21/2020,0.957149472,1.058926193,81,63,100,92
Aiken,12/22/2020,0.969718569,1.051238496,81,66,100,89
Aiken,12/23/2020,0.983962541,0.976800901,97,78,116,93
Aiken,12/24/2020,0.998692965,0.98607493,98,79,118,93
