County,Date,Rt_actual,Rt_forecast,Case_forecast,Case_lower95,Case_upper95,Case_actual
Abbeville,12/11/2022,1.092847483,0.980038862,6.561,2,12,7
Abbeville,12/12/2022,1.089876768,0.980399633,6.551,2,12,7
Abbeville,12/13/2022,1.092447145,0.984840945,6.611,2,12,7
Abbeville,12/14/2022,1.099851202,0.993768533,6.687,2,12,7
Abbeville,12/15/2022,1.109726713,1.007042639,6.779,2,13,7
Abbeville,12/16/2022,1.119491188,1.023602994,6.951,2,13,7
Abbeville,12/17/2022,1.125067676,1.042664063,7.033,2,13,7
Aiken,12/11/2022,1.394112251,3.165654401,94.754,76,113,38
Aiken,12/12/2022,1.395053772,3.157322147,108.179,87,130.025,38
Aiken,12/13/2022,1.40452649,3.164122118,138.369,114,165,29
Aiken,12/14/2022,1.416123784,3.183583607,181.206,151.95,211,29
Aiken,12/15/2022,1.428448539,3.212191023,240.262,203.975,278,29
Aiken,12/16/2022,1.436480531,3.24670823,318.245,268.975,366.025,29
Aiken,12/17/2022,1.442591086,3.283706564,422.168,361.975,485.025,29
Allendale,12/11/2022,1.061285266,1.014353419,0.623,0,2.025,1
Allendale,12/12/2022,1.061976826,1.011904865,0.753,0,3,1
Allendale,12/13/2022,1.066604415,1.013054053,0.768,0,3,0
Allendale,12/14/2022,1.07644987,1.020280814,0.821,0,3,0
Allendale,12/15/2022,1.089640088,1.031222551,0.829,0,3,0
Allendale,12/16/2022,1.098635653,1.044998263,0.825,0,3,0
Allendale,12/17/2022,1.103670282,1.062374206,0.849,0,3,0
Anderson,12/11/2022,1.12480219,1.120807169,17.972,10,27,0
Anderson,12/12/2022,1.12986214,1.122385113,16.009,8,24,0
Anderson,12/13/2022,1.140455245,1.124750563,15.001,8,23,44
Anderson,12/14/2022,1.153932396,1.127883002,15.036,8,23,57
Anderson,12/15/2022,1.170277415,1.131600401,15.448,8,25,15
Anderson,12/16/2022,1.184596131,1.135251948,15.75,8,24,0
Anderson,12/17/2022,1.19360949,1.138796105,16.264,8,27,0
Bamberg,12/11/2022,1.101347848,1.154140299,1.168,0,4,1
Bamberg,12/12/2022,1.100846226,1.158284096,1.165,0,4,1
Bamberg,12/13/2022,1.099643728,1.162102359,1.173,0,4,1
Bamberg,12/14/2022,1.099952395,1.165418978,1.247,0,4,1
Bamberg,12/15/2022,1.099588062,1.168073762,1.23,0,4,1
Bamberg,12/16/2022,1.099901688,1.169688784,1.409,0,5,1
Bamberg,12/17/2022,1.097411032,1.16997948,1.431,0,5,1
Barnwell,12/11/2022,1.192956772,1.074001518,2.377,0,6,3
Barnwell,12/12/2022,1.170732718,1.052462409,2.53,0,6,3
Barnwell,12/13/2022,1.155287687,1.040770038,2.676,0,6,2
Barnwell,12/14/2022,1.142543627,1.037350991,2.726,0,6,2
Barnwell,12/15/2022,1.131043605,1.042632474,2.742,0,6,2
Barnwell,12/16/2022,1.11824222,1.055403475,2.749,0,7,2
Barnwell,12/17/2022,1.108137402,1.072202034,2.938,0,7,2
Beaufort,12/11/2022,1.151493486,1.106701719,23.873,15,34,0
Beaufort,12/12/2022,1.151742406,1.108500365,24.533,15,34,0
Beaufort,12/13/2022,1.158816497,1.110498268,24.713,15,36,19
Beaufort,12/14/2022,1.163335756,1.112634581,24.928,16,35,19
Beaufort,12/15/2022,1.167838441,1.114812505,25.49,16,36,25
Beaufort,12/16/2022,1.169419991,1.117229353,26.037,15,37,25
Beaufort,12/17/2022,1.169500862,1.119613328,26.712,16.975,38,6
Berkeley,12/11/2022,1.125103132,1.091201268,33.374,22,45,3
Berkeley,12/12/2022,1.13589539,1.103754268,33.95,23,45,11
Berkeley,12/13/2022,1.149612417,1.115896799,33.797,24,45,25
Berkeley,12/14/2022,1.166275029,1.126763729,34.32,23.975,47,30
Berkeley,12/15/2022,1.185957902,1.136079425,35.643,23.975,50,23
Berkeley,12/16/2022,1.202332834,1.143310868,36.634,24.975,50,25
Berkeley,12/17/2022,1.210365303,1.148256316,37.342,24,51,9
Calhoun,12/11/2022,1.20802127,1.090036995,4.368,1,9,0
Calhoun,12/12/2022,1.20690881,1.093443792,4.242,1,9,0
Calhoun,12/13/2022,1.207051896,1.097878602,3.987,1,8,3
Calhoun,12/14/2022,1.20548648,1.103064761,4.143,1,9,3
Calhoun,12/15/2022,1.201053698,1.109066906,4.212,1,9,24
Calhoun,12/16/2022,1.197923217,1.115965014,4.351,1,9,0
Calhoun,12/17/2022,1.197069128,1.123122378,4.357,1,9,7
Charleston,12/11/2022,0.976711432,0.988192725,53.127,40,67,68
Charleston,12/12/2022,0.999119701,1.032184557,59.566,45,76,68
Charleston,12/13/2022,1.020826427,1.077802742,64.18,49,80,31
Charleston,12/14/2022,1.046106128,1.121578109,67.913,52,84,31
Charleston,12/15/2022,1.076529509,1.16150152,70.55,54,87,31
Charleston,12/16/2022,1.105281144,1.194082161,74.22,55.975,94,31
Charleston,12/17/2022,1.118257547,1.216237829,78.117,60,98,31
Cherokee,12/11/2022,0.998655994,1.030984137,12.23,6,19,0
Cherokee,12/12/2022,0.987199171,1.030869058,12.638,6,20,0
Cherokee,12/13/2022,0.976964889,1.034726,12.985,6,21,14
Cherokee,12/14/2022,0.967201074,1.042279196,12.738,6,19,6
Cherokee,12/15/2022,0.959473704,1.053487702,12.904,6,22,46
Cherokee,12/16/2022,0.954053746,1.067758154,13.337,7,21,0
Cherokee,12/17/2022,0.950139778,1.08415556,13.507,6,22,0
Chester,12/11/2022,1.158873447,1.068372033,28.738,19,40,0
Chester,12/12/2022,1.164685074,1.06275143,30.474,20,41,0
Chester,12/13/2022,1.173779776,1.05898005,30.823,20,42,8
Chester,12/14/2022,1.185182572,1.05787794,30.975,20,43,13
Chester,12/15/2022,1.197046514,1.059636905,31.296,20.975,43,75
Chester,12/16/2022,1.206985636,1.063924666,31.694,21,44,62
Chester,12/17/2022,1.213953087,1.070570783,32.358,21.975,46,0
Chesterfield,12/11/2022,0.827740254,1.106453098,34.033,24,47,10
Chesterfield,12/12/2022,0.812708362,1.113356104,34.204,23,46.025,22
Chesterfield,12/13/2022,0.799649765,1.119259055,35.2,23.975,47.025,40
Chesterfield,12/14/2022,0.787499747,1.124474995,35.422,24,48,52
Chesterfield,12/15/2022,0.777213079,1.129560178,36.156,25,49,40
Chesterfield,12/16/2022,0.770672264,1.133842049,37.526,25.975,50,43
Chesterfield,12/17/2022,0.766025453,1.138051668,38.353,25,52,23
Clarendon,12/11/2022,1.234023112,1.070889122,3.647,1,8,5
Clarendon,12/12/2022,1.230269714,1.051836124,4.079,1,9,5
Clarendon,12/13/2022,1.232693384,1.042688312,4.169,1,9,5
Clarendon,12/14/2022,1.23867369,1.042013061,4.34,1,9,5
Clarendon,12/15/2022,1.245515875,1.049044438,4.46,1,9,5
Clarendon,12/16/2022,1.251049533,1.06311187,4.508,1,10,5
Clarendon,12/17/2022,1.254312284,1.081860339,4.611,1,10,5
Colleton,12/11/2022,1.169691708,1.04277091,4.723,1,9,6
Colleton,12/12/2022,1.178668336,1.049344495,5.174,1,10,6
Colleton,12/13/2022,1.189882887,1.061651745,5.381,1,10,4
Colleton,12/14/2022,1.204160614,1.078081669,5.598,1,11,4
Colleton,12/15/2022,1.218115405,1.096387523,5.773,2,11,4
Colleton,12/16/2022,1.232832081,1.115596422,5.898,1,12,4
Colleton,12/17/2022,1.243952952,1.133418183,6.198,2,12,4
Darlington,12/11/2022,1.077551332,0.907768532,6.872,2,13,10
Darlington,12/12/2022,1.067148104,0.911652046,7.388,3,13,10
Darlington,12/13/2022,1.060842455,0.928621529,7.713,3,14,8
Darlington,12/14/2022,1.055706836,0.955589865,7.925,3,14,8
Darlington,12/15/2022,1.051174233,0.989631835,8.05,3,14,8
Darlington,12/16/2022,1.047126364,1.027419525,8.406,3,15,8
Darlington,12/17/2022,1.042145515,1.06468129,8.562,3,15,8
Dillon,12/11/2022,1.088413307,1.17216514,6.32,2,12,7
Dillon,12/12/2022,1.059085346,1.121688384,6.65,2,12,7
Dillon,12/13/2022,1.030429424,1.080811331,6.728,2,12,13
Dillon,12/14/2022,1.003177148,1.051647142,6.679,2,12,13
Dillon,12/15/2022,0.975072762,1.034776363,6.682,2,12,13
Dillon,12/16/2022,0.951720006,1.029905656,6.835,2,13,13
Dillon,12/17/2022,0.933044796,1.035688194,6.941,2,13,13
Dorchester,12/11/2022,1.074823853,1.113056696,26.629,16.975,37,2
Dorchester,12/12/2022,1.091683227,1.118346238,26.941,18,38,1
Dorchester,12/13/2022,1.110119045,1.123725841,27.133,17,38,18
Dorchester,12/14/2022,1.129989966,1.128872097,27.546,17,39,20
Dorchester,12/15/2022,1.151732195,1.13388129,28.333,18,40,21
Dorchester,12/16/2022,1.170271802,1.138601982,28.803,18,40,21
Dorchester,12/17/2022,1.180670069,1.142885253,29.439,18.975,41,3
Edgefield,12/11/2022,1.148576175,0.939477043,4.661,1,9,6
Edgefield,12/12/2022,1.182500257,0.994185947,4.996,1,10,6
Edgefield,12/13/2022,1.222909997,1.057740808,5.614,1,11,4
