date,county,state,fips,cases,deaths
2023-01-01,Abbeville,South Carolina,45001,7597,95
2023-01-01,Aiken,South Carolina,45003,50294,657
2023-01-01,Allendale,South Carolina,45005,2378,35
2023-01-01,Anderson,South Carolina,45007,67659,1066
2023-01-01,Bamberg,South Carolina,45009,4153,76
2023-01-01,Barnwell,South Carolina,45011,6618,105
2023-01-01,Beaufort,South Carolina,45013,52192,405
2023-01-01,Berkeley,South Carolina,45015,64135,516
2023-01-01,Calhoun,South Carolina,45017,3455,61
2023-01-01,Charleston,South Carolina,45019,134632,1004
2023-01-01,Cherokee,South Carolina,45021,17776,329
2023-01-01,Chester,South Carolina,45023,12134,170
2023-01-01,Chesterfield,South Carolina,45025,14366,216
2023-01-01,Clarendon,South Carolina,45027,10471,171
2023-01-01,Colleton,South Carolina,45029,10901,225
2023-01-01,Darlington,South Carolina,45031,21621,336
2023-01-01,Dillon,South Carolina,45033,11350,151
2023-01-01,Dorchester,South Carolina,45035,67973,540
2023-01-01,Edgefield,South Carolina,45037,8086,100
2023-01-01,Fairfield,South Carolina,45039,7336,112
2023-01-01,Florence,South Carolina,45041,48951,676
2023-01-01,Georgetown,South Carolina,45043,19042,262
2023-01-01,Greenville,South Carolina,45045,201123,2091
2023-01-01,Greenwood,South Carolina,45047,25946,323
2023-01-01,Hampton,South Carolina,45049,5832,87
2023-01-01,Horry,South Carolina,45051,117319,1245
2023-01-01,Jasper,South Carolina,45053,6991,107
2023-01-01,Kershaw,South Carolina,45055,26643,273
2023-01-01,Lancaster,South Carolina,45057,30408,324
2023-01-01,Laurens,South Carolina,45059,22317,318
2023-01-01,Lee,South Carolina,45061,4938,118
2023-01-01,Lexington,South Carolina,45063,119149,929
2023-01-01,Marion,South Carolina,45067,10317,179
2023-01-01,Marlboro,South Carolina,45069,9525,137
2023-01-01,McCormick,South Carolina,45065,2674,41
2023-01-01,Newberry,South Carolina,45071,15884,214
2023-01-01,Oconee,South Carolina,45073,28318,371
2023-01-01,Orangeburg,South Carolina,45075,28527,436
2023-01-01,Pickens,South Carolina,45077,52897,662
2023-01-01,Richland,South Carolina,45079,154518,1000
2023-01-01,Saluda,South Carolina,45081,4448,86
2023-01-01,Spartanburg,South Carolina,45083,113011,1597
2023-01-01,Sumter,South Carolina,45085,34079,421
2023-01-01,Union,South Carolina,45087,9411,159
2023-01-01,Williamsburg,South Carolina,45089,9988,168
2023-01-01,York,South Carolina,45091,92676,791
2023-01-02,Abbeville,South Carolina,45001,7597,95
2023-01-02,Aiken,South Carolina,45003,50294,657
2023-01-02,Allendale,South Carolina,45005,2378,35
2023-01-02,Anderson,South Carolina,45007,67659,1066
2023-01-02,Bamberg,South Carolina,45009,4153,76
2023-01-02,Barnwell,South Carolina,45011,6618,105
2023-01-02,Beaufort,South Carolina,45013,52192,405
2023-01-02,Berkeley,South Carolina,45015,64135,516
2023-01-02,Calhoun,South Carolina,45017,3455,61
2023-01-02,Charleston,South Carolina,45019,134632,1004
2023-01-02,Cherokee,South Carolina,45021,17776,329
2023-01-02,Chester,South Carolina,45023,12134,170
2023-01-02,Chesterfield,South Carolina,45025,14366,216
2023-01-02,Clarendon,South Carolina,45027,10471,171
2023-01-02,Colleton,South Carolina,45029,10901,225
2023-01-02,Darlington,South Carolina,45031,21621,336
2023-01-02,Dillon,South Carolina,45033,11350,151
2023-01-02,Dorchester,South Carolina,45035,67973,540
2023-01-02,Edgefield,South Carolina,45037,8086,100
2023-01-02,Fairfield,South Carolina,45039,7336,112
2023-01-02,Florence,South Carolina,45041,48951,676
2023-01-02,Georgetown,South Carolina,45043,19042,262
2023-01-02,Greenville,South Carolina,45045,201123,2091
2023-01-02,Greenwood,South Carolina,45047,25946,323
2023-01-02,Hampton,South Carolina,45049,5832,87
2023-01-02,Horry,South Carolina,45051,117319,1245
2023-01-02,Jasper,South Carolina,45053,6991,107
2023-01-02,Kershaw,South Carolina,45055,26643,273
2023-01-02,Lancaster,South Carolina,45057,30408,324
2023-01-02,Laurens,South Carolina,45059,22317,318
2023-01-02,Lee,South Carolina,45061,4938,118
2023-01-02,Lexington,South Carolina,45063,119149,929
2023-01-02,Marion,South Carolina,45067,10317,179
2023-01-02,Marlboro,South Carolina,45069,9525,137
2023-01-02,McCormick,South Carolina,45065,2674,41
2023-01-02,Newberry,South Carolina,45071,15884,214
2023-01-02,Oconee,South Carolina,45073,28318,371
2023-01-02,Orangeburg,South Carolina,45075,28527,436
2023-01-02,Pickens,South Carolina,45077,52897,662
2023-01-02,Richland,South Carolina,45079,154518,1000
2023-01-02,Saluda,South Carolina,45081,4448,86
2023-01-02,Spartanburg,South Carolina,45083,113011,1597
2023-01-02,Sumter,South Carolina,45085,34079,421
2023-01-02,Union,South Carolina,45087,9411,159
2023-01-02,Williamsburg,South Carolina,45089,9988,168
2023-01-02,York,South Carolina,45091,92676,791
2023-01-03,Abbeville,South Carolina,45001,7597,95
2023-01-03,Aiken,South Carolina,45003,50294,657
2023-01-03,Allendale,South Carolina,45005,2378,35
2023-01-03,Anderson,South Carolina,45007,67659,1066
2023-01-03,Bamberg,South Carolina,45009,4153,76
2023-01-03,Barnwell,South Carolina,45011,6618,105
2023-01-03,Beaufort,South Carolina,45013,52192,405
2023-01-03,Berkeley,South Carolina,45015,64135,516
2023-01-03,Calhoun,South Carolina,45017,3455,61
2023-01-03,Charleston,South Carolina,45019,134632,1004
2023-01-03,Cherokee,South Carolina,45021,17776,329
2023-01-03,Chester,South Carolina,45023,12134,170
2023-01-03,Chesterfield,South Carolina,45025,14366,216
2023-01-03,Clarendon,South Carolina,45027,10471,171
2023-01-03,Colleton,South Carolina,45029,10901,225
2023-01-03,Darlington,South Carolina,45031,21621,336
2023-01-03,Dillon,South Carolina,45033,11350,151
2023-01-03,Dorchester,South Carolina,45035,67973,540
2023-01-03,Edgefield,South Carolina,45037,8086,100
2023-01-03,Fairfield,South Carolina,45039,7336,112
2023-01-03,Florence,South Carolina,45041,48951,676
2023-01-03,Georgetown,South Carolina,45043,19042,262
2023-01-03,Greenville,South Carolina,45045,201123,2091
2023-01-03,Greenwood,South Carolina,45047,25946,323
2023-01-03,Hampton,South Carolina,45049,5832,87
2023-01-03,Horry,South Carolina,45051,117319,1245
2023-01-03,Jasper,South Carolina,45053,6991,107
2023-01-03,Kershaw,South Carolina,45055,26643,273
2023-01-03,Lancaster,South Carolina,45057,30408,324
2023-01-03,Laurens,South Carolina,45059,22317,318
2023-01-03,Lee,South Carolina,45061,4938,118
2023-01-03,Lexington,South Carolina,45063,119149,929
2023-01-03,Marion,South Carolina,45067,10317,179
2023-01-03,Marlboro,South Carolina,45069,9525,137
2023-01-03,McCormick,South Carolina,45065,2674,41
2023-01-03,Newberry,South Carolina,45071,15884,214
2023-01-03,Oconee,South Carolina,45073,28318,371
2023-01-03,Orangeburg,South Carolina,45075,28527,436
2023-01-03,Pickens,South Carolina,45077,52897,662
2023-01-03,Richland,South Carolina,45079,154518,1000
2023-01-03,Saluda,South Carolina,45081,4448,86
2023-01-03,Spartanburg,South Carolina,45083,113011,1597
2023-01-03,Sumter,South Carolina,45085,34079,421
2023-01-03,Union,South Carolina,45087,9411,159
2023-01-03,Williamsburg,South Carolina,45089,9988,168
2023-01-03,York,South Carolina,45091,92676,791
2023-01-04,Abbeville,South Carolina,45001,7630,95
2023-01-04,Aiken,South Carolina,45003,50607,663
2023-01-04,Allendale,South Carolina,45005,2380,35
2023-01-04,Anderson,South Carolina,45007,67996,1066
2023-01-04,Bamberg,South Carolina,45009,4172,76
2023-01-04,Barnwell,South Carolina,45011,6643,105
2023-01-04,Beaufort,South Carolina,45013,52457,405
2023-01-04,Berkeley,South Carolina,45015,64501,519
2023-01-04,Calhoun,South Carolina,45017,3478,61
2023-01-04,Charleston,South Carolina,45019,135211,1004
2023-01-04,Cherokee,South Carolina,45021,17931,329
2023-01-04,Chester,South Carolina,45023,12248,172
2023-01-04,Chesterfield,South Carolina,45025,14464,216
2023-01-04,Clarendon,South Carolina,45027,10521,173
2023-01-04,Colleton,South Carolina,45029,10981,225
2023-01-04,Darlington,South Carolina,45031,21745,336
2023-01-04,Dillon,South Carolina,45033,11445,151
2023-01-04,Dorchester,South Carolina,45035,68303,541
2023-01-04,Edgefield,South Carolina,45037,8145,100
2023-01-04,Fairfield,South Carolina,45039,7395,112
2023-01-04,Florence,South Carolina,45041,49182,676
2023-01-04,Georgetown,South Carolina,45043,19166,263
2023-01-04,Greenville,South Carolina,45045,202202,2091
2023-01-04,Greenwood,South Carolina,45047,26071,323
2023-01-04,Hampton,South Carolina,45049,5866,87
2023-01-04,Horry,South Carolina,45051,118022,1248
2023-01-04,Jasper,South Carolina,45053,7034,107
2023-01-04,Kershaw,South Carolina,45055,26873,273
2023-01-04,Lancaster,South Carolina,45057,30601,329
2023-01-04,Laurens,South Carolina,45059,22458,320
2023-01-04,Lee,South Carolina,45061,4977,118
2023-01-04,Lexington,South Carolina,45063,120068,931
2023-01-04,Marion,South Carolina,45067,10391,181
2023-01-04,Marlboro,South Carolina,45069,9621,138
2023-01-04,McCormick,South Carolina,45065,2684,41
2023-01-04,Newberry,South Carolina,45071,16004,214
2023-01-04,Oconee,South Carolina,45073,28458,371
2023-01-04,Orangeburg,South Carolina,45075,28679,436
2023-01-04,Pickens,South Carolina,45077,53206,662
2023-01-04,Richland,South Carolina,45079,155429,1003
2023-01-04,Saluda,South Carolina,45081,4463,87
2023-01-04,Spartanburg,South Carolina,45083,113800,1597
2023-01-04,Sumter,South Carolina,45085,34330,421
2023-01-04,Union,South Carolina,45087,9530,159
2023-01-04,Williamsburg,South Carolina,45089,10077,169
2023-01-04,York,South Carolina,45091,93204,797
2023-01-05,Abbeville,South Carolina,45001,7630,95
2023-01-05,Aiken,South Carolina,45003,50607,663
2023-01-05,Allendale,South Carolina,45005,2380,35
2023-01-05,Anderson,South Carolina,45007,67996,1066
2023-01-05,Bamberg,South Carolina,45009,4172,76
2023-01-05,Barnwell,South Carolina,45011,6643,105
2023-01-05,Beaufort,South Carolina,45013,52457,405
2023-01-05,Berkeley,South Carolina,45015,64501,519
2023-01-05,Calhoun,South Carolina,45017,3478,61
2023-01-05,Charleston,South Carolina,45019,135211,1004
2023-01-05,Cherokee,South Carolina,45021,17931,329
2023-01-05,Chester,South Carolina,45023,12248,172
2023-01-05,Chesterfield,South Carolina,45025,14464,216
2023-01-05,Clarendon,South Carolina,45027,10521,173
2023-01-05,Colleton,South Carolina,45029,10981,225
2023-01-05,Darlington,South Carolina,45031,21745,336
2023-01-05,Dillon,South Carolina,45033,11445,151
2023-01-05,Dorchester,South Carolina,45035,68303,541
2023-01-05,Edgefield,South Carolina,45037,8145,100
2023-01-05,Fairfield,South Carolina,45039,7395,112
2023-01-05,Florence,South Carolina,45041,49182,676
2023-01-05,Georgetown,South Carolina,45043,19166,263
2023-01-05,Greenville,South Carolina,45045,202202,2091
2023-01-05,Greenwood,South Carolina,45047,26071,323
2023-01-05,Hampton,South Carolina,45049,5866,87
2023-01-05,Horry,South Carolina,45051,118022,1248
2023-01-05,Jasper,South Carolina,45053,7034,107
2023-01-05,Kershaw,South Carolina,45055,26873,273
2023-01-05,Lancaster,South Carolina,45057,30601,329
2023-01-05,Laurens,South Carolina,45059,22458,320
2023-01-05,Lee,South Carolina,45061,4977,118
2023-01-05,Lexington,South Carolina,45063,120068,931
2023-01-05,Marion,South Carolina,45067,10391,181
2023-01-05,Marlboro,South Carolina,45069,9621,138
2023-01-05,McCormick,South Carolina,45065,2684,41
2023-01-05,Newberry,South Carolina,45071,16004,214
2023-01-05,Oconee,South Carolina,45073,28458,371
2023-01-05,Orangeburg,South Carolina,45075,28679,436
2023-01-05,Pickens,South Carolina,45077,53206,662
2023-01-05,Richland,South Carolina,45079,155429,1003
2023-01-05,Saluda,South Carolina,45081,4463,87
2023-01-05,Spartanburg,South Carolina,45083,113800,1597
2023-01-05,Sumter,South Carolina,45085,34330,421
2023-01-05,Union,South Carolina,45087,9530,159
2023-01-05,Williamsburg,South Carolina,45089,10077,169
2023-01-05,York,South Carolina,45091,93204,797
2023-01-06,Abbeville,South Carolina,45001,7630,95
2023-01-06,Aiken,South Carolina,45003,50607,663
2023-01-06,Allendale,South Carolina,45005,2380,35
2023-01-06,Anderson,South Carolina,45007,67996,1066
2023-01-06,Bamberg,South Carolina,45009,4172,76
2023-01-06,Barnwell,South Carolina,45011,6643,105
2023-01-06,Beaufort,South Carolina,45013,52457,405
2023-01-06,Berkeley,South Carolina,45015,64501,519
2023-01-06,Calhoun,South Carolina,45017,3478,61
2023-01-06,Charleston,South Carolina,45019,135211,1004
2023-01-06,Cherokee,South Carolina,45021,17931,329
2023-01-06,Chester,South Carolina,45023,12248,172
2023-01-06,Chesterfield,South Carolina,45025,14464,216
2023-01-06,Clarendon,South Carolina,45027,10521,173
2023-01-06,Colleton,South Carolina,45029,10981,225
2023-01-06,Darlington,South Carolina,45031,21745,336
2023-01-06,Dillon,South Carolina,45033,11445,151
2023-01-06,Dorchester,South Carolina,45035,68303,541
2023-01-06,Edgefield,South Carolina,45037,8145,100
2023-01-06,Fairfield,South Carolina,45039,7395,112
2023-01-06,Florence,South Carolina,45041,49182,676
2023-01-06,Georgetown,South Carolina,45043,19166,263
2023-01-06,Greenville,South Carolina,45045,202202,2091
2023-01-06,Greenwood,South Carolina,45047,26071,323
2023-01-06,Hampton,South Carolina,45049,5866,87
2023-01-06,Horry,South Carolina,45051,118022,1248
2023-01-06,Jasper,South Carolina,45053,7034,107
2023-01-06,Kershaw,South Carolina,45055,26873,273
2023-01-06,Lancaster,South Carolina,45057,30601,329
2023-01-06,Laurens,South Carolina,45059,22458,320
2023-01-06,Lee,South Carolina,45061,4977,118
2023-01-06,Lexington,South Carolina,45063,120068,931
2023-01-06,Marion,South Carolina,45067,10391,181
2023-01-06,Marlboro,South Carolina,45069,9621,138
2023-01-06,McCormick,South Carolina,45065,2684,41
2023-01-06,Newberry,South Carolina,45071,16004,214
2023-01-06,Oconee,South Carolina,45073,28458,371
2023-01-06,Orangeburg,South Carolina,45075,28679,436
2023-01-06,Pickens,South Carolina,45077,53206,662
2023-01-06,Richland,South Carolina,45079,155429,1003
2023-01-06,Saluda,South Carolina,45081,4463,87
2023-01-06,Spartanburg,South Carolina,45083,113800,1597
2023-01-06,Sumter,South Carolina,45085,34330,421
2023-01-06,Union,South Carolina,45087,9530,159
2023-01-06,Williamsburg,South Carolina,45089,10077,169
2023-01-06,York,South Carolina,45091,93204,797
2023-01-07,Abbeville,South Carolina,45001,7630,95
2023-01-07,Aiken,South Carolina,45003,50607,663
2023-01-07,Allendale,South Carolina,45005,2380,35
2023-01-07,Anderson,South Carolina,45007,67996,1066
2023-01-07,Bamberg,South Carolina,45009,4172,76
2023-01-07,Barnwell,South Carolina,45011,6643,105
2023-01-07,Beaufort,South Carolina,45013,52457,405
2023-01-07,Berkeley,South Carolina,45015,64501,519
2023-01-07,Calhoun,South Carolina,45017,3478,61
2023-01-07,Charleston,South Carolina,45019,135211,1004
2023-01-07,Cherokee,South Carolina,45021,17931,329
2023-01-07,Chester,South Carolina,45023,12248,172
2023-01-07,Chesterfield,South Carolina,45025,14464,216
2023-01-07,Clarendon,South Carolina,45027,10521,173
2023-01-07,Colleton,South Carolina,45029,10981,225
2023-01-07,Darlington,South Carolina,45031,21745,336
2023-01-07,Dillon,South Carolina,45033,11445,151
2023-01-07,Dorchester,South Carolina,45035,68303,541
2023-01-07,Edgefield,South Carolina,45037,8145,100
2023-01-07,Fairfield,South Carolina,45039,7395,112
2023-01-07,Florence,South Carolina,45041,49182,676
2023-01-07,Georgetown,South Carolina,45043,19166,263
2023-01-07,Greenville,South Carolina,45045,202202,2091
2023-01-07,Greenwood,South Carolina,45047,26071,323
2023-01-07,Hampton,South Carolina,45049,5866,87
2023-01-07,Horry,South Carolina,45051,118022,1248
2023-01-07,Jasper,South Carolina,45053,7034,107
2023-01-07,Kershaw,South Carolina,45055,26873,273
2023-01-07,Lancaster,South Carolina,45057,30601,329
2023-01-07,Laurens,South Carolina,45059,22458,320
2023-01-07,Lee,South Carolina,45061,4977,118
2023-01-07,Lexington,South Carolina,45063,120068,931
2023-01-07,Marion,South Carolina,45067,10391,181
2023-01-07,Marlboro,South Carolina,45069,9621,138
2023-01-07,McCormick,South Carolina,45065,2684,41
2023-01-07,Newberry,South Carolina,45071,16004,214
2023-01-07,Oconee,South Carolina,45073,28458,371
2023-01-07,Orangeburg,South Carolina,45075,28679,436
2023-01-07,Pickens,South Carolina,45077,53206,662
2023-01-07,Richland,South Carolina,45079,155429,1003
2023-01-07,Saluda,South Carolina,45081,4463,87
2023-01-07,Spartanburg,South Carolina,45083,113800,1597
2023-01-07,Sumter,South Carolina,45085,34330,421
2023-01-07,Union,South Carolina,45087,9530,159
2023-01-07,Williamsburg,South Carolina,45089,10077,169
2023-01-07,York,South Carolina,45091,93204,797
2023-01-08,Abbeville,South Carolina,45001,7630,95
2023-01-08,Aiken,South Carolina,45003,50607,663
2023-01-08,Allendale,South Carolina,45005,2380,35
2023-01-08,Anderson,South Carolina,45007,67996,1066
2023-01-08,Bamberg,South Carolina,45009,4172,76
2023-01-08,Barnwell,South Carolina,45011,6643,105
2023-01-08,Beaufort,South Carolina,45013,52457,405
2023-01-08,Berkeley,South Carolina,45015,64501,519
2023-01-08,Calhoun,South Carolina,45017,3478,61
2023-01-08,Charleston,South Carolina,45019,135211,1004
2023-01-08,Cherokee,South Carolina,45021,17931,329
2023-01-08,Chester,South Carolina,45023,12248,172
2023-01-08,Chesterfield,South Carolina,45025,14464,216
2023-01-08,Clarendon,South Carolina,45027,10521,173
2023-01-08,Colleton,South Carolina,45029,10981,225
2023-01-08,Darlington,South Carolina,45031,21745,336
2023-01-08,Dillon,South Carolina,45033,11445,151
2023-01-08,Dorchester,South Carolina,45035,68303,541
2023-01-08,Edgefield,South Carolina,45037,8145,100
2023-01-08,Fairfield,South Carolina,45039,7395,112
2023-01-08,Florence,South Carolina,45041,49182,676
2023-01-08,Georgetown,South Carolina,45043,19166,263
2023-01-08,Greenville,South Carolina,45045,202202,2091
2023-01-08,Greenwood,South Carolina,45047,26071,323
2023-01-08,Hampton,South Carolina,45049,5866,87
2023-01-08,Horry,South Carolina,45051,118022,1248
2023-01-08,Jasper,South Carolina,45053,7034,107
2023-01-08,Kershaw,South Carolina,45055,26873,273
2023-01-08,Lancaster,South Carolina,45057,30601,329
2023-01-08,Laurens,South Carolina,45059,22458,320
2023-01-08,Lee,South Carolina,45061,4977,118
2023-01-08,Lexington,South Carolina,45063,120068,931
2023-01-08,Marion,South Carolina,45067,10391,181
2023-01-08,Marlboro,South Carolina,45069,9621,138
2023-01-08,McCormick,South Carolina,45065,2684,41
2023-01-08,Newberry,South Carolina,45071,16004,214
2023-01-08,Oconee,South Carolina,45073,28458,371
2023-01-08,Orangeburg,South Carolina,45075,28679,436
2023-01-08,Pickens,South Carolina,45077,53206,662
2023-01-08,Richland,South Carolina,45079,155429,1003
2023-01-08,Saluda,South Carolina,45081,4463,87
2023-01-08,Spartanburg,South Carolina,45083,113800,1597
2023-01-08,Sumter,South Carolina,45085,34330,421
2023-01-08,Union,South Carolina,45087,9530,159
2023-01-08,Williamsburg,South Carolina,45089,10077,169
2023-01-08,York,South Carolina,45091,93204,797
2023-01-09,Abbeville,South Carolina,45001,7630,95
2023-01-09,Aiken,South Carolina,45003,50607,663
2023-01-09,Allendale,South Carolina,45005,2380,35
2023-01-09,Anderson,South Carolina,45007,67996,1066
2023-01-09,Bamberg,South Carolina,45009,4172,76
2023-01-09,Barnwell,South Carolina,45011,6643,105
2023-01-09,Beaufort,South Carolina,45013,52457,405
2023-01-09,Berkeley,South Carolina,45015,64501,519
2023-01-09,Calhoun,South Carolina,45017,3478,61
2023-01-09,Charleston,South Carolina,45019,135211,1004
2023-01-09,Cherokee,South Carolina,45021,17931,329
2023-01-09,Chester,South Carolina,45023,12248,172
2023-01-09,Chesterfield,South Carolina,45025,14464,216
2023-01-09,Clarendon,South Carolina,45027,10521,173
2023-01-09,Colleton,South Carolina,45029,10981,225
2023-01-09,Darlington,South Carolina,45031,21745,336
2023-01-09,Dillon,South Carolina,45033,11445,151
2023-01-09,Dorchester,South Carolina,45035,68303,541
2023-01-09,Edgefield,South Carolina,45037,8145,100
2023-01-09,Fairfield,South Carolina,45039,7395,112
2023-01-09,Florence,South Carolina,45041,49182,676
2023-01-09,Georgetown,South Carolina,45043,19166,263
2023-01-09,Greenville,South Carolina,45045,202202,2091
2023-01-09,Greenwood,South Carolina,45047,26071,323
2023-01-09,Hampton,South Carolina,45049,5866,87
2023-01-09,Horry,South Carolina,45051,118022,1248
2023-01-09,Jasper,South Carolina,45053,7034,107
2023-01-09,Kershaw,South Carolina,45055,26873,273
2023-01-09,Lancaster,South Carolina,45057,30601,329
2023-01-09,Laurens,South Carolina,45059,22458,320
2023-01-09,Lee,South Carolina,45061,4977,118
2023-01-09,Lexington,South Carolina,45063,120068,931
2023-01-09,Marion,South Carolina,45067,10391,181
2023-01-09,Marlboro,South Carolina,45069,9621,138
2023-01-09,McCormick,South Carolina,45065,2684,41
2023-01-09,Newberry,South Carolina,45071,16004,214
2023-01-09,Oconee,South Carolina,45073,28458,371
2023-01-09,Orangeburg,South Carolina,45075,28679,436
2023-01-09,Pickens,South Carolina,45077,53206,662
2023-01-09,Richland,South Carolina,45079,155429,1003
2023-01-09,Saluda,South Carolina,45081,4463,87
2023-01-09,Spartanburg,South Carolina,45083,113800,1597
2023-01-09,Sumter,South Carolina,45085,34330,421
2023-01-09,Union,South Carolina,45087,9530,159
2023-01-09,Williamsburg,South Carolina,45089,10077,169
2023-01-09,York,South Carolina,45091,93204,797
2023-01-10,Abbeville,South Carolina,45001,7657,95
2023-01-10,Aiken,South Carolina,45003,50974,663
2023-01-10,Allendale,South Carolina,45005,2392,35
2023-01-10,Anderson,South Carolina,45007,68353,1078
2023-01-10,Bamberg,South Carolina,45009,4198,77
2023-01-10,Barnwell,South Carolina,45011,6678,105
2023-01-10,Beaufort,South Carolina,45013,52761,410
2023-01-10,Berkeley,South Carolina,45015,64831,519
2023-01-10,Calhoun,South Carolina,45017,3507,61
2023-01-10,Charleston,South Carolina,45019,135826,1015
2023-01-10,Cherokee,South Carolina,45021,18052,330
2023-01-10,Chester,South Carolina,45023,12349,172
2023-01-10,Chesterfield,South Carolina,45025,14572,216
2023-01-10,Clarendon,South Carolina,45027,10608,173
2023-01-10,Colleton,South Carolina,45029,11061,225
2023-01-10,Darlington,South Carolina,45031,21953,338
2023-01-10,Dillon,South Carolina,45033,11571,153
2023-01-10,Dorchester,South Carolina,45035,68665,547
2023-01-10,Edgefield,South Carolina,45037,8208,100
2023-01-10,Fairfield,South Carolina,45039,7460,113
2023-01-10,Florence,South Carolina,45041,49497,678
2023-01-10,Georgetown,South Carolina,45043,19313,263
2023-01-10,Greenville,South Carolina,45045,203186,2101
2023-01-10,Greenwood,South Carolina,45047,26165,326
2023-01-10,Hampton,South Carolina,45049,5897,90
2023-01-10,Horry,South Carolina,45051,118730,1256
2023-01-10,Jasper,South Carolina,45053,7069,107
2023-01-10,Kershaw,South Carolina,45055,27139,273
2023-01-10,Lancaster,South Carolina,45057,30803,329
2023-01-10,Laurens,South Carolina,45059,22562,320
2023-01-10,Lee,South Carolina,45061,5007,118
2023-01-10,Lexington,South Carolina,45063,121109,937
2023-01-10,Marion,South Carolina,45067,10454,181
2023-01-10,Marlboro,South Carolina,45069,9685,138
2023-01-10,McCormick,South Carolina,45065,2696,41
2023-01-10,Newberry,South Carolina,45071,16118,216
2023-01-10,Oconee,South Carolina,45073,28576,373
2023-01-10,Orangeburg,South Carolina,45075,28930,437
2023-01-10,Pickens,South Carolina,45077,53534,667
2023-01-10,Richland,South Carolina,45079,156629,1016
2023-01-10,Saluda,South Carolina,45081,4482,87
2023-01-10,Spartanburg,South Carolina,45083,114472,1610
2023-01-10,Sumter,South Carolina,45085,34627,423
2023-01-10,Union,South Carolina,45087,9648,160
2023-01-10,Williamsburg,South Carolina,45089,10177,169
2023-01-10,York,South Carolina,45091,93752,797
2023-01-11,Abbeville,South Carolina,45001,7657,95
2023-01-11,Aiken,South Carolina,45003,50974,663
2023-01-11,Allendale,South Carolina,45005,2392,35
2023-01-11,Anderson,South Carolina,45007,68353,1078
2023-01-11,Bamberg,South Carolina,45009,4198,77
2023-01-11,Barnwell,South Carolina,45011,6678,105
2023-01-11,Beaufort,South Carolina,45013,52761,410
2023-01-11,Berkeley,South Carolina,45015,64831,519
2023-01-11,Calhoun,South Carolina,45017,3507,61
2023-01-11,Charleston,South Carolina,45019,135826,1015
2023-01-11,Cherokee,South Carolina,45021,18052,330
2023-01-11,Chester,South Carolina,45023,12349,172
2023-01-11,Chesterfield,South Carolina,45025,14572,216
2023-01-11,Clarendon,South Carolina,45027,10608,173
2023-01-11,Colleton,South Carolina,45029,11061,225
2023-01-11,Darlington,South Carolina,45031,21953,338
2023-01-11,Dillon,South Carolina,45033,11571,153
2023-01-11,Dorchester,South Carolina,45035,68665,547
2023-01-11,Edgefield,South Carolina,45037,8208,100
2023-01-11,Fairfield,South Carolina,45039,7460,113
2023-01-11,Florence,South Carolina,45041,49497,678
2023-01-11,Georgetown,South Carolina,45043,19313,263
2023-01-11,Greenville,South Carolina,45045,203186,2101
2023-01-11,Greenwood,South Carolina,45047,26165,326
2023-01-11,Hampton,South Carolina,45049,5897,90
2023-01-11,Horry,South Carolina,45051,118730,1256
2023-01-11,Jasper,South Carolina,45053,7069,107
2023-01-11,Kershaw,South Carolina,45055,27139,273
2023-01-11,Lancaster,South Carolina,45057,30803,329
2023-01-11,Laurens,South Carolina,45059,22562,320
2023-01-11,Lee,South Carolina,45061,5007,118
2023-01-11,Lexington,South Carolina,45063,121109,937
2023-01-11,Marion,South Carolina,45067,10454,181
2023-01-11,Marlboro,South Carolina,45069,9685,138
2023-01-11,McCormick,South Carolina,45065,2696,41
2023-01-11,Newberry,South Carolina,45071,16118,216
2023-01-11,Oconee,South Carolina,45073,28576,373
2023-01-11,Orangeburg,South Carolina,45075,28930,437
2023-01-11,Pickens,South Carolina,45077,53534,667
2023-01-11,Richland,South Carolina,45079,156629,1016
2023-01-11,Saluda,South Carolina,45081,4482,87
2023-01-11,Spartanburg,South Carolina,45083,114472,1610
2023-01-11,Sumter,South Carolina,45085,34627,423
2023-01-11,Union,South Carolina,45087,9648,160
2023-01-11,Williamsburg,South Carolina,45089,10177,169
2023-01-11,York,South Carolina,45091,93752,797
2023-01-12,Abbeville,South Carolina,45001,7657,95
2023-01-12,Aiken,South Carolina,45003,50974,663
2023-01-12,Allendale,South Carolina,45005,2392,35
2023-01-12,Anderson,South Carolina,45007,68353,1078
2023-01-12,Bamberg,South Carolina,45009,4198,77
2023-01-12,Barnwell,South Carolina,45011,6678,105
2023-01-12,Beaufort,South Carolina,45013,52761,410
2023-01-12,Berkeley,South Carolina,45015,64831,519
2023-01-12,Calhoun,South Carolina,45017,3507,61
2023-01-12,Charleston,South Carolina,45019,135826,1015
2023-01-12,Cherokee,South Carolina,45021,18052,330
2023-01-12,Chester,South Carolina,45023,12349,172
2023-01-12,Chesterfield,South Carolina,45025,14572,216
2023-01-12,Clarendon,South Carolina,45027,10608,173
2023-01-12,Colleton,South Carolina,45029,11061,225
2023-01-12,Darlington,South Carolina,45031,21953,338
2023-01-12,Dillon,South Carolina,45033,11571,153
2023-01-12,Dorchester,South Carolina,45035,68665,547
2023-01-12,Edgefield,South Carolina,45037,8208,100
2023-01-12,Fairfield,South Carolina,45039,7460,113
2023-01-12,Florence,South Carolina,45041,49497,678
2023-01-12,Georgetown,South Carolina,45043,19313,263
2023-01-12,Greenville,South Carolina,45045,203186,2101
