Date,Rt_actual,Rt_forecast,Case_actual,Case_forecast,Rt_lower95,Case_lower95,Rt_upper95,Case_upper95,County
1/6/2021,1.136798492,0.858721293,7,7,0.540320741,2,1.190270352,14,Abbeville
1/7/2021,1.13205056,0.858721293,8,6,0.540320741,2,1.190270352,14,Abbeville
1/8/2021,1.123001782,0.858721293,10,6,0.540320741,1,1.190270352,14,Abbeville
1/9/2021,1.111791038,0.858721293,11,6,0.540320741,1,1.190270352,13.025,Abbeville
1/10/2021,1.099083378,0.858721293,13,6,0.540320741,1,1.190270352,13,Abbeville
1/11/2021,1.083788021,0.858721293,13,5,0.540320741,1,1.190270352,13,Abbeville
1/12/2021,1.067047848,0.858721293,12,5,0.540320741,1,1.190270352,14,Abbeville
1/13/2021,1.04998942,0.858721293,14,5,0.540320741,0,1.190270352,14,Abbeville
1/14/2021,1.03248901,0.858721293,16,5,0.540320741,0,1.190270352,14.025,Abbeville
1/15/2021,1.014159883,0.858721293,16,5,0.540320741,0,1.190270352,15,Abbeville
1/16/2021,0.995027414,0.858721293,16,4,0.540320741,0,1.190270352,15,Abbeville
1/17/2021,0.973642357,0.858721293,16,4,0.540320741,0,1.190270352,16,Abbeville
1/18/2021,1.011785645,0.858721293,16,4,0.540320741,0,1.190270352,16,Abbeville
1/19/2021,1.042509848,0.858721293,17,4,0.540320741,0,1.190270352,16.025,Abbeville
1/20/2021,0.994065696,1.239764044,24,18,0.859915628,9,1.74431065,32,Abbeville
1/21/2021,0.953108017,1.239764044,25,20,0.859915628,9,1.74431065,35,Abbeville
1/22/2021,0.919222833,1.239764044,26,21,0.859915628,10,1.74431065,39,Abbeville
1/23/2021,0.896256202,1.239764044,30,22,0.859915628,10,1.74431065,44,Abbeville
1/24/2021,0.853845805,1.239764044,30,24,0.859915628,9,1.74431065,50,Abbeville
1/25/2021,0.85408457,1.239764044,31,25,0.859915628,10,1.74431065,55,Abbeville
1/26/2021,0.858852905,1.239764044,32,26,0.859915628,9,1.74431065,64.025,Abbeville
1/27/2021,0.868811905,1.239764044,23,27,0.859915628,9,1.74431065,73.025,Abbeville
1/28/2021,0.88385593,1.239764044,20,30,0.859915628,9,1.74431065,83,Abbeville
1/29/2021,0.903585241,1.239764044,21,31,0.859915628,10,1.74431065,97,Abbeville
1/30/2021,0.925680871,1.239764044,21,32,0.859915628,9,1.74431065,112,Abbeville
1/31/2021,0.946003114,1.239764044,19,35,0.859915628,8.975,1.74431065,137,Abbeville
2/1/2021,0.96473619,1.239764044,19,36,0.859915628,9,1.74431065,152.05,Abbeville
2/2/2021,0.981006133,1.239764044,18,39,0.859915628,8,1.74431065,176.025,Abbeville
11/11/2020,1.002441209,0.922829166,36,36,0.193884583,14,3.623092664,79,Aiken
11/12/2020,0.992638276,0.922829166,36,35,0.193884583,12,3.623092664,96.05,Aiken
11/13/2020,0.984221641,0.922829166,36,34,0.193884583,10,3.623092664,123.025,Aiken
11/14/2020,0.777977114,0.922829166,41,34,0.193884583,8,3.623092664,165.075,Aiken
11/15/2020,0.785639376,0.922829166,43,34,0.193884583,6,3.623092664,237.025,Aiken
11/16/2020,0.970767487,0.922829166,48,33,0.193884583,5,3.623092664,340.1,Aiken
11/17/2020,0.96755984,0.922829166,46,33,0.193884583,3,3.623092664,550.25,Aiken
11/18/2020,0.966950956,0.922829166,50,30.5,0.193884583,2,3.623092664,778.25,Aiken
11/19/2020,0.969252074,0.922829166,49,31,0.193884583,1,3.623092664,1138.2,Aiken
11/20/2020,0.97620445,0.922829166,53,29,0.193884583,1,3.623092664,1595.025,Aiken
11/21/2020,0.988213308,0.922829166,52,28,0.193884583,0,3.623092664,2165.45,Aiken
11/22/2020,1.005457219,0.922829166,52,28,0.193884583,0,3.623092664,3413.4,Aiken
11/23/2020,1.024251875,0.922829166,52,28,0.193884583,0,3.623092664,5369.5,Aiken
11/24/2020,1.044876329,0.922829166,53,28,0.193884583,0,3.623092664,8051.85,Aiken
11/25/2020,1.065947562,0.884605085,54,52,0.204221578,22,3.036993843,115,Aiken
11/26/2020,1.088975877,0.884605085,49,51.5,0.204221578,19,3.036993843,127.025,Aiken
11/27/2020,1.112578312,0.884605085,46,49,0.204221578,15,3.036993843,156.025,Aiken
11/28/2020,1.136729923,0.884605085,42,48,0.204221578,12.975,3.036993843,209.15,Aiken
11/29/2020,1.151377975,0.884605085,39,46,0.204221578,10,3.036993843,281.05,Aiken
11/30/2020,1.163525989,0.884605085,43,47,0.204221578,7,3.036993843,413.05,Aiken
12/1/2020,1.173287192,0.884605085,38,45,0.204221578,5,3.036993843,543.125,Aiken
12/2/2020,1.1779432,0.884605085,39,43,0.204221578,4,3.036993843,770.35,Aiken
12/3/2020,1.177556317,0.884605085,51,43,0.204221578,2,3.036993843,1040.525,Aiken
12/4/2020,1.173513782,0.884605085,56,39,0.204221578,2,3.036993843,1430.075,Aiken
12/5/2020,1.16272911,0.884605085,69,38,0.204221578,1,3.036993843,1929.3,Aiken
12/6/2020,1.145230266,0.884605085,80,38,0.204221578,1,3.036993843,2675.125,Aiken
12/7/2020,1.122105681,0.884605085,80,36,0.204221578,0,3.036993843,4060.7,Aiken
12/8/2020,1.095048612,0.884605085,91,37,0.204221578,0,3.036993843,5597.075,Aiken
12/9/2020,1.067777395,1.953332884,90,115,0.56618905,54.975,5.824218903,241.025,Aiken
12/10/2020,1.041100831,1.953332884,85,135,0.56618905,57,5.824218903,366.025,Aiken
12/11/2020,1.015873344,1.953332884,95,161,0.56618905,56,5.824218903,593.125,Aiken
12/12/2020,0.994564214,1.953332884,92,198,0.56618905,54,5.824218903,973.075,Aiken
12/13/2020,0.976135861,1.953332884,94,243,0.56618905,51.975,5.824218903,1845.425,Aiken
12/14/2020,0.960923007,1.953332884,94,291,0.56618905,44.975,5.824218903,3601.1,Aiken
12/15/2020,0.950060861,1.953332884,90,349,0.56618905,43.975,5.824218903,6945.3,Aiken
12/16/2020,0.944232475,1.953332884,103,415,0.56618905,38,5.824218903,11891.525,Aiken
12/17/2020,0.940726486,1.953332884,107,511,0.56618905,31,5.824218903,21988.375,Aiken
12/18/2020,0.94141773,1.953332884,101,599.5,0.56618905,30,5.824218903,41979.35,Aiken
12/19/2020,0.943153157,1.953332884,103,709,0.56618905,25.95,5.824218903,84548.925,Aiken
12/20/2020,0.948223338,1.953332884,95,894,0.56618905,20,5.824218903,165772.575,Aiken
12/21/2020,0.957149472,1.953332884,92,1088,0.56618905,18.975,5.824218903,261415.175,Aiken
12/22/2020,0.969718569,1.953332884,89,1352,0.56618905,17.975,5.824218903,551844.075,Aiken
12/23/2020,0.983962541,0.933104378,93,91,0.251464224,44,3.365577651,182.025,Aiken
12/24/2020,0.998692965,0.933104378,93,90,0.251464224,39.975,3.365577651,214.05,Aiken
12/25/2020,1.010535614,0.933104378,77,87,0.251464224,33,3.365577651,292.05,Aiken
12/26/2020,1.022559658,0.933104378,72,85,0.251464224,26.975,3.365577651,377.025,Aiken
12/27/2020,1.031154441,0.933104378,88,86,0.251464224,22.975,3.365577651,540.125,Aiken
12/28/2020,1.036271652,0.933104378,88,84,0.251464224,16,3.365577651,843.025,Aiken
12/29/2020,1.034331805,0.933104378,91,83,0.251464224,12.975,3.365577651,1172.7,Aiken
12/30/2020,1.025291746,0.933104378,77,80,0.251464224,10,3.365577651,1785.125,Aiken
12/31/2020,1.010807746,0.933104378,83,79,0.251464224,7,3.365577651,2429.15,Aiken
1/1/2021,0.997482285,0.933104378,83,75.5,0.251464224,5,3.365577651,3567.05,Aiken
1/2/2021,0.984979418,0.933104378,93,74.5,0.251464224,4,3.365577651,5250.35,Aiken
1/3/2021,0.974300286,0.933104378,101,77,0.251464224,2,3.365577651,8113,Aiken
1/4/2021,0.968372351,0.933104378,105,74,0.251464224,2,3.365577651,12384.025,Aiken
1/5/2021,0.963301344,0.933104378,100,76,0.251464224,1,3.365577651,15926.05,Aiken
1/6/2021,0.962655525,1.160125322,97,108,0.292462182,55,3.595074515,208.025,Aiken
1/7/2021,0.965319742,1.160125322,95,113,0.292462182,52,3.595074515,261.075,Aiken
1/8/2021,0.970884229,1.160125322,119,117,0.292462182,44,3.595074515,347.025,Aiken
1/9/2021,0.97536434,1.160125322,124,121,0.292462182,39,3.595074515,461.025,Aiken
1/10/2021,0.979646643,1.160125322,107,129,0.292462182,32,3.595074515,688.025,Aiken
1/11/2021,0.980134442,1.160125322,112,135,0.292462182,25.975,3.595074515,1057.275,Aiken
1/12/2021,0.981707772,1.160125322,115,141,0.292462182,19,3.595074515,1497.35,Aiken
1/13/2021,0.983333698,1.160125322,122,139,0.292462182,14,3.595074515,2277.3,Aiken
1/14/2021,0.982919983,1.160125322,127,150,0.292462182,10,3.595074515,3184.45,Aiken
1/15/2021,0.979249,1.160125322,119,151,0.292462182,8.975,3.595074515,4601.9,Aiken
1/16/2021,0.972288612,1.160125322,114,156,0.292462182,6.975,3.595074515,7577.95,Aiken
1/17/2021,0.957147626,1.160125322,122,161.5,0.292462182,5,3.595074515,10646.725,Aiken
1/18/2021,0.872742664,1.160125322,125,170.5,0.292462182,4,3.595074515,16139.25,Aiken
1/19/2021,0.764547802,1.160125322,131,177,0.292462182,3,3.595074515,27143.075,Aiken
1/20/2021,0.754443325,0.983125706,129,123,0.277707252,65,2.858404337,227.025,Aiken
1/21/2021,0.748031355,0.983125706,121,124,0.277707252,57,2.858404337,261,Aiken
1/22/2021,0.745955188,0.983125706,126,122.5,0.277707252,51.975,2.858404337,316.025,Aiken
1/23/2021,0.737945708,0.983125706,118,125,0.277707252,44,2.858404337,407.05,Aiken
1/24/2021,0.811335631,0.983125706,121,126,0.277707252,36,2.858404337,552.025,Aiken
1/25/2021,0.800930186,0.983125706,125,127,0.277707252,31,2.858404337,767.075,Aiken
1/26/2021,0.793667441,0.983125706,126,128,0.277707252,23,2.858404337,964.6,Aiken
1/27/2021,0.790436266,0.983125706,134,125,0.277707252,16,2.858404337,1362.025,Aiken
1/28/2021,0.7920263,0.983125706,148,122,0.277707252,13,2.858404337,2018.875,Aiken
1/29/2021,0.79572256,0.983125706,150,118,0.277707252,9,2.858404337,2401.125,Aiken
1/30/2021,0.804555926,0.983125706,151,121,0.277707252,7,2.858404337,3398.45,Aiken
1/31/2021,0.818857983,0.983125706,142,121,0.277707252,5,2.858404337,4629.4,Aiken
2/1/2021,0.835662298,0.983125706,138,120,0.277707252,4,2.858404337,6666.275,Aiken
2/2/2021,0.853819833,0.983125706,133,124,0.277707252,3,2.858404337,9083.8,Aiken
11/11/2020,1.030487127,2.040708274,1,2,0.918449886,0,5.628547368,8,Allendale
11/12/2020,1.029686008,2.040708274,1,2,0.918449886,0,5.628547368,11,Allendale
11/13/2020,1.033531711,2.040708274,0,3,0.918449886,0,5.628547368,18.025,Allendale
11/14/2020,0.945602206,2.040708274,0,3,0.918449886,0,5.628547368,31,Allendale
11/15/2020,0.956099639,2.040708274,0,4,0.918449886,0,5.628547368,56.025,Allendale
11/16/2020,1.065908866,2.040708274,0,5,0.918449886,0,5.628547368,94.025,Allendale
11/17/2020,1.08020032,2.040708274,1,6,0.918449886,0,5.628547368,159.05,Allendale
11/18/2020,1.093948675,2.040708274,1,7,0.918449886,0,5.628547368,329.125,Allendale
11/19/2020,1.108115652,2.040708274,1,9,0.918449886,0,5.628547368,626.375,Allendale
11/20/2020,1.122368623,2.040708274,1,11,0.918449886,0,5.628547368,1023.9,Allendale
11/21/2020,1.141898296,2.040708274,0,14,0.918449886,0,5.628547368,2156.125,Allendale
11/22/2020,1.161928929,2.040708274,0,16,0.918449886,0,5.628547368,3642.675,Allendale
11/23/2020,1.182350121,2.040708274,0,20,0.918449886,0,5.628547368,6938.15,Allendale
11/24/2020,1.200604857,2.040708274,0,24,0.918449886,0,5.628547368,11480.7,Allendale
11/25/2020,1.216479801,0.841709776,0,0,0.352445074,0,1.435385284,2,Allendale
11/26/2020,1.228077199,0.841709776,0,0,0.352445074,0,1.435385284,2,Allendale
11/27/2020,1.234514197,0.841709776,0,0,0.352445074,0,1.435385284,2,Allendale
11/28/2020,1.240908374,0.841709776,1,0,0.352445074,0,1.435385284,3,Allendale
11/29/2020,1.243436274,0.841709776,0,0,0.352445074,0,1.435385284,2,Allendale
11/30/2020,1.251204997,0.841709776,1,0,0.352445074,0,1.435385284,2,Allendale
12/1/2020,1.255273446,0.841709776,1,0,0.352445074,0,1.435385284,3,Allendale
12/2/2020,1.256000379,0.841709776,1,0,0.352445074,0,1.435385284,3,Allendale
12/3/2020,1.255758472,0.841709776,1,0,0.352445074,0,1.435385284,3,Allendale
12/4/2020,1.252305603,0.841709776,1,0,0.352445074,0,1.435385284,3,Allendale
12/5/2020,1.242996763,0.841709776,1,0,0.352445074,0,1.435385284,3,Allendale
12/6/2020,1.231093407,0.841709776,2,0,0.352445074,0,1.435385284,4,Allendale
12/7/2020,1.215667859,0.841709776,2,0,0.352445074,0,1.435385284,4,Allendale
12/8/2020,1.1934702,0.841709776,2,0,0.352445074,0,1.435385284,4,Allendale
12/9/2020,1.165511411,1.420155974,2,1,0.827006038,0,2.709906786,6,Allendale
12/10/2020,1.134563724,1.420155974,2,2,0.827006038,0,2.709906786,7,Allendale
12/11/2020,1.099994503,1.420155974,2,2,0.827006038,0,2.709906786,8.025,Allendale
12/12/2020,1.062799407,1.420155974,2,2,0.827006038,0,2.709906786,10.025,Allendale
12/13/2020,1.028122685,1.420155974,2,2,0.827006038,0,2.709906786,12,Allendale
12/14/2020,0.998697987,1.420155974,2,2,0.827006038,0,2.709906786,18,Allendale
12/15/2020,0.975796346,1.420155974,2,3,0.827006038,0,2.709906786,23,Allendale
12/16/2020,0.961669165,1.420155974,1,3,0.827006038,0,2.709906786,28,Allendale
12/17/2020,0.955808789,1.420155974,2,4,0.827006038,0,2.709906786,41,Allendale
12/18/2020,0.960912062,1.420155974,3,4,0.827006038,0,2.709906786,53.025,Allendale
12/19/2020,0.974056667,1.420155974,3,4,0.827006038,0,2.709906786,69.025,Allendale
12/20/2020,0.996175641,1.420155974,2,5,0.827006038,0,2.709906786,88.025,Allendale
12/21/2020,1.02569417,1.420155974,2,5,0.827006038,0,2.709906786,129.025,Allendale
12/22/2020,1.062064779,1.420155974,3,5,0.827006038,0,2.709906786,168.075,Allendale
12/23/2020,1.105062495,1.175414645,3,3,0.70137907,0,1.761987649,8,Allendale
12/24/2020,1.150403485,1.175414645,2,3,0.70137907,0,1.761987649,8,Allendale
12/25/2020,1.194263754,1.175414645,1,3,0.70137907,0,1.761987649,9,Allendale
12/26/2020,1.233329355,1.175414645,2,3,0.70137907,0,1.761987649,10,Allendale
12/27/2020,1.260995287,1.175414645,3,3,0.70137907,0,1.761987649,11,Allendale
12/28/2020,1.276308154,1.175414645,2,3,0.70137907,0,1.761987649,12,Allendale
12/29/2020,1.276872041,1.175414645,2,4,0.70137907,0,1.761987649,14,Allendale
12/30/2020,1.264471229,1.175414645,2,4,0.70137907,0,1.761987649,16,Allendale
12/31/2020,1.241093867,1.175414645,3,4,0.70137907,0,1.761987649,19,Allendale
1/1/2021,1.212380515,1.175414645,3,4,0.70137907,0,1.761987649,22.025,Allendale
1/2/2021,1.18190876,1.175414645,2,4,0.70137907,0,1.761987649,25,Allendale
1/3/2021,1.151514847,1.175414645,3,5,0.70137907,0,1.761987649,28.025,Allendale
1/4/2021,1.126417733,1.175414645,4,5,0.70137907,0,1.761987649,32,Allendale
1/5/2021,1.107003058,1.175414645,4,5,0.70137907,0,1.761987649,35.025,Allendale
1/6/2021,1.089944624,1.100422197,4,3,0.714104312,0,1.694081659,8,Allendale
1/7/2021,1.079116885,1.100422197,4,3,0.714104312,0,1.694081659,9,Allendale
1/8/2021,1.069071671,1.100422197,6,3,0.714104312,0,1.694081659,10,Allendale
1/9/2021,1.062585434,1.100422197,6,3,0.714104312,0,1.694081659,10,Allendale
1/10/2021,1.058120684,1.100422197,6,3,0.714104312,0,1.694081659,11,Allendale
1/11/2021,1.055649191,1.100422197,6,3,0.714104312,0,1.694081659,12.025,Allendale
1/12/2021,1.056020122,1.100422197,6,4,0.714104312,0,1.694081659,14,Allendale
1/13/2021,1.059792261,1.100422197,6,4,0.714104312,0,1.694081659,16,Allendale
1/14/2021,1.060948861,1.100422197,7,4,0.714104312,0,1.694081659,18,Allendale
1/15/2021,1.055945158,1.100422197,7,4,0.714104312,0,1.694081659,20,Allendale
1/16/2021,1.044023882,1.100422197,8,4,0.714104312,0,1.694081659,23,Allendale
1/17/2021,1.023106135,1.100422197,8,4,0.714104312,0,1.694081659,26,Allendale
1/18/2021,0.93776188,1.100422197,9,4,0.714104312,0,1.694081659,27.025,Allendale
1/19/2021,0.837377961,1.100422197,10,4,0.714104312,0,1.694081659,34,Allendale
1/20/2021,0.840626896,1.2874299,9,10,0.903298234,3.975,1.841804738,20,Allendale
1/21/2021,0.850200856,1.2874299,9,11,0.903298234,4,1.841804738,22,Allendale
1/22/2021,0.865410501,1.2874299,7,12,0.903298234,4,1.841804738,24.025,Allendale
1/23/2021,0.884117564,1.2874299,6,13,0.903298234,4,1.841804738,29,Allendale
1/24/2021,0.876552653,1.2874299,5,13,0.903298234,4,1.841804738,31,Allendale
1/25/2021,0.871303788,1.2874299,5,14,0.903298234,4,1.841804738,37,Allendale
1/26/2021,0.870012461,1.2874299,3,15,0.903298234,4,1.841804738,42,Allendale
1/27/2021,0.870759071,1.2874299,4,16,0.903298234,4,1.841804738,53,Allendale
1/28/2021,0.875508158,1.2874299,4,17,0.903298234,5,1.841804738,58,Allendale
1/29/2021,0.884026709,1.2874299,4,19,0.903298234,4,1.841804738,73,Allendale
1/30/2021,0.896453601,1.2874299,4,21,0.903298234,4.975,1.841804738,83,Allendale
1/31/2021,0.911769353,1.2874299,5,21,0.903298234,4,1.841804738,97,Allendale
2/1/2021,0.930752033,1.2874299,5,23,0.903298234,4,1.841804738,116,Allendale
2/2/2021,0.953385957,1.2874299,6,25,0.903298234,4,1.841804738,136.025,Allendale
11/11/2020,1.058496734,1.098150166,28,44,0.632141472,9,1.659627478,147.025,Anderson
11/12/2020,1.050874643,1.098150166,27,26,0.632141472,4.975,1.659627478,95,Anderson
11/13/2020,1.043988464,1.098150166,36,34,0.632141472,6,1.659627478,127,Anderson
11/14/2020,1.042334677,1.098150166,37,33,0.632141472,6,1.659627478,133,Anderson
11/15/2020,1.045527137,1.098150166,34,27,0.632141472,4,1.659627478,111.025,Anderson
11/16/2020,1.021068164,1.098150166,32,20,0.632141472,3,1.659627478,91,Anderson
11/17/2020,1.014508308,1.098150166,32,36,0.632141472,5,1.659627478,168.025,Anderson
11/18/2020,1.01147657,1.098150166,27,49,0.632141472,6,1.659627478,253.025,Anderson
11/19/2020,1.012952219,1.098150166,31,31,0.632141472,3,1.659627478,188.025,Anderson
11/20/2020,1.020514549,1.098150166,42,41,0.632141472,4,1.659627478,260.125,Anderson
11/21/2020,1.03023992,1.098150166,39,39,0.632141472,3,1.659627478,255.075,Anderson
11/22/2020,1.042971836,1.098150166,35,32,0.632141472,3,1.659627478,248,Anderson
11/23/2020,1.058404193,1.098150166,28,23,0.632141472,1,1.659627478,189.025,Anderson
11/24/2020,1.0767191,1.098150166,23,41,0.632141472,3,1.659627478,393.05,Anderson
11/25/2020,1.09512683,1.031981457,34,48,0.613014465,11,1.554820235,148.025,Anderson
11/26/2020,1.114931686,1.031981457,19,30,0.613014465,6,1.554820235,96.025,Anderson
11/27/2020,1.13541265,1.031981457,26,39,0.613014465,7,1.554820235,138.05,Anderson
11/28/2020,1.153915191,1.031981457,37,37,0.613014465,7,1.554820235,138,Anderson
11/29/2020,1.166582202,1.031981457,38,30,0.613014465,5,1.554820235,116.05,Anderson
11/30/2020,1.172071283,1.031981457,26,22,0.613014465,3,1.554820235,94.025,Anderson
12/1/2020,1.174069393,1.031981457,45,38,0.613014465,5,1.554820235,159.075,Anderson
12/2/2020,1.171890079,1.031981457,48,51,0.613014465,8,1.554820235,258.05,Anderson
12/3/2020,1.16671596,1.031981457,38,32,0.613014465,3,1.554820235,163.05,Anderson
12/4/2020,1.157608347,1.031981457,45,39,0.613014465,5,1.554820235,231.1,Anderson
12/5/2020,1.146138151,1.031981457,47,40,0.613014465,5,1.554820235,273.025,Anderson
12/6/2020,1.13292544,1.031981457,47,32,0.613014465,3,1.554820235,224.05,Anderson
12/7/2020,1.118863061,1.031981457,40,23,0.613014465,2,1.554820235,178,Anderson
12/8/2020,1.105259882,1.031981457,54,40,0.613014465,3,1.554820235,365.075,Anderson
12/9/2020,1.091104477,1.130988172,49,65,0.806957024,16,1.842067165,204,Anderson
12/10/2020,1.077715092,1.130988172,54,43,0.806957024,9.975,1.842067165,138,Anderson
12/11/2020,1.065074568,1.130988172,53,56,0.806957024,10,1.842067165,197,Anderson
12/12/2020,1.053866576,1.130988172,145,55,0.806957024,12.975,1.842067165,201.05,Anderson
12/13/2020,1.042968276,1.130988172,53,46,0.806957024,9,1.842067165,183,Anderson
12/14/2020,1.032655075,1.130988172,70,36,0.806957024,6,1.842067165,155.075,Anderson
12/15/2020,1.021810868,1.130988172,52,63,0.806957024,12,1.842067165,274,Anderson
12/16/2020,1.012536536,1.130988172,69,81,0.806957024,15,1.842067165,405.125,Anderson
12/17/2020,1.004765641,1.130988172,70,53,0.806957024,9,1.842067165,290.075,Anderson
12/18/2020,0.998156793,1.130988172,80,68,0.806957024,12,1.842067165,452.175,Anderson
12/19/2020,0.992474291,1.130988172,78,70,0.806957024,12,1.842067165,488.325,Anderson
12/20/2020,0.990001074,1.130988172,68,58,0.806957024,9,1.842067165,485.35,Anderson
12/21/2020,0.991061653,1.130988172,58,45,0.806957024,5,1.842067165,434.025,Anderson
12/22/2020,0.996219229,1.130988172,53,75,0.806957024,10,1.842067165,799.225,Anderson
12/23/2020,1.005511683,1.0877806,61,104,0.64470476,27,1.549440286,314.075,Anderson
12/24/2020,1.019416784,1.0877806,59,66,0.64470476,16,1.549440286,204,Anderson
12/25/2020,1.036417718,1.0877806,32,85,0.64470476,20,1.549440286,275.025,Anderson
12/26/2020,1.053567587,1.0877806,41,90,0.64470476,20,1.549440286,315,Anderson
12/27/2020,1.069682615,1.0877806,93,71,0.64470476,14,1.549440286,260.075,Anderson
12/28/2020,1.082619713,1.0877806,74,55,0.64470476,12,1.549440286,214.025,Anderson
12/29/2020,1.089376644,1.0877806,32,87,0.64470476,16,1.549440286,342.1,Anderson
12/30/2020,1.089755621,1.0877806,81,114,0.64470476,20,1.549440286,534.075,Anderson
12/31/2020,1.082919647,1.0877806,57,78,0.64470476,12,1.549440286,367.05,Anderson
