County,Date,Rt_actual,Rt_forecast,Case_forecast,Case_lower95,Case_upper95,Case_actual
Abbeville,11/11/2020,1.008956951,0.961509607,5.299,1,10,5
Abbeville,11/12/2020,1.014360484,0.977792155,5.292,2,10,5
Abbeville,11/13/2020,1.022783295,0.996477142,5.308,1,10,6
Abbeville,11/14/2020,1.077973112,1.011097501,5.302,1,11,4
Abbeville,11/15/2020,1.111923313,1.021893167,5.237,1,10,4
Abbeville,11/16/2020,1.044362457,1.02913501,5.246,1,10,4
Abbeville,11/17/2020,1.050521535,1.038529945,5.347,1,11,4
Abbeville,11/18/2020,1.05592095,1.045260973,5.346,1,11,5
Abbeville,11/19/2020,1.062792008,1.052115702,5.527,1,11,5
Abbeville,11/20/2020,1.073072436,1.062424642,5.7,1,12,5
Abbeville,11/21/2020,1.084519928,1.068837481,5.791,1,12,6
Abbeville,11/22/2020,1.099323816,1.07268718,5.805,1,12,7
Abbeville,11/23/2020,1.117083856,1.074732954,5.962,1,12,6
Abbeville,11/24/2020,1.138993527,1.075770703,5.895,1,13,7
Abbeville,11/25/2020,1.161904961,1.075715158,6.128,1,13,7
Abbeville,11/26/2020,1.187179295,1.075755888,6.11,1,13,7
Abbeville,11/27/2020,1.213600324,1.075037532,6.23,1,14,7
Abbeville,11/28/2020,1.238116591,1.073743406,6.276,1,14,8
Abbeville,11/29/2020,1.257843672,1.071147039,6.547,1,14,7
Abbeville,11/30/2020,1.270478235,1.069870279,6.61,1,15,8
Abbeville,12/1/2020,1.275171528,1.068724612,6.684,1,15,7
Aiken,11/11/2020,1.002441209,0.791718187,27.217,17,38,36
Aiken,11/12/2020,0.992638276,0.795918858,27.495,17,39,36
Aiken,11/13/2020,0.984221641,0.798564743,26.909,17,37.025,36
Aiken,11/14/2020,0.777977114,0.802596883,26.352,17,37,41
Aiken,11/15/2020,0.785639376,0.809396944,25.365,16,36,43
Aiken,11/16/2020,0.970767487,0.821867822,24.774,15,36,48
Aiken,11/17/2020,0.96755984,0.829221863,23.415,14,34,46
Aiken,11/18/2020,0.966950956,0.841621904,23.153,14,34,50
Aiken,11/19/2020,0.969252074,0.858252797,22.599,13,33,49
Aiken,11/20/2020,0.97620445,0.873214139,22.176,13,33,53
Aiken,11/21/2020,0.988213308,0.888545922,21.366,12,32.025,52
Aiken,11/22/2020,1.005457219,0.909737026,21.556,12,33,52
Aiken,11/23/2020,1.024251875,0.929792793,21.348,12,32,52
Aiken,11/24/2020,1.044876329,0.948706553,21.489,12,33,53
Aiken,11/25/2020,1.065947562,0.966879863,21.436,11,32,54
Aiken,11/26/2020,1.088975877,0.980469348,21.345,11.975,33,49
Aiken,11/27/2020,1.112578312,0.996810832,21.504,11,33.025,46
Aiken,11/28/2020,1.136729923,1.008784361,21.885,11,34,42
Aiken,11/29/2020,1.151377975,1.016511013,22.124,12,34,39
Aiken,11/30/2020,1.163525989,1.02212851,21.657,11,34,43
Aiken,12/1/2020,1.173287192,1.029657242,22.128,11,35.025,38
Allendale,11/11/2020,1.030487127,0.939587904,1.235,0,4,1
Allendale,11/12/2020,1.029686008,0.933851492,1.433,0,4,1
Allendale,11/13/2020,1.033531711,0.932351627,1.49,0,4,0
