Date,Rt_actual,Rt_forecast,Case_actual,Case_forecast,Rt_lower95,Case_lower95,Rt_upper95,Case_upper95,type,County
11/11/2020,1.008956951,0.869946021,5,5,0.281314996,1,1.438900856,12,forecast,Abbeville
11/12/2020,1.014360484,0.869946021,5,4,0.281314996,1,1.438900856,11,forecast,Abbeville
11/13/2020,1.022783295,0.869946021,6,4,0.281314996,0,1.438900856,12,forecast,Abbeville
11/14/2020,1.077973112,0.869946021,4,4,0.281314996,0,1.438900856,12,forecast,Abbeville
11/15/2020,1.111923313,0.869946021,4,4,0.281314996,0,1.438900856,13,forecast,Abbeville
11/16/2020,1.044362457,0.869946021,4,4,0.281314996,0,1.438900856,13,forecast,Abbeville
11/17/2020,1.050521535,0.869946021,4,4,0.281314996,0,1.438900856,14,forecast,Abbeville
11/18/2020,1.05592095,0.869946021,5,4,0.281314996,0,1.438900856,15,forecast,Abbeville
11/19/2020,1.062792008,0.869946021,5,3,0.281314996,0,1.438900856,17,forecast,Abbeville
11/20/2020,1.073072436,0.869946021,5,3,0.281314996,0,1.438900856,18,forecast,Abbeville
11/21/2020,1.084519928,0.869946021,6,3,0.281314996,0,1.438900856,19.025,forecast,Abbeville
11/22/2020,1.099323816,0.869946021,7,3,0.281314996,0,1.438900856,21,forecast,Abbeville
11/23/2020,1.117083856,0.869946021,6,3,0.281314996,0,1.438900856,22.025,forecast,Abbeville
11/24/2020,1.138993527,0.869946021,7,3,0.281314996,0,1.438900856,26.025,forecast,Abbeville
11/25/2020,1.161904961,0.869946021,7,3,0.281314996,0,1.438900856,28.025,forecast,Abbeville
11/26/2020,1.187179295,0.869946021,7,2,0.281314996,0,1.438900856,32,forecast,Abbeville
11/27/2020,1.213600324,0.869946021,7,2,0.281314996,0,1.438900856,33.025,forecast,Abbeville
11/28/2020,1.238116591,0.869946021,8,2,0.281314996,0,1.438900856,39,forecast,Abbeville
11/29/2020,1.257843672,0.869946021,7,3,0.281314996,0,1.438900856,40.025,forecast,Abbeville
11/30/2020,1.270478235,0.869946021,8,2,0.281314996,0,1.438900856,45.025,forecast,Abbeville
12/1/2020,1.275171528,0.869946021,7,2,0.281314996,0,1.438900856,48,forecast,Abbeville
12/2/2020,1.272838508,1.106961344,6,8,0.514787089,2,1.969774184,17,forecast,Abbeville
12/3/2020,1.262802335,1.106961344,8,8,0.514787089,2,1.969774184,19,forecast,Abbeville
12/4/2020,1.245555946,1.106961344,8,8,0.514787089,2,1.969774184,19,forecast,Abbeville
12/5/2020,1.222452548,1.106961344,10,8,0.514787089,2,1.969774184,23,forecast,Abbeville
12/6/2020,1.195289806,1.106961344,11,9,0.514787089,2,1.969774184,26,forecast,Abbeville
12/7/2020,1.167828338,1.106961344,12,9,0.514787089,2,1.969774184,30,forecast,Abbeville
12/8/2020,1.141747603,1.106961344,12,9,0.514787089,1,1.969774184,35.025,forecast,Abbeville
12/9/2020,1.117178285,1.106961344,11,9,0.514787089,1,1.969774184,45,forecast,Abbeville
12/10/2020,1.096021229,1.106961344,11,9,0.514787089,1,1.969774184,55.025,forecast,Abbeville
12/11/2020,1.07698205,1.106961344,11,10,0.514787089,1,1.969774184,66.025,forecast,Abbeville
12/12/2020,1.063191495,1.106961344,10,10,0.514787089,1,1.969774184,77,forecast,Abbeville
12/13/2020,1.053523015,1.106961344,10,10,0.514787089,1,1.969774184,94.025,forecast,Abbeville
12/14/2020,1.046360123,1.106961344,9,11,0.514787089,1,1.969774184,110,forecast,Abbeville
12/15/2020,1.039417758,1.106961344,10,11,0.514787089,0,1.969774184,142.05,forecast,Abbeville
12/16/2020,1.033688625,1.106961344,10,11,0.514787089,0,1.969774184,162.025,forecast,Abbeville
12/17/2020,1.029248365,1.106961344,10,11,0.514787089,0,1.969774184,206.05,forecast,Abbeville
12/18/2020,1.024076193,1.106961344,10,11,0.514787089,0,1.969774184,250.025,forecast,Abbeville
12/19/2020,1.017262877,1.106961344,9,12,0.514787089,0,1.969774184,277.375,forecast,Abbeville
12/20/2020,1.011442316,1.106961344,11,13,0.514787089,0,1.969774184,336.1,forecast,Abbeville
12/21/2020,1.005236985,1.106961344,10,12,0.514787089,0,1.969774184,399.425,forecast,Abbeville
12/22/2020,0.999674117,1.106961344,10,13,0.514787089,0,1.969774184,517.375,forecast,Abbeville
12/23/2020,0.997022701,0.980602094,10,10,0.620094971,4,1.437930809,19,forecast,Abbeville
12/24/2020,0.998693539,0.980602094,12,10,0.620094971,3,1.437930809,19,forecast,Abbeville
12/25/2020,1.004757518,0.980602094,10,10,0.620094971,3,1.437930809,20.025,forecast,Abbeville
12/26/2020,1.013137333,0.980602094,9,10,0.620094971,3,1.437930809,21,forecast,Abbeville
12/27/2020,1.023841593,0.980602094,10,10,0.620094971,3,1.437930809,23,forecast,Abbeville
12/28/2020,1.037481258,0.980602094,9,10,0.620094971,2,1.437930809,24,forecast,Abbeville
12/29/2020,1.052824325,0.980602094,10,9,0.620094971,2,1.437930809,26,forecast,Abbeville
12/30/2020,1.068428585,0.980602094,9,10,0.620094971,2,1.437930809,29,forecast,Abbeville
12/31/2020,1.08415821,0.980602094,8,10,0.620094971,2,1.437930809,31,forecast,Abbeville
1/1/2021,1.100500496,0.980602094,8,10,0.620094971,2,1.437930809,32,forecast,Abbeville
1/2/2021,1.114150503,0.980602094,8,10,0.620094971,1,1.437930809,36.025,forecast,Abbeville
1/3/2021,1.126080324,0.980602094,6,10,0.620094971,1,1.437930809,38,forecast,Abbeville
1/4/2021,1.134553016,0.980602094,7,9,0.620094971,1,1.437930809,42,forecast,Abbeville
1/5/2021,1.138261602,0.980602094,6,10,0.620094971,1,1.437930809,45,forecast,Abbeville
1/6/2021,1.136798492,0.980602094,7,9,0.620094971,1,1.437930809,50,forecast,Abbeville
1/7/2021,1.13205056,0.980602094,8,9,0.620094971,1,1.437930809,55,forecast,Abbeville
1/8/2021,1.123001782,0.980602094,10,9.5,0.620094971,1,1.437930809,57,forecast,Abbeville
1/9/2021,1.111791038,0.980602094,11,9,0.620094971,1,1.437930809,68.025,forecast,Abbeville
1/10/2021,1.099083378,0.980602094,13,9,0.620094971,0,1.437930809,72.025,forecast,Abbeville
1/11/2021,1.083788021,0.980602094,13,9,0.620094971,0,1.437930809,79.025,forecast,Abbeville
1/12/2021,1.067047848,0.980602094,12,9,0.620094971,0,1.437930809,86.025,forecast,Abbeville
1/13/2021,1.04998942,1.150880985,14,11,0.858690699,4,2.044330497,21,forecast,Abbeville
1/14/2021,1.03248901,1.150880985,16,12,0.858690699,4,2.044330497,24,forecast,Abbeville
1/15/2021,1.014159883,1.150880985,16,12,0.858690699,4,2.044330497,28,forecast,Abbeville
1/16/2021,0.995027414,1.150880985,16,12,0.858690699,4,2.044330497,32,forecast,Abbeville
1/17/2021,0.973642357,1.150880985,16,13,0.858690699,4,2.044330497,40,forecast,Abbeville
1/18/2021,1.011785645,1.150880985,16,13,0.858690699,4.975,2.044330497,47.025,forecast,Abbeville
1/19/2021,1.042509848,1.150880985,17,14,0.858690699,4,2.044330497,54.025,forecast,Abbeville
1/20/2021,0.994065696,1.150880985,24,14,0.858690699,4,2.044330497,66.025,forecast,Abbeville
1/21/2021,0.953108017,1.150880985,25,15,0.858690699,4,2.044330497,84.025,forecast,Abbeville
1/22/2021,0.919222833,1.150880985,26,15,0.858690699,4,2.044330497,106.05,forecast,Abbeville
1/23/2021,0.896256202,1.150880985,30,16,0.858690699,4,2.044330497,120.05,forecast,Abbeville
1/24/2021,0.853845805,1.150880985,30,17,0.858690699,4,2.044330497,157,forecast,Abbeville
1/25/2021,0.85408457,1.150880985,31,17,0.858690699,4,2.044330497,188.15,forecast,Abbeville
1/26/2021,0.858852905,1.150880985,32,18,0.858690699,4,2.044330497,218.025,forecast,Abbeville
1/27/2021,0.868811905,1.150880985,23,18,0.858690699,3,2.044330497,270.625,forecast,Abbeville
1/28/2021,0.88385593,1.150880985,20,20,0.858690699,3,2.044330497,380.075,forecast,Abbeville
1/29/2021,0.903585241,1.150880985,21,20,0.858690699,3,2.044330497,416.025,forecast,Abbeville
1/30/2021,0.925680871,1.150880985,21,21,0.858690699,3,2.044330497,504.3,forecast,Abbeville
1/31/2021,0.946003114,1.150880985,19,22,0.858690699,3,2.044330497,663.55,forecast,Abbeville
2/1/2021,0.96473619,1.150880985,19,22,0.858690699,3,2.044330497,759.475,forecast,Abbeville
2/2/2021,0.981006133,1.150880985,18,24,0.858690699,3,2.044330497,979.325,forecast,Abbeville
11/11/2020,1.002441209,0.901805682,36,36,0.200086216,14,3.049026083,83.025,forecast,Aiken
11/12/2020,0.992638276,0.901805682,36,35,0.200086216,12,3.049026083,90.025,forecast,Aiken
11/13/2020,0.984221641,0.901805682,36,34,0.200086216,9.975,3.049026083,110,forecast,Aiken
11/14/2020,0.777977114,0.901805682,41,33,0.200086216,7,3.049026083,145.05,forecast,Aiken
11/15/2020,0.785639376,0.901805682,43,33,0.200086216,5,3.049026083,204.025,forecast,Aiken
11/16/2020,0.970767487,0.901805682,48,32,0.200086216,4,3.049026083,270.125,forecast,Aiken
11/17/2020,0.96755984,0.901805682,46,31,0.200086216,3.975,3.049026083,406.075,forecast,Aiken
11/18/2020,0.966950956,0.901805682,50,30,0.200086216,2,3.049026083,556.2,forecast,Aiken
11/19/2020,0.969252074,0.901805682,49,30,0.200086216,1.975,3.049026083,812.125,forecast,Aiken
11/20/2020,0.97620445,0.901805682,53,28,0.200086216,1,3.049026083,1032.125,forecast,Aiken
11/21/2020,0.988213308,0.901805682,52,27,0.200086216,0,3.049026083,1523.075,forecast,Aiken
11/22/2020,1.005457219,0.901805682,52,26.5,0.200086216,0,3.049026083,2002.6,forecast,Aiken
11/23/2020,1.024251875,0.901805682,52,27,0.200086216,0,3.049026083,2802.35,forecast,Aiken
11/24/2020,1.044876329,0.901805682,53,27.5,0.200086216,0,3.049026083,4344.65,forecast,Aiken
11/25/2020,1.065947562,0.901805682,54,26,0.200086216,0,3.049026083,6351.4,forecast,Aiken
11/26/2020,1.088975877,0.901805682,49,24.5,0.200086216,0,3.049026083,8364.1,forecast,Aiken
11/27/2020,1.112578312,0.901805682,46,23,0.200086216,0,3.049026083,11779.55,forecast,Aiken
11/28/2020,1.136729923,0.901805682,42,23,0.200086216,0,3.049026083,15131.9,forecast,Aiken
11/29/2020,1.151377975,0.901805682,39,23,0.200086216,0,3.049026083,23170.25,forecast,Aiken
11/30/2020,1.163525989,0.901805682,43,21,0.200086216,0,3.049026083,37312.95,forecast,Aiken
12/1/2020,1.173287192,0.901805682,38,22,0.200086216,0,3.049026083,43007.325,forecast,Aiken
12/2/2020,1.1779432,0.789626688,39,34,0.212651564,15,3.036970713,73,forecast,Aiken
12/3/2020,1.177556317,0.789626688,51,32,0.212651564,12,3.036970713,80.025,forecast,Aiken
12/4/2020,1.173513782,0.789626688,56,30,0.212651564,9,3.036970713,96,forecast,Aiken
12/5/2020,1.16272911,0.789626688,69,28,0.212651564,7,3.036970713,130.025,forecast,Aiken
12/6/2020,1.145230266,0.789626688,80,26,0.212651564,5,3.036970713,169.1,forecast,Aiken
12/7/2020,1.122105681,0.789626688,80,25,0.212651564,4,3.036970713,224.1,forecast,Aiken
12/8/2020,1.095048612,0.789626688,91,24,0.212651564,3,3.036970713,332.45,forecast,Aiken
12/9/2020,1.067777395,0.789626688,90,23,0.212651564,2,3.036970713,432.3,forecast,Aiken
12/10/2020,1.041100831,0.789626688,85,20,0.212651564,1,3.036970713,608.15,forecast,Aiken
12/11/2020,1.015873344,0.789626688,95,19,0.212651564,1,3.036970713,808.4,forecast,Aiken
12/12/2020,0.994564214,0.789626688,92,18,0.212651564,1,3.036970713,1315.7,forecast,Aiken
12/13/2020,0.976135861,0.789626688,94,18,0.212651564,0,3.036970713,1562.475,forecast,Aiken
12/14/2020,0.960923007,0.789626688,94,16,0.212651564,0,3.036970713,2476.475,forecast,Aiken
12/15/2020,0.950060861,0.789626688,90,16,0.212651564,0,3.036970713,3759.1,forecast,Aiken
12/16/2020,0.944232475,0.789626688,103,14,0.212651564,0,3.036970713,4377.775,forecast,Aiken
12/17/2020,0.940726486,0.789626688,107,13,0.212651564,0,3.036970713,6700.8,forecast,Aiken
12/18/2020,0.94141773,0.789626688,101,13,0.212651564,0,3.036970713,9846.05,forecast,Aiken
12/19/2020,0.943153157,0.789626688,103,12.5,0.212651564,0,3.036970713,12728.85,forecast,Aiken
12/20/2020,0.948223338,0.789626688,95,11.5,0.212651564,0,3.036970713,18219.275,forecast,Aiken
12/21/2020,0.957149472,0.789626688,92,11,0.212651564,0,3.036970713,27576.6,forecast,Aiken
12/22/2020,0.969718569,0.789626688,89,11,0.212651564,0,3.036970713,37500.425,forecast,Aiken
12/23/2020,0.983962541,0.938492834,93,91,0.263013637,44,3.142594371,183.05,forecast,Aiken
12/24/2020,0.998692965,0.938492834,93,90,0.263013637,39,3.142594371,211.05,forecast,Aiken
12/25/2020,1.010535614,0.938492834,77,89,0.263013637,33,3.142594371,268,forecast,Aiken
12/26/2020,1.022559658,0.938492834,72,89,0.263013637,27,3.142594371,346.125,forecast,Aiken
12/27/2020,1.031154441,0.938492834,88,88,0.263013637,23,3.142594371,470.175,forecast,Aiken
12/28/2020,1.036271652,0.938492834,88,85,0.263013637,18,3.142594371,631.25,forecast,Aiken
12/29/2020,1.034331805,0.938492834,91,86,0.263013637,13,3.142594371,868.175,forecast,Aiken
12/30/2020,1.025291746,0.938492834,77,82,0.263013637,9,3.142594371,1195.875,forecast,Aiken
12/31/2020,1.010807746,0.938492834,83,78.5,0.263013637,7,3.142594371,1802.125,forecast,Aiken
1/1/2021,0.997482285,0.938492834,83,82,0.263013637,5,3.142594371,2395.175,forecast,Aiken
1/2/2021,0.984979418,0.938492834,93,81,0.263013637,4,3.142594371,3068.725,forecast,Aiken
1/3/2021,0.974300286,0.938492834,101,77,0.263013637,2.975,3.142594371,5068.225,forecast,Aiken
1/4/2021,0.968372351,0.938492834,105,74.5,0.263013637,3,3.142594371,6690.2,forecast,Aiken
1/5/2021,0.963301344,0.938492834,100,75,0.263013637,1,3.142594371,10824.825,forecast,Aiken
1/6/2021,0.962655525,0.938492834,97,72.5,0.263013637,1,3.142594371,14969.95,forecast,Aiken
1/7/2021,0.965319742,0.938492834,95,75,0.263013637,0,3.142594371,20095.3,forecast,Aiken
1/8/2021,0.970884229,0.938492834,119,69,0.263013637,0,3.142594371,26080.775,forecast,Aiken
1/9/2021,0.97536434,0.938492834,124,70,0.263013637,0,3.142594371,39164.825,forecast,Aiken
1/10/2021,0.979646643,0.938492834,107,67,0.263013637,0,3.142594371,67928.025,forecast,Aiken
1/11/2021,0.980134442,0.938492834,112,70,0.263013637,0,3.142594371,89798.775,forecast,Aiken
1/12/2021,0.981707772,0.938492834,115,68,0.263013637,0,3.142594371,115472.325,forecast,Aiken
1/13/2021,0.983333698,1.184356019,122,114,0.279694126,61,3.765107358,206.025,forecast,Aiken
1/14/2021,0.982919983,1.184356019,127,117,0.279694126,54,3.765107358,262.05,forecast,Aiken
1/15/2021,0.979249,1.184356019,119,119,0.279694126,47,3.765107358,349.025,forecast,Aiken
1/16/2021,0.972288612,1.184356019,114,122,0.279694126,41,3.765107358,494.1,forecast,Aiken
1/17/2021,0.957147626,1.184356019,122,131,0.279694126,34,3.765107358,729.25,forecast,Aiken
1/18/2021,0.872742664,1.184356019,125,135,0.279694126,25,3.765107358,1100.15,forecast,Aiken
1/19/2021,0.764547802,1.184356019,131,144,0.279694126,21,3.765107358,1561.8,forecast,Aiken
1/20/2021,0.754443325,1.184356019,129,144,0.279694126,15,3.765107358,2506.3,forecast,Aiken
1/21/2021,0.748031355,1.184356019,121,157,0.279694126,11.975,3.765107358,3582.1,forecast,Aiken
1/22/2021,0.745955188,1.184356019,126,160,0.279694126,9,3.765107358,6082.325,forecast,Aiken
1/23/2021,0.737945708,1.184356019,118,171,0.279694126,6,3.765107358,9682.35,forecast,Aiken
1/24/2021,0.811335631,1.184356019,121,177,0.279694126,6,3.765107358,14761.3,forecast,Aiken
1/25/2021,0.800930186,1.184356019,125,192.5,0.279694126,3,3.765107358,22566.075,forecast,Aiken
1/26/2021,0.793667441,1.184356019,126,203.5,0.279694126,3,3.765107358,31860.275,forecast,Aiken
1/27/2021,0.790436266,1.184356019,134,202.5,0.279694126,2,3.765107358,49523.775,forecast,Aiken
1/28/2021,0.7920263,1.184356019,148,210.5,0.279694126,1.975,3.765107358,82622.475,forecast,Aiken
1/29/2021,0.79572256,1.184356019,150,223.5,0.279694126,1,3.765107358,117818.4,forecast,Aiken
1/30/2021,0.804555926,1.184356019,151,238,0.279694126,1,3.765107358,202975.175,forecast,Aiken
1/31/2021,0.818857983,1.184356019,142,246,0.279694126,0,3.765107358,302105.55,forecast,Aiken
2/1/2021,0.835662298,1.184356019,138,256.5,0.279694126,0,3.765107358,458975.225,forecast,Aiken
2/2/2021,0.853819833,1.184356019,133,262.5,0.279694126,0,3.765107358,694373.425,forecast,Aiken
11/11/2020,1.030487127,1.999131383,1,2,0.918914016,0,5.528611647,8,forecast,Allendale
11/12/2020,1.029686008,1.999131383,1,2,0.918914016,0,5.528611647,11,forecast,Allendale
11/13/2020,1.033531711,1.999131383,0,3,0.918914016,0,5.528611647,18,forecast,Allendale
11/14/2020,0.945602206,1.999131383,0,3,0.918914016,0,5.528611647,31,forecast,Allendale
11/15/2020,0.956099639,1.999131383,0,4,0.918914016,0,5.528611647,50.025,forecast,Allendale
11/16/2020,1.065908866,1.999131383,0,5,0.918914016,0,5.528611647,93,forecast,Allendale
11/17/2020,1.08020032,1.999131383,1,6,0.918914016,0,5.528611647,155,forecast,Allendale
11/18/2020,1.093948675,1.999131383,1,7,0.918914016,0,5.528611647,298.075,forecast,Allendale
11/19/2020,1.108115652,1.999131383,1,9,0.918914016,0,5.528611647,553.075,forecast,Allendale
11/20/2020,1.122368623,1.999131383,1,11,0.918914016,0,5.528611647,953.1,forecast,Allendale
11/21/2020,1.141898296,1.999131383,0,14,0.918914016,0,5.528611647,1780.15,forecast,Allendale
11/22/2020,1.161928929,1.999131383,0,16,0.918914016,0,5.528611647,3148.6,forecast,Allendale
11/23/2020,1.182350121,1.999131383,0,20,0.918914016,0,5.528611647,5270.075,forecast,Allendale
11/24/2020,1.200604857,1.999131383,0,21.5,0.918914016,0,5.528611647,9979.925,forecast,Allendale
11/25/2020,1.216479801,1.999131383,0,28,0.918914016,0,5.528611647,17747.875,forecast,Allendale
11/26/2020,1.228077199,1.999131383,0,36,0.918914016,0,5.528611647,33889.5,forecast,Allendale
11/27/2020,1.234514197,1.999131383,0,41,0.918914016,0,5.528611647,63279.3,forecast,Allendale
11/28/2020,1.240908374,1.999131383,1,53,0.918914016,0,5.528611647,114600.825,forecast,Allendale
11/29/2020,1.243436274,1.999131383,0,63,0.918914016,0,5.528611647,182584.3,forecast,Allendale
11/30/2020,1.251204997,1.999131383,1,79,0.918914016,0,5.528611647,309263.875,forecast,Allendale
12/1/2020,1.255273446,1.999131383,1,86.5,0.918914016,0,5.528611647,574050.85,forecast,Allendale
12/2/2020,1.256000379,0.929278192,1,0,0.458969743,0,1.740872113,2,forecast,Allendale
12/3/2020,1.255758472,0.929278192,1,0,0.458969743,0,1.740872113,3,forecast,Allendale
12/4/2020,1.252305603,0.929278192,1,0,0.458969743,0,1.740872113,3,forecast,Allendale
12/5/2020,1.242996763,0.929278192,1,0,0.458969743,0,1.740872113,3,forecast,Allendale
12/6/2020,1.231093407,0.929278192,2,0,0.458969743,0,1.740872113,3,forecast,Allendale
12/7/2020,1.215667859,0.929278192,2,0,0.458969743,0,1.740872113,3,forecast,Allendale
12/8/2020,1.1934702,0.929278192,2,0,0.458969743,0,1.740872113,3,forecast,Allendale
12/9/2020,1.165511411,0.929278192,2,0,0.458969743,0,1.740872113,4,forecast,Allendale
12/10/2020,1.134563724,0.929278192,2,0,0.458969743,0,1.740872113,4.025,forecast,Allendale
12/11/2020,1.099994503,0.929278192,2,0,0.458969743,0,1.740872113,5,forecast,Allendale
12/12/2020,1.062799407,0.929278192,2,0,0.458969743,0,1.740872113,5,forecast,Allendale
12/13/2020,1.028122685,0.929278192,2,0,0.458969743,0,1.740872113,6,forecast,Allendale
12/14/2020,0.998697987,0.929278192,2,0,0.458969743,0,1.740872113,7,forecast,Allendale
12/15/2020,0.975796346,0.929278192,2,0,0.458969743,0,1.740872113,7,forecast,Allendale
12/16/2020,0.961669165,0.929278192,1,0,0.458969743,0,1.740872113,7.025,forecast,Allendale
12/17/2020,0.955808789,0.929278192,2,0,0.458969743,0,1.740872113,10,forecast,Allendale
12/18/2020,0.960912062,0.929278192,3,0,0.458969743,0,1.740872113,10,forecast,Allendale
12/19/2020,0.974056667,0.929278192,3,0,0.458969743,0,1.740872113,14,forecast,Allendale
12/20/2020,0.996175641,0.929278192,2,0,0.458969743,0,1.740872113,14,forecast,Allendale
12/21/2020,1.02569417,0.929278192,2,0,0.458969743,0,1.740872113,15.025,forecast,Allendale
12/22/2020,1.062064779,0.929278192,3,0,0.458969743,0,1.740872113,18.025,forecast,Allendale
12/23/2020,1.105062495,1.169602471,3,3,0.708923795,0,1.801311727,8,forecast,Allendale
12/24/2020,1.150403485,1.169602471,2,3,0.708923795,0,1.801311727,8,forecast,Allendale
12/25/2020,1.194263754,1.169602471,1,3,0.708923795,0,1.801311727,10,forecast,Allendale
12/26/2020,1.233329355,1.169602471,2,3,0.708923795,0,1.801311727,11,forecast,Allendale
12/27/2020,1.260995287,1.169602471,3,3,0.708923795,0,1.801311727,11.025,forecast,Allendale
12/28/2020,1.276308154,1.169602471,2,3,0.708923795,0,1.801311727,13,forecast,Allendale
12/29/2020,1.276872041,1.169602471,2,3,0.708923795,0,1.801311727,14,forecast,Allendale
12/30/2020,1.264471229,1.169602471,2,4,0.708923795,0,1.801311727,17,forecast,Allendale
12/31/2020,1.241093867,1.169602471,3,4,0.708923795,0,1.801311727,20,forecast,Allendale
1/1/2021,1.212380515,1.169602471,3,4,0.708923795,0,1.801311727,23,forecast,Allendale
1/2/2021,1.18190876,1.169602471,2,4,0.708923795,0,1.801311727,27,forecast,Allendale
1/3/2021,1.151514847,1.169602471,3,4,0.708923795,0,1.801311727,29,forecast,Allendale
1/4/2021,1.126417733,1.169602471,4,5,0.708923795,0,1.801311727,33.025,forecast,Allendale
1/5/2021,1.107003058,1.169602471,4,5,0.708923795,0,1.801311727,38,forecast,Allendale
1/6/2021,1.089944624,1.169602471,4,5,0.708923795,0,1.801311727,48.025,forecast,Allendale
1/7/2021,1.079116885,1.169602471,4,5,0.708923795,0,1.801311727,54,forecast,Allendale
1/8/2021,1.069071671,1.169602471,6,6,0.708923795,0,1.801311727,63.05,forecast,Allendale
1/9/2021,1.062585434,1.169602471,6,6,0.708923795,0,1.801311727,78.025,forecast,Allendale
1/10/2021,1.058120684,1.169602471,6,6,0.708923795,0,1.801311727,90.025,forecast,Allendale
1/11/2021,1.055649191,1.169602471,6,6,0.708923795,0,1.801311727,103.05,forecast,Allendale
1/12/2021,1.056020122,1.169602471,6,6,0.708923795,0,1.801311727,111,forecast,Allendale
1/13/2021,1.059792261,1.313084081,6,6,0.904526952,2,1.984231072,14.025,forecast,Allendale
1/14/2021,1.060948861,1.313084081,7,7,0.904526952,1,1.984231072,16,forecast,Allendale
1/15/2021,1.055945158,1.313084081,7,8,0.904526952,2,1.984231072,18,forecast,Allendale
1/16/2021,1.044023882,1.313084081,8,8,0.904526952,2,1.984231072,21.025,forecast,Allendale
1/17/2021,1.023106135,1.313084081,8,9,0.904526952,2,1.984231072,25,forecast,Allendale
1/18/2021,0.93776188,1.313084081,9,9,0.904526952,2,1.984231072,28,forecast,Allendale
1/19/2021,0.837377961,1.313084081,10,10,0.904526952,2,1.984231072,34,forecast,Allendale
1/20/2021,0.840626896,1.313084081,9,11,0.904526952,2,1.984231072,41,forecast,Allendale
1/21/2021,0.850200856,1.313084081,9,11,0.904526952,2,1.984231072,48,forecast,Allendale
1/22/2021,0.865410501,1.313084081,7,13,0.904526952,2,1.984231072,60,forecast,Allendale
1/23/2021,0.884117564,1.313084081,6,14,0.904526952,2,1.984231072,74.025,forecast,Allendale
1/24/2021,0.876552653,1.313084081,5,14,0.904526952,2,1.984231072,85.025,forecast,Allendale
1/25/2021,0.871303788,1.313084081,5,16,0.904526952,2,1.984231072,104.025,forecast,Allendale
1/26/2021,0.870012461,1.313084081,3,16,0.904526952,2,1.984231072,125.025,forecast,Allendale
1/27/2021,0.870759071,1.313084081,4,18,0.904526952,2,1.984231072,156.025,forecast,Allendale
1/28/2021,0.875508158,1.313084081,4,19,0.904526952,2,1.984231072,180.05,forecast,Allendale
1/29/2021,0.884026709,1.313084081,4,21,0.904526952,2,1.984231072,240.025,forecast,Allendale
1/30/2021,0.896453601,1.313084081,4,24,0.904526952,2,1.984231072,290.125,forecast,Allendale
1/31/2021,0.911769353,1.313084081,5,25,0.904526952,2,1.984231072,343.025,forecast,Allendale
2/1/2021,0.930752033,1.313084081,5,27,0.904526952,2,1.984231072,382.025,forecast,Allendale
2/2/2021,0.953385957,1.313084081,6,28,0.904526952,2,1.984231072,478.05,forecast,Allendale
11/11/2020,1.058496734,1.096902389,28,43.5,0.701665655,8,1.691026978,154.025,forecast,Anderson
11/12/2020,1.050874643,1.096902389,27,27,0.701665655,5,1.691026978,95,forecast,Anderson
11/13/2020,1.043988464,1.096902389,36,35,0.701665655,6,1.691026978,119.025,forecast,Anderson
11/14/2020,1.042334677,1.096902389,37,34,0.701665655,5,1.691026978,126.025,forecast,Anderson
11/15/2020,1.045527137,1.096902389,34,26,0.701665655,4,1.691026978,119.05,forecast,Anderson
11/16/2020,1.021068164,1.096902389,32,20,0.701665655,3,1.691026978,93,forecast,Anderson
11/17/2020,1.014508308,1.096902389,32,37,0.701665655,4.975,1.691026978,201.025,forecast,Anderson
11/18/2020,1.01147657,1.096902389,27,53,0.701665655,7,1.691026978,290.025,forecast,Anderson
11/19/2020,1.012952219,1.096902389,31,32,0.701665655,3,1.691026978,186.05,forecast,Anderson
11/20/2020,1.020514549,1.096902389,42,40,0.701665655,4,1.691026978,270,forecast,Anderson
11/21/2020,1.03023992,1.096902389,39,41,0.701665655,4,1.691026978,280,forecast,Anderson
11/22/2020,1.042971836,1.096902389,35,32,0.701665655,3,1.691026978,284.1,forecast,Anderson
11/23/2020,1.058404193,1.096902389,28,23,0.701665655,2,1.691026978,205.05,forecast,Anderson
11/24/2020,1.0767191,1.096902389,23,41,0.701665655,3,1.691026978,424.55,forecast,Anderson
11/25/2020,1.09512683,1.096902389,34,63,0.701665655,5,1.691026978,670.175,forecast,Anderson
11/26/2020,1.114931686,1.096902389,19,36,0.701665655,2,1.691026978,480.025,forecast,Anderson
11/27/2020,1.13541265,1.096902389,26,47.5,0.701665655,3,1.691026978,669.575,forecast,Anderson
11/28/2020,1.153915191,1.096902389,37,46,0.701665655,3,1.691026978,737.225,forecast,Anderson
11/29/2020,1.166582202,1.096902389,38,36,0.701665655,2,1.691026978,633.225,forecast,Anderson
11/30/2020,1.172071283,1.096902389,26,28,0.701665655,1,1.691026978,558.25,forecast,Anderson
12/1/2020,1.174069393,1.096902389,45,49,0.701665655,2,1.691026978,1100.5,forecast,Anderson
12/2/2020,1.171890079,1.03135893,48,45.5,0.673527585,10,1.591407005,148,forecast,Anderson
12/3/2020,1.16671596,1.03135893,38,29,0.673527585,5.975,1.591407005,95,forecast,Anderson
12/4/2020,1.157608347,1.03135893,45,38,0.673527585,7,1.591407005,132.05,forecast,Anderson
12/5/2020,1.146138151,1.03135893,47,37,0.673527585,7,1.591407005,127,forecast,Anderson
12/6/2020,1.13292544,1.03135893,47,29,0.673527585,5,1.591407005,120.025,forecast,Anderson
