County,Date,Rt_actual,Rt_forecast,Case_forecast,Case_lower95,Case_upper95,Case_actual
Abbeville,11/11/2020,1.008956951,1.010924894,5.704,1,11,5
Abbeville,11/12/2020,1.014360484,1.015476588,5.366,1,10,5
Abbeville,11/13/2020,1.022783295,1.017793419,5.314,1,10,6
Abbeville,11/14/2020,1.077973112,1.01967201,5.356,1,10,4
Abbeville,11/15/2020,1.111923313,1.020051676,5.466,1,10,4
Abbeville,11/16/2020,1.044362457,1.020697125,5.42,1,11,4
Abbeville,11/17/2020,1.050521535,1.021057418,5.371,1,11,4
Abbeville,11/18/2020,1.05592095,1.021514581,5.459,1,11,5
Abbeville,11/19/2020,1.062792008,1.022005203,5.514,1,11,5
Abbeville,11/20/2020,1.073072436,1.022324427,5.636,1,11.025,5
Abbeville,11/21/2020,1.084519928,1.0224799,5.466,1,11,6
Abbeville,11/22/2020,1.099323816,1.022619589,5.641,1,12,7
Abbeville,11/23/2020,1.117083856,1.022882346,5.579,1,12,6
Abbeville,11/24/2020,1.138993527,1.022983206,5.633,1,12,7
Abbeville,11/25/2020,1.161904961,1.023030088,5.772,1,13,7
Abbeville,11/26/2020,1.187179295,1.023090103,5.72,1,13,7
Abbeville,11/27/2020,1.213600324,1.023059408,5.693,1,12.025,7
Abbeville,11/28/2020,1.238116591,1.023037386,5.766,1,13,8
Abbeville,11/29/2020,1.257843672,1.022894459,5.784,1,13,7
Abbeville,11/30/2020,1.270478235,1.023038257,5.806,1,13,8
Abbeville,12/1/2020,1.275171528,1.022955441,5.927,1,14,7
Aiken,11/11/2020,1.002441209,1.014696804,35.194,24,47,36
Aiken,11/12/2020,0.992638276,1.015635833,35.489,24,47.025,36
Aiken,11/13/2020,0.984221641,1.017343193,36.003,25,48.025,36
Aiken,11/14/2020,0.777977114,1.018931652,36.175,25,48,41
Aiken,11/15/2020,0.785639376,1.01990907,36.619,25,49,43
Aiken,11/16/2020,0.970767487,1.020472152,36.641,25,50,48
Aiken,11/17/2020,0.96755984,1.020713998,36.674,24,50,46
Aiken,11/18/2020,0.966950956,1.021036603,37.148,25,51,50
Aiken,11/19/2020,0.969252074,1.021514581,37.068,24,51,49
Aiken,11/20/2020,0.97620445,1.022005203,37.158,25,51.025,53
Aiken,11/21/2020,0.988213308,1.022324427,37.508,25,52,52
Aiken,11/22/2020,1.005457219,1.0224799,37.97,23.975,53,52
Aiken,11/23/2020,1.024251875,1.022619589,38.087,24.975,53,52
Aiken,11/24/2020,1.044876329,1.022882346,38.026,24.975,54,53
Aiken,11/25/2020,1.065947562,1.022983206,38.479,24.975,54.025,54
Aiken,11/26/2020,1.088975877,1.023030088,38.194,24,54,49
Aiken,11/27/2020,1.112578312,1.023090103,38.677,24.975,56.025,46
Aiken,11/28/2020,1.136729923,1.023059408,39.029,23,58,42
Aiken,11/29/2020,1.151377975,1.023037386,38.916,24,58,39
Aiken,11/30/2020,1.163525989,1.022894459,39.176,23,57,43
Aiken,12/1/2020,1.173287192,1.023038257,39.515,24,55,38
Allendale,11/11/2020,1.030487127,1.028101265,1.337,0,4,1
Allendale,11/12/2020,1.029686008,1.027435904,1.565,0,4,1
Allendale,11/13/2020,1.033531711,1.026805484,1.667,0,5,0
Allendale,11/14/2020,0.945602206,1.02653718,1.653,0,5,0
Allendale,11/15/2020,0.956099639,1.026012218,1.745,0,5,0
Allendale,11/16/2020,1.065908866,1.025724754,1.812,0,5,0
Allendale,11/17/2020,1.08020032,1.025287448,1.774,0,5,1
Allendale,11/18/2020,1.093948675,1.024376161,1.783,0,5,1
Allendale,11/19/2020,1.108115652,1.022410063,1.755,0,5,1
Allendale,11/20/2020,1.122368623,1.021750161,1.762,0,5.025,1
Allendale,11/21/2020,1.141898296,1.021843328,1.787,0,6,0
Allendale,11/22/2020,1.161928929,1.022579918,1.8,0,6,0
Allendale,11/23/2020,1.182350121,1.022793618,1.84,0,6,0
Allendale,11/24/2020,1.200604857,1.022885146,1.76,0,5,0
Allendale,11/25/2020,1.216479801,1.023030088,1.855,0,6,0
Allendale,11/26/2020,1.228077199,1.022955441,1.753,0,6,0
Allendale,11/27/2020,1.234514197,1.023059408,1.818,0,7,0
Allendale,11/28/2020,1.240908374,1.023090103,1.859,0,6,1
Allendale,11/29/2020,1.243436274,1.023059408,1.699,0,6,0
Allendale,11/30/2020,1.251204997,1.023016235,1.788,0,6,1
Allendale,12/1/2020,1.255273446,1.022894459,1.789,0,6,1
Anderson,11/11/2020,1.058496734,1.067704189,28.895,19,40.025,28
Anderson,11/12/2020,1.050874643,1.067370051,28.985,18.975,40,27
Anderson,11/13/2020,1.043988464,1.068070252,29.466,19,41,36
Anderson,11/14/2020,1.042334677,1.068285225,30.244,19,41,37
Anderson,11/15/2020,1.045527137,1.069472607,30.153,19,42,34
Anderson,11/16/2020,1.021068164,1.070834058,31.218,20,43,32
Anderson,11/17/2020,1.014508308,1.072593998,31.46,20,43,32
Anderson,11/18/2020,1.01147657,1.074186869,31.685,20,45,27
Anderson,11/19/2020,1.012952219,1.076388079,32.484,21,46,31
Anderson,11/20/2020,1.020514549,1.077443903,32.811,21,46,42
Anderson,11/21/2020,1.03023992,1.079543112,33.265,20,48,39
Anderson,11/22/2020,1.042971836,1.080447135,34.002,22,49,35
Anderson,11/23/2020,1.058404193,1.081165495,34.046,21,49,28
Anderson,11/24/2020,1.0767191,1.082045607,35.103,22,50.025,23
Anderson,11/25/2020,1.09512683,1.082539717,35.39,20,51,34
Anderson,11/26/2020,1.114931686,1.082735313,36.24,22,53,19
Anderson,11/27/2020,1.13541265,1.082735313,37.005,22,54,26
Anderson,11/28/2020,1.153915191,1.082779515,37.512,23,54,37
Anderson,11/29/2020,1.166582202,1.082779515,38.049,22,56,38
Anderson,11/30/2020,1.172071283,1.082809039,38.689,23.975,55.025,26
Anderson,12/1/2020,1.174069393,1.082809039,39.636,23.975,57,45
Bamberg,11/11/2020,1.12739556,1.107094309,0.317,0,2,1
Bamberg,11/12/2020,1.140261155,1.10511362,0.219,0,1,1
Bamberg,11/13/2020,1.150361768,1.099443323,0.172,0,1,1
Bamberg,11/14/2020,1.259174754,1.095111451,0.154,0,1,1
Bamberg,11/15/2020,1.274336042,1.091225151,0.154,0,1,2
Bamberg,11/16/2020,1.172188909,1.089421855,0.138,0,1,2
Bamberg,11/17/2020,1.176885932,1.08571307,0.143,0,1,2
Bamberg,11/18/2020,1.183401624,1.084650876,0.166,0,2,2
Bamberg,11/19/2020,1.189927375,1.08356293,0.173,0,2,1
Bamberg,11/20/2020,1.195942065,1.083294038,0.164,0,2,1
Bamberg,11/21/2020,1.202659244,1.083228316,0.168,0,2,2
Bamberg,11/22/2020,1.208018662,1.083207834,0.177,0,2,2
Bamberg,11/23/2020,1.212502081,1.083095307,0.169,0,2,2
Bamberg,11/24/2020,1.215130074,1.08307861,0.178,0,2,3
Bamberg,11/25/2020,1.216997861,1.083032019,0.191,0,2,3
Bamberg,11/26/2020,1.215923036,1.083074935,0.204,0,2,3
Bamberg,11/27/2020,1.215120459,1.083074935,0.192,0,2,4
Bamberg,11/28/2020,1.215501238,1.083074935,0.217,0,2,2
Bamberg,11/29/2020,1.215825085,1.083074935,0.204,0,2,3
Bamberg,11/30/2020,1.215590605,1.083074935,0.197,0,2,3
Bamberg,12/1/2020,1.21260136,1.083074935,0.212,0,2,2
Barnwell,11/11/2020,1.094724185,1.084807378,2.476,0,6,2
Barnwell,11/12/2020,1.097644951,1.084950343,2.268,0,6,2
Barnwell,11/13/2020,1.098088089,1.084045659,2.218,0,5,3
Barnwell,11/14/2020,1.068374277,1.083498627,2.162,0,5,4
Barnwell,11/15/2020,1.03928949,1.083322747,2.16,0,6,4
Barnwell,11/16/2020,1.107291821,1.083281576,2.197,0,6,4
Barnwell,11/17/2020,1.112984469,1.083415805,2.211,0,6,3
Barnwell,11/18/2020,1.119257052,1.083518382,2.348,0,6,4
Barnwell,11/19/2020,1.127281378,1.083553245,2.416,0,7,4
Barnwell,11/20/2020,1.135369161,1.083613682,2.375,0,7,4
Barnwell,11/21/2020,1.150143706,1.083636602,2.559,0,7,4
Barnwell,11/22/2020,1.168978698,1.083636602,2.473,0,7,4
Barnwell,11/23/2020,1.190397318,1.083636602,2.578,0,7,4
Barnwell,11/24/2020,1.21267947,1.083636602,2.491,0,7,5
Barnwell,11/25/2020,1.234142261,1.083636602,2.6,0,7.025,5
Barnwell,11/26/2020,1.253521307,1.083636602,2.724,0,8,4
Barnwell,11/27/2020,1.26873238,1.083636602,2.729,0,8,3
Barnwell,11/28/2020,1.283977489,1.083636602,2.864,0,8,3
Barnwell,11/29/2020,1.293580119,1.083636602,2.839,0,8,3
Barnwell,11/30/2020,1.303329158,1.083636602,3.005,0,9,3
Barnwell,12/1/2020,1.304817153,1.083636602,2.931,0,9,4
Beaufort,11/11/2020,1.126385337,1.116442355,19.048,11,28,14
Beaufort,11/12/2020,1.128850853,1.117579448,19.15,11,28,17
Beaufort,11/13/2020,1.12797409,1.116151082,19.459,11,29,18
Beaufort,11/14/2020,1.117789878,1.116314145,20.025,12,29.025,21
Beaufort,11/15/2020,1.118901467,1.115309595,20.761,12,31,24
Beaufort,11/16/2020,1.121992526,1.114988949,20.838,12,31,24
Beaufort,11/17/2020,1.120729639,1.113805609,21.175,12,32,26
Beaufort,11/18/2020,1.121573659,1.11301607,22.096,12,34,25
Beaufort,11/19/2020,1.123753428,1.111618201,22.266,13,34,28
Beaufort,11/20/2020,1.123858524,1.10984921,22.533,13,34,27
Beaufort,11/21/2020,1.126843209,1.104765287,23.514,12,36.025,35
Beaufort,11/22/2020,1.130400629,1.100598115,23.864,12.975,37,33
Beaufort,11/23/2020,1.134486457,1.09516073,23.901,12,39,28
Beaufort,11/24/2020,1.139137192,1.091394229,24.477,13,38,28
Beaufort,11/25/2020,1.142726673,1.089498587,25.027,13,40,22
Beaufort,11/26/2020,1.147566907,1.085770821,25.653,14,40,18
Beaufort,11/27/2020,1.151731848,1.084736855,25.832,13.975,42,27
Beaufort,11/28/2020,1.155962214,1.083733787,26.125,13.975,41,27
Beaufort,11/29/2020,1.158399777,1.083263014,26.6,14,43,27
Beaufort,11/30/2020,1.160767629,1.083177462,27.468,13,44,25
Beaufort,12/1/2020,1.164740777,1.083002344,27.619,13.975,44.025,26
Berkeley,11/11/2020,1.124063338,1.132123384,35.517,25,48,29
Berkeley,11/12/2020,1.115386254,1.1327647,37.253,26,50,31
Berkeley,11/13/2020,1.107063433,1.134522605,38.58,27,51,36
Berkeley,11/14/2020,1.094988088,1.134702804,39.835,27.975,54,39
Berkeley,11/15/2020,1.093927098,1.134314935,40.901,29,54,40
Berkeley,11/16/2020,1.077551614,1.134200045,41.608,29,56,40
Berkeley,11/17/2020,1.068586121,1.134200045,43.296,30,59,41
Berkeley,11/18/2020,1.06235484,1.134200045,44.209,30,59,36
Berkeley,11/19/2020,1.062086943,1.134200045,45.414,31,61,40
Berkeley,11/20/2020,1.06710378,1.134200045,46.579,32,63.025,44
Berkeley,11/21/2020,1.076351139,1.134200045,47.776,32,66,54
Berkeley,11/22/2020,1.088890802,1.134200045,49.369,33,67,50
Berkeley,11/23/2020,1.102451671,1.134200045,50.608,34.975,68,55
Berkeley,11/24/2020,1.119728527,1.134200045,52.096,35,70,44
Berkeley,11/25/2020,1.136204678,1.134200045,53.426,36,74.025,47
Berkeley,11/26/2020,1.152839723,1.134200045,54.548,36,75,40
Berkeley,11/27/2020,1.169101945,1.134200045,56.372,38,77,49
Berkeley,11/28/2020,1.182084419,1.134200045,57.547,38,78,51
Berkeley,11/29/2020,1.191197763,1.134200045,59.234,39.975,82,46
Berkeley,11/30/2020,1.194243893,1.134200045,60.831,40.975,84,55
Berkeley,12/1/2020,1.19336605,1.134200045,62.84,42,85,51
Calhoun,11/11/2020,1.040035027,1.053516071,25.042,15,35,20
Calhoun,11/12/2020,1.027833168,1.051985497,25.202,16,36,26
Calhoun,11/13/2020,1.012284339,1.052909842,25.314,16,36,26
Calhoun,11/14/2020,0.960749456,1.052144048,25.689,16,37,28
Calhoun,11/15/2020,0.957892774,1.052310533,25.958,16,36,3
Calhoun,11/16/2020,0.971093325,1.051788285,26.097,16,38,22
Calhoun,11/17/2020,0.960361978,1.051995393,26.161,15.975,37,19
Calhoun,11/18/2020,0.952907877,1.05175256,26.399,16,38,19
Calhoun,11/19/2020,0.948037467,1.051951382,27.045,16,39.025,24
Calhoun,11/20/2020,0.948431688,1.051805855,27.227,16,39,17
Calhoun,11/21/2020,0.954027271,1.051995393,27.413,16,42,10
Calhoun,11/22/2020,0.964871766,1.052058147,27.765,16.975,42,2
Calhoun,11/23/2020,0.977006473,1.052058147,27.858,15,42,28
Calhoun,11/24/2020,0.991157122,1.052058147,28.426,16,43,14
Calhoun,11/25/2020,1.00884951,1.052058147,28.279,16,43,13
Calhoun,11/26/2020,1.0258784,1.052058147,28.783,16,44,3
Calhoun,11/27/2020,1.044940744,1.052058147,29.332,17,44,38
Calhoun,11/28/2020,1.062734254,1.052058147,29.238,16,45,16
Calhoun,11/29/2020,1.074592628,1.052058147,29.794,16,46,6
Calhoun,11/30/2020,1.081442096,1.052058147,29.851,16,46,21
Calhoun,12/1/2020,1.082283599,1.052058147,30.516,17,47.025,16
Charleston,11/11/2020,1.087999465,1.103913889,73.996,58.975,91,72
Charleston,11/12/2020,1.072556593,1.096839258,74.359,58,92,74
Charleston,11/13/2020,1.059756918,1.093177374,75.217,59,92,82
Charleston,11/14/2020,1.053481412,1.089717078,76.068,58,94.025,83
Charleston,11/15/2020,1.035343701,1.085590942,77.249,59,94,88
Charleston,11/16/2020,1.014710617,1.084681773,79.013,60.975,98.025,91
Charleston,11/17/2020,1.00048626,1.08356293,79.92,62,100,93
Charleston,11/18/2020,0.992054547,1.083314905,81.269,62,102,101
Charleston,11/19/2020,0.990278818,1.083228316,82.839,63,105,103
Charleston,11/20/2020,0.994414396,1.083207834,84.153,65,103.025,103
Charleston,11/21/2020,0.995464879,1.083134453,85.675,65,109,103
Charleston,11/22/2020,0.996769708,1.08307861,87.083,66,109.025,95
Charleston,11/23/2020,1.00177153,1.083032019,88.384,67,111.025,99
Charleston,11/24/2020,1.01074818,1.083074935,89.707,68,113,104
Charleston,11/25/2020,1.019995035,1.083074935,91.41,69,116,103
Charleston,11/26/2020,1.03186651,1.083074935,93.301,70,119.025,91
Charleston,11/27/2020,1.045989393,1.083074935,94.677,70,121,104
Charleston,11/28/2020,1.053816154,1.083074935,95.334,71,122.025,98
Charleston,11/29/2020,1.059252557,1.083074935,97.919,72.975,126,99
Charleston,11/30/2020,1.05287225,1.083074935,99.755,75,128.025,95
Charleston,12/1/2020,1.048707416,1.083074935,100.852,74,130,87
Cherokee,11/11/2020,1.145197746,1.138255042,24.143,14,35,23
Cherokee,11/12/2020,1.143619616,1.136064341,25.856,16,36,27
Cherokee,11/13/2020,1.13790024,1.134358344,26.353,17,36,39
Cherokee,11/14/2020,1.088834972,1.134145603,27.182,18,38,33
