,County,Date,Rt_actual,Rt_forecast,Case_forecast,Case_lower95,Case_upper95,Case_actual
1,Abbeville,11/11/2020,1.008956951,0.963858843,5.32,1,10,5
2,Abbeville,11/12/2020,1.014360484,0.983621299,5.141,1,10,5
3,Abbeville,11/13/2020,1.022783295,1.001875997,5.268,1,10,6
4,Abbeville,11/14/2020,1.077973112,1.020142198,5.198,1,10,4
5,Abbeville,11/15/2020,1.111923313,1.027593136,5.3,1,10,4
6,Abbeville,11/16/2020,1.044362457,1.03070426,5.262,1,10,4
7,Abbeville,11/17/2020,1.050521535,1.03697753,5.323,1,11,4
8,Abbeville,11/18/2020,1.05592095,1.04175961,5.538,1,11,5
9,Abbeville,11/19/2020,1.062792008,1.045627356,5.469,1,12,5
10,Abbeville,11/20/2020,1.073072436,1.049380064,5.608,1,11.025,5
11,Abbeville,11/21/2020,1.084519928,1.058341503,5.646,1,12,6
12,Abbeville,11/22/2020,1.099323816,1.062639713,5.761,1,13,7
13,Abbeville,11/23/2020,1.117083856,1.068899751,5.952,1,12.025,6
14,Abbeville,11/24/2020,1.138993527,1.076161265,5.989,1,12.025,7
15,Abbeville,11/25/2020,1.161904961,1.082921863,6.026,1,13,7
16,Abbeville,11/26/2020,1.187179295,1.090071678,6.229,1,13,7
17,Abbeville,11/27/2020,1.213600324,1.094759583,6.508,1,14,7
18,Abbeville,11/28/2020,1.238116591,1.099368572,6.529,1,14,8
19,Abbeville,11/29/2020,1.257843672,1.102168322,6.597,1,15,7
20,Abbeville,11/30/2020,1.270478235,1.103972077,6.914,1,16,8
21,Abbeville,12/1/2020,1.275171528,1.102949023,7.068,1,15,7
22,Aiken,11/11/2020,1.002441209,0.772582412,26.432,17,37,36
23,Aiken,11/12/2020,0.992638276,0.762662053,26.39,16,36,36
24,Aiken,11/13/2020,0.984221641,0.756675839,25.357,16,36,36
25,Aiken,11/14/2020,0.777977114,0.749064267,24.286,15,35,41
26,Aiken,11/15/2020,0.785639376,0.737300217,22.739,14,33,43
27,Aiken,11/16/2020,0.970767487,0.725564957,21.022,12,30,48
28,Aiken,11/17/2020,0.96755984,0.709087908,19.406,11,29,46
29,Aiken,11/18/2020,0.966950956,0.698876441,17.856,10,27,50
30,Aiken,11/19/2020,0.969252074,0.698102891,16.733,9,27,49
31,Aiken,11/20/2020,0.97620445,0.703309894,15.782,8,25,53
32,Aiken,11/21/2020,0.988213308,0.709831774,14.877,7,24,52
33,Aiken,11/22/2020,1.005457219,0.717598557,13.829,6.975,23,52
34,Aiken,11/23/2020,1.024251875,0.722279966,13.045,6,22,52
35,Aiken,11/24/2020,1.044876329,0.725034893,12.051,6,20,53
36,Aiken,11/25/2020,1.065947562,0.727378726,11.62,5,20,54
37,Aiken,11/26/2020,1.088975877,0.73156637,10.725,4,19,49
38,Aiken,11/27/2020,1.112578312,0.739383399,10.177,4,18,46
39,Aiken,11/28/2020,1.136729923,0.749828398,10.015,4,18,42
40,Aiken,11/29/2020,1.151377975,0.766756833,9.315,3,17,39
41,Aiken,11/30/2020,1.163525989,0.778647482,8.807,3,17,43
42,Aiken,12/1/2020,1.173287192,0.790112436,8.693,3,16,38
43,Allendale,11/11/2020,1.030487127,0.938707888,1.215,0,4,1
44,Allendale,11/12/2020,1.029686008,0.936899543,1.334,0,4,1
45,Allendale,11/13/2020,1.033531711,0.933870554,1.474,0,4,0
46,Allendale,11/14/2020,0.945602206,0.937108397,1.46,0,4,0
47,Allendale,11/15/2020,0.956099639,0.940910339,1.519,0,4,0
48,Allendale,11/16/2020,1.065908866,0.949872017,1.553,0,5,0
49,Allendale,11/17/2020,1.08020032,0.958180189,1.516,0,4.025,1
50,Allendale,11/18/2020,1.093948675,0.968165934,1.469,0,5,1
51,Allendale,11/19/2020,1.108115652,0.973763525,1.472,0,4,1
52,Allendale,11/20/2020,1.122368623,0.979845822,1.434,0,5,1
53,Allendale,11/21/2020,1.141898296,0.981127799,1.475,0,5,0
54,Allendale,11/22/2020,1.161928929,0.985417902,1.487,0,5,0
55,Allendale,11/23/2020,1.182350121,0.990291297,1.471,0,5,0
56,Allendale,11/24/2020,1.200604857,0.996701419,1.477,0,5,0
57,Allendale,11/25/2020,1.216479801,1.005140066,1.424,0,5,0
58,Allendale,11/26/2020,1.228077199,1.012710452,1.501,0,5,0
59,Allendale,11/27/2020,1.234514197,1.021192551,1.566,0,5,0
60,Allendale,11/28/2020,1.240908374,1.027335167,1.538,0,5,1
61,Allendale,11/29/2020,1.243436274,1.035243869,1.589,0,6,0
62,Allendale,11/30/2020,1.251204997,1.042522907,1.582,0,6,1
63,Allendale,12/1/2020,1.255273446,1.051050186,1.591,0,6,1
64,Anderson,11/11/2020,1.058496734,1.039047599,27.981,18,39,28
65,Anderson,11/12/2020,1.050874643,1.038138628,28.448,19,39,27
66,Anderson,11/13/2020,1.043988464,1.037160873,28.547,18.975,40,36
67,Anderson,11/14/2020,1.042334677,1.036747694,29.15,19,41,37
68,Anderson,11/15/2020,1.045527137,1.036976457,29.39,19,41,34
69,Anderson,11/16/2020,1.021068164,1.037339687,29.665,19,42,32
70,Anderson,11/17/2020,1.014508308,1.037555337,29.857,19,41,32
71,Anderson,11/18/2020,1.01147657,1.036534548,29.794,19,42,27
72,Anderson,11/19/2020,1.012952219,1.035732508,30.101,19,43,31
73,Anderson,11/20/2020,1.020514549,1.036002278,30.185,19,44,42
74,Anderson,11/21/2020,1.03023992,1.036312699,30.644,19,45,39
75,Anderson,11/22/2020,1.042971836,1.037191391,31.113,19,46,35
76,Anderson,11/23/2020,1.058404193,1.038518548,30.902,18,45,28
77,Anderson,11/24/2020,1.0767191,1.038654566,31.439,18,46,23
78,Anderson,11/25/2020,1.09512683,1.038649201,31.854,19,47,34
79,Anderson,11/26/2020,1.114931686,1.038934827,31.839,18,47.025,19
80,Anderson,11/27/2020,1.13541265,1.038567305,32.313,19,48,26
81,Anderson,11/28/2020,1.153915191,1.038527966,32.282,18,49,37
82,Anderson,11/29/2020,1.166582202,1.038400054,32.829,19,48,38
83,Anderson,11/30/2020,1.172071283,1.037880063,32.743,19,50,26
84,Anderson,12/1/2020,1.174069393,1.038094521,33.21,19,50,45
85,Bamberg,11/11/2020,1.12739556,1.176843286,0.327,0,2,1
86,Bamberg,11/12/2020,1.140261155,1.190351129,0.225,0,1,1
87,Bamberg,11/13/2020,1.150361768,1.193918705,0.177,0,1,1
88,Bamberg,11/14/2020,1.259174754,1.190332651,0.211,0,2,1
89,Bamberg,11/15/2020,1.274336042,1.181522131,0.183,0,2,2
90,Bamberg,11/16/2020,1.172188909,1.166386724,0.187,0,2,2
91,Bamberg,11/17/2020,1.176885932,1.146056652,0.207,0,2,2
92,Bamberg,11/18/2020,1.183401624,1.127852321,0.194,0,2,2
93,Bamberg,11/19/2020,1.189927375,1.103000283,0.207,0,2,1
94,Bamberg,11/20/2020,1.195942065,1.073162317,0.203,0,2,1
95,Bamberg,11/21/2020,1.202659244,1.043611526,0.213,0,2,2
96,Bamberg,11/22/2020,1.208018662,1.018298149,0.181,0,2,2
97,Bamberg,11/23/2020,1.212502081,0.998877585,0.215,0,2,2
98,Bamberg,11/24/2020,1.215130074,0.97735846,0.204,0,2,3
99,Bamberg,11/25/2020,1.216997861,0.959932029,0.187,0,2,3
100,Bamberg,11/26/2020,1.215923036,0.94342804,0.211,0,2,3
101,Bamberg,11/27/2020,1.215120459,0.934703469,0.199,0,2,4
102,Bamberg,11/28/2020,1.215501238,0.934792638,0.175,0,2,2
103,Bamberg,11/29/2020,1.215825085,0.936534643,0.173,0,2,3
104,Bamberg,11/30/2020,1.215590605,0.941099346,0.218,0,2,3
105,Bamberg,12/1/2020,1.21260136,0.950810254,0.166,0,2,2
106,Barnwell,11/11/2020,1.094724185,1.178380847,2.753,0,6,2
107,Barnwell,11/12/2020,1.097644951,1.164229155,2.473,0,6,2
108,Barnwell,11/13/2020,1.098088089,1.149327755,2.39,0,6,3
109,Barnwell,11/14/2020,1.068374277,1.13166678,2.335,0,5,4
110,Barnwell,11/15/2020,1.03928949,1.112536073,2.465,0,6,4
111,Barnwell,11/16/2020,1.107291821,1.0927248,2.446,0,6,4
112,Barnwell,11/17/2020,1.112984469,1.075302124,2.432,0,7,3
113,Barnwell,11/18/2020,1.119257052,1.058748007,2.506,0,6,4
114,Barnwell,11/19/2020,1.127281378,1.041995764,2.438,0,7,4
115,Barnwell,11/20/2020,1.135369161,1.022965193,2.455,0,7,4
116,Barnwell,11/21/2020,1.150143706,1.013499022,2.52,0,7,4
117,Barnwell,11/22/2020,1.168978698,1.002840519,2.466,0,7,4
118,Barnwell,11/23/2020,1.190397318,0.995862782,2.403,0,7,4
119,Barnwell,11/24/2020,1.21267947,0.990925252,2.462,0,7,5
120,Barnwell,11/25/2020,1.234142261,0.984379113,2.412,0,8,5
121,Barnwell,11/26/2020,1.253521307,0.981383741,2.37,0,7,4
122,Barnwell,11/27/2020,1.26873238,0.979211509,2.353,0,7,3
123,Barnwell,11/28/2020,1.283977489,0.977781773,2.362,0,7,3
124,Barnwell,11/29/2020,1.293580119,0.974610269,2.353,0,7.025,3
125,Barnwell,11/30/2020,1.303329158,0.972121894,2.334,0,7,3
126,Barnwell,12/1/2020,1.304817153,0.972444177,2.289,0,8,4
127,Beaufort,11/11/2020,1.126385337,1.115264297,18.864,11,28,14
128,Beaufort,11/12/2020,1.128850853,1.11456883,19.29,11,29,17
129,Beaufort,11/13/2020,1.12797409,1.113401055,19.563,11,29,18
130,Beaufort,11/14/2020,1.117789878,1.11276722,20.098,12,29,21
131,Beaufort,11/15/2020,1.118901467,1.110713005,20.426,12,31,24
132,Beaufort,11/16/2020,1.121992526,1.106924653,20.742,11,31,24
133,Beaufort,11/17/2020,1.120729639,1.103956819,21.281,12,31,26
134,Beaufort,11/18/2020,1.121573659,1.098464131,21.311,12,32,25
135,Beaufort,11/19/2020,1.123753428,1.090389013,21.93,12,33,28
136,Beaufort,11/20/2020,1.123858524,1.07883513,21.917,11,33,27
137,Beaufort,11/21/2020,1.126843209,1.064231277,22.401,12,34.025,35
138,Beaufort,11/22/2020,1.130400629,1.046879053,22.076,12,35,33
139,Beaufort,11/23/2020,1.134486457,1.030697703,22.041,12,34,28
140,Beaufort,11/24/2020,1.139137192,1.012210011,21.745,10,34,28
141,Beaufort,11/25/2020,1.142726673,0.997623503,21.639,11,33,22
142,Beaufort,11/26/2020,1.147566907,0.984494984,21.58,11,34,18
143,Beaufort,11/27/2020,1.151731848,0.975491703,21.407,11,34,27
144,Beaufort,11/28/2020,1.155962214,0.967672646,21.362,11,34.025,27
145,Beaufort,11/29/2020,1.158399777,0.965664446,21.088,10,34,27
146,Beaufort,11/30/2020,1.160767629,0.965705276,21.167,10,34,25
147,Beaufort,12/1/2020,1.164740777,0.96642977,20.661,10,33,26
148,Berkeley,11/11/2020,1.124063338,1.099193454,34.726,23,47.025,29
149,Berkeley,11/12/2020,1.115386254,1.091948032,35.689,25,47,31
150,Berkeley,11/13/2020,1.107063433,1.080589414,36.741,25,49,36
151,Berkeley,11/14/2020,1.094988088,1.066296458,36.992,26,50,39
152,Berkeley,11/15/2020,1.093927098,1.051869273,36.787,25,50,40
153,Berkeley,11/16/2020,1.077551614,1.035264611,36.946,23.975,50,40
154,Berkeley,11/17/2020,1.068586121,1.017954707,36.996,24.975,50,41
155,Berkeley,11/18/2020,1.06235484,1.003848314,36.431,24,50,36
156,Berkeley,11/19/2020,1.062086943,0.989816248,36.309,24,51,40
157,Berkeley,11/20/2020,1.06710378,0.983643889,36.102,23,51,44
