,County,Date,Rt_actual,Rt_forecast,Case_forecast,Case_lower95,Case_upper95,Case_actual
1,Abbeville,11/11/2020,1.008956951,1.006705642,5.675,2,10.025,5
2,Abbeville,11/12/2020,1.014360484,1.009601951,5.42,1,10,5
3,Abbeville,11/13/2020,1.022783295,1.018206358,5.322,1,10,6
4,Abbeville,11/14/2020,1.077973112,1.030522466,5.456,1,10,4
5,Abbeville,11/15/2020,1.111923313,1.040348649,5.407,1,11,4
6,Abbeville,11/16/2020,1.044362457,1.053224921,5.56,1,11.025,4
7,Abbeville,11/17/2020,1.050521535,1.062865019,5.791,1,12,4
8,Abbeville,11/18/2020,1.05592095,1.072183371,5.701,1,12,5
9,Abbeville,11/19/2020,1.062792008,1.078484058,6.025,1,12,5
10,Abbeville,11/20/2020,1.073072436,1.081091881,5.972,1,12.025,5
11,Abbeville,11/21/2020,1.084519928,1.082839012,6.105,1,13,6
12,Abbeville,11/22/2020,1.099323816,1.086463094,6.292,1,13,7
13,Abbeville,11/23/2020,1.117083856,1.089282513,6.446,1,14,6
14,Abbeville,11/24/2020,1.138993527,1.088635564,6.312,1,14,7
15,Abbeville,11/25/2020,1.161904961,1.086177468,6.575,1,14.025,7
16,Abbeville,11/26/2020,1.187179295,1.082813621,6.74,1.975,14,7
17,Abbeville,11/27/2020,1.213600324,1.077535987,6.864,1,15,7
18,Abbeville,11/28/2020,1.238116591,1.07190907,6.845,1,15,8
19,Abbeville,11/29/2020,1.257843672,1.064206243,7.09,1,15.025,7
20,Abbeville,11/30/2020,1.270478235,1.05792141,7.025,1,15,8
21,Abbeville,12/1/2020,1.275171528,1.047744155,6.853,1,15,7
22,Aiken,11/11/2020,1.002441209,1.005587697,34.453,23,46,36
23,Aiken,11/12/2020,0.992638276,1.00191617,34.726,23.975,46,36
24,Aiken,11/13/2020,0.984221641,0.994488657,34.981,24,47,36
25,Aiken,11/14/2020,0.777977114,0.978083849,34.219,23,46,41
26,Aiken,11/15/2020,0.785639376,0.968498409,34.119,23,46,43
27,Aiken,11/16/2020,0.970767487,0.960438848,33.501,23,46,48
28,Aiken,11/17/2020,0.96755984,0.952282667,33.104,22,46,46
29,Aiken,11/18/2020,0.966950956,0.947574973,32.811,22,45.025,50
30,Aiken,11/19/2020,0.969252074,0.943978369,32.425,21,46,49
31,Aiken,11/20/2020,0.97620445,0.940724373,32.009,20,45,53
32,Aiken,11/21/2020,0.988213308,0.939830124,31.178,20,44,52
33,Aiken,11/22/2020,1.005457219,0.941138864,31.19,20,45,52
34,Aiken,11/23/2020,1.024251875,0.945600986,30.772,18,45,52
35,Aiken,11/24/2020,1.044876329,0.954972446,30.85,19,45,53
36,Aiken,11/25/2020,1.065947562,0.966989338,30.821,19.975,46,54
37,Aiken,11/26/2020,1.088975877,0.980304897,30.925,19,46,49
38,Aiken,11/27/2020,1.112578312,0.992744029,31.037,18,47,46
39,Aiken,11/28/2020,1.136729923,1.007112265,31.268,18,46,42
40,Aiken,11/29/2020,1.151377975,1.0239712,31.699,18,47,39
41,Aiken,11/30/2020,1.163525989,1.034660816,32.061,19,49,43
42,Aiken,12/1/2020,1.173287192,1.044615626,32.238,18,50,38
43,Allendale,11/11/2020,1.030487127,1.023492455,1.445,0,4,1
44,Allendale,11/12/2020,1.029686008,1.018048048,1.557,0,4,1
45,Allendale,11/13/2020,1.033531711,1.016330481,1.667,0,5,0
46,Allendale,11/14/2020,0.945602206,1.01101172,1.785,0,5,0
47,Allendale,11/15/2020,0.956099639,1.008831143,1.741,0,5,0
48,Allendale,11/16/2020,1.065908866,1.00596714,1.738,0,5,0
49,Allendale,11/17/2020,1.08020032,1.004015684,1.768,0,5,1
50,Allendale,11/18/2020,1.093948675,1.00911212,1.727,0,5,1
51,Allendale,11/19/2020,1.108115652,1.018324733,1.719,0,5,1
52,Allendale,11/20/2020,1.122368623,1.029502153,1.821,0,5,1
53,Allendale,11/21/2020,1.141898296,1.038699627,1.836,0,6,0
54,Allendale,11/22/2020,1.161928929,1.049323916,1.84,0,6,0
55,Allendale,11/23/2020,1.182350121,1.056563377,1.862,0,6,0
56,Allendale,11/24/2020,1.200604857,1.062032819,1.878,0,6,0
57,Allendale,11/25/2020,1.216479801,1.069397688,1.913,0,6,0
58,Allendale,11/26/2020,1.228077199,1.074329019,1.918,0,6,0
59,Allendale,11/27/2020,1.234514197,1.080170393,1.963,0,7,0
60,Allendale,11/28/2020,1.240908374,1.086540222,2.045,0,7,1
61,Allendale,11/29/2020,1.243436274,1.089820862,2.01,0,6,0
62,Allendale,11/30/2020,1.251204997,1.091519952,2.139,0,7,1
63,Allendale,12/1/2020,1.255273446,1.090212941,2.19,0,7,1
64,Anderson,11/11/2020,1.058496734,1.058511376,28.518,19,39,28
65,Anderson,11/12/2020,1.050874643,1.051093936,28.51,19,39,27
66,Anderson,11/13/2020,1.043988464,1.046910286,29.174,19,40,36
67,Anderson,11/14/2020,1.042334677,1.042825699,29.273,19,41.025,37
68,Anderson,11/15/2020,1.045527137,1.035380006,29.187,18,41,34
69,Anderson,11/16/2020,1.021068164,1.030425072,29.651,19,42,32
70,Anderson,11/17/2020,1.014508308,1.025073409,29.641,19,42,32
71,Anderson,11/18/2020,1.01147657,1.018976331,29.448,18,41,27
72,Anderson,11/19/2020,1.012952219,1.01547277,29.473,18,42,31
73,Anderson,11/20/2020,1.020514549,1.007848978,29.696,18,43,42
74,Anderson,11/21/2020,1.03023992,1.004012704,29.397,18,44,39
75,Anderson,11/22/2020,1.042971836,1.001108408,29.207,18,43,35
76,Anderson,11/23/2020,1.058404193,0.999222338,29.258,17,43,28
77,Anderson,11/24/2020,1.0767191,1.001057625,29.475,17,43,23
78,Anderson,11/25/2020,1.09512683,1.003670931,29.773,18,43,34
79,Anderson,11/26/2020,1.114931686,1.001953483,29.641,17,43.025,19
80,Anderson,11/27/2020,1.13541265,0.996669352,29.826,17,43,26
81,Anderson,11/28/2020,1.153915191,0.996228874,29.306,16.975,44,37
82,Anderson,11/29/2020,1.166582202,0.998465836,29.147,16,43,38
83,Anderson,11/30/2020,1.172071283,1.002403855,29.746,17,45,26
84,Anderson,12/1/2020,1.174069393,1.003094435,29.732,17,44,45
85,Bamberg,11/11/2020,1.12739556,1.124382019,0.295,0,2,1
86,Bamberg,11/12/2020,1.140261155,1.134615183,0.215,0,1,1
87,Bamberg,11/13/2020,1.150361768,1.142641068,0.184,0,1,1
88,Bamberg,11/14/2020,1.259174754,1.145760536,0.183,0,1,1
89,Bamberg,11/15/2020,1.274336042,1.14715004,0.152,0,1,2
90,Bamberg,11/16/2020,1.172188909,1.144490004,0.176,0,2,2
91,Bamberg,11/17/2020,1.176885932,1.135511518,0.188,0,2,2
92,Bamberg,11/18/2020,1.183401624,1.121857524,0.211,0,2,2
93,Bamberg,11/19/2020,1.189927375,1.108921647,0.2,0,2,1
94,Bamberg,11/20/2020,1.195942065,1.087745667,0.19,0,2,1
95,Bamberg,11/21/2020,1.202659244,1.065417051,0.225,0,2,2
