Date,Rt_actual,Rt_forecast,Case_actual,Case_forecast,Rt_lower95,Case_lower95,Rt_upper95,Case_upper95,type,County
12/14/2020,1.060035273,1.021478859,30,34,0.823678457,10,1.18912071,92.025,forecast,Cherokee
12/15/2020,1.062381425,1.021478859,45,31,0.823678457,9,1.18912071,79.025,forecast,Cherokee
12/16/2020,1.065424696,1.021478859,46,35,0.823678457,8,1.18912071,93.025,forecast,Cherokee
12/17/2020,1.067428136,1.021478859,49,36,0.823678457,8,1.18912071,96.025,forecast,Cherokee
12/18/2020,1.069410649,1.021478859,65,41,0.823678457,10,1.18912071,119,forecast,Cherokee
12/19/2020,1.071513092,1.021478859,44,38,0.823678457,9,1.18912071,114,forecast,Cherokee
12/20/2020,1.07343674,1.021478859,43,25,0.823678457,5,1.18912071,80.025,forecast,Cherokee
12/21/2020,1.075200619,1.021478859,29,36,0.823678457,8,1.18912071,113.025,forecast,Cherokee
12/22/2020,1.078133144,1.021478859,59,32,0.823678457,6.975,1.18912071,107.025,forecast,Cherokee
12/23/2020,1.079160934,1.074782302,56,52,0.948969452,25,1.235194095,94,forecast,Cherokee
12/24/2020,1.080208371,1.074782302,53,54,0.948969452,26,1.235194095,96,forecast,Cherokee
12/25/2020,1.079176288,1.074782302,32,63,0.948969452,31,1.235194095,117,forecast,Cherokee
12/26/2020,1.076944459,1.074782302,40,59,0.948969452,29,1.235194095,108,forecast,Cherokee
12/27/2020,1.073247507,1.074782302,33,39,0.948969452,18,1.235194095,75.025,forecast,Cherokee
12/28/2020,1.066526147,1.074782302,42,54,0.948969452,25,1.235194095,106,forecast,Cherokee
12/29/2020,1.060781938,1.074782302,58,51,0.948969452,24,1.235194095,99,forecast,Cherokee
12/30/2020,1.054938491,1.074782302,68,60,0.948969452,26,1.235194095,118.025,forecast,Cherokee
12/31/2020,1.047906599,1.074782302,63,61,0.948969452,28,1.235194095,125,forecast,Cherokee
1/1/2021,1.040018177,1.074782302,24,72,0.948969452,33,1.235194095,154.025,forecast,Cherokee
1/2/2021,1.029312411,1.074782302,79,67,0.948969452,29,1.235194095,144,forecast,Cherokee
1/3/2021,1.017404552,1.074782302,57,45,0.948969452,18,1.235194095,99,forecast,Cherokee
1/4/2021,1.005132197,1.074782302,43,62,0.948969452,26,1.235194095,142.025,forecast,Cherokee
1/5/2021,0.99261759,1.074782302,48,58,0.948969452,24,1.235194095,135.05,forecast,Cherokee
1/6/2021,0.981507639,1.074782302,66,68,0.948969452,27,1.235194095,163,forecast,Cherokee
1/7/2021,0.97059977,1.074782302,45,68,0.948969452,27,1.235194095,173,forecast,Cherokee
1/8/2021,0.960271022,1.074782302,86,82.5,0.948969452,31,1.235194095,204.025,forecast,Cherokee
1/9/2021,0.951667069,1.074782302,90,76,0.948969452,29,1.235194095,199,forecast,Cherokee
1/10/2021,0.943334125,1.074782302,82,51,0.948969452,18,1.235194095,141.025,forecast,Cherokee
1/11/2021,0.935452632,1.074782302,48,72,0.948969452,25,1.235194095,199.025,forecast,Cherokee
1/12/2021,0.927422563,1.074782302,57,66,0.948969452,23,1.235194095,193.025,forecast,Cherokee
1/13/2021,0.919392162,1.085602627,58,74,0.964146791,37,1.246830634,135,forecast,Cherokee
1/14/2021,0.910866829,1.085602627,68,73,0.964146791,35.975,1.246830634,131,forecast,Cherokee
1/15/2021,0.903398831,1.085602627,46,85,0.964146791,41,1.246830634,157.025,forecast,Cherokee
1/16/2021,0.896872222,1.085602627,69,81,0.964146791,39,1.246830634,152.025,forecast,Cherokee
1/17/2021,0.89037635,1.085602627,51,59,0.964146791,26,1.246830634,112.025,forecast,Cherokee
1/18/2021,0.885328862,1.085602627,29,74,0.964146791,33,1.246830634,145,forecast,Cherokee
1/19/2021,0.881984603,1.085602627,22,72,0.964146791,32,1.246830634,145,forecast,Cherokee
1/20/2021,0.878623992,1.085602627,88,84,0.964146791,40,1.246830634,167.025,forecast,Cherokee
1/21/2021,0.875603302,1.085602627,68,86,0.964146791,37,1.246830634,177,forecast,Cherokee
1/22/2021,0.873975006,1.085602627,55,100,0.964146791,42.975,1.246830634,200.075,forecast,Cherokee
1/23/2021,0.872151619,1.085602627,54,96,0.964146791,43,1.246830634,210.025,forecast,Cherokee
1/24/2021,0.870385955,1.085602627,43,67,0.964146791,28,1.246830634,141,forecast,Cherokee
1/25/2021,0.870328978,1.085602627,24,85,0.964146791,35.975,1.246830634,204.025,forecast,Cherokee
1/26/2021,0.870325293,1.085602627,41,83,0.964146791,34,1.246830634,196.025,forecast,Cherokee
1/27/2021,0.869632691,1.085602627,57,101,0.964146791,39.975,1.246830634,236.05,forecast,Cherokee
1/28/2021,0.86925489,1.085602627,42,99,0.964146791,39,1.246830634,252.025,forecast,Cherokee
1/29/2021,0.870487597,1.085602627,48,114,0.964146791,43.975,1.246830634,296.05,forecast,Cherokee
1/30/2021,0.871303087,1.085602627,33,112,0.964146791,44,1.246830634,300.025,forecast,Cherokee
1/31/2021,0.872382513,1.085602627,32,77,0.964146791,28,1.246830634,197,forecast,Cherokee
2/1/2021,0.873674638,1.085602627,27,100,0.964146791,37.975,1.246830634,275.05,forecast,Cherokee
2/2/2021,0.8753353,1.085602627,27,96,0.964146791,34,1.246830634,278.05,forecast,Cherokee
11/11/2020,1.191659511,1.190481723,39,34,0.915880215,20,1.515406787,51,forecast,Chester
11/12/2020,1.18582708,1.190481723,41,34,0.915880215,20,1.515406787,53,forecast,Chester
11/13/2020,1.177866717,1.190481723,46,40,0.915880215,23.975,1.515406787,62,forecast,Chester
11/14/2020,1.169369921,1.190481723,51,32,0.915880215,17,1.515406787,51,forecast,Chester
11/15/2020,1.159503885,1.190481723,55,28,0.915880215,14,1.515406787,49.025,forecast,Chester
11/16/2020,1.152260971,1.190481723,50,49.5,0.915880215,24,1.515406787,86,forecast,Chester
11/17/2020,1.144708363,1.190481723,44,56,0.915880215,28,1.515406787,102,forecast,Chester
11/18/2020,1.137879908,1.190481723,48,47,0.915880215,22,1.515406787,96.025,forecast,Chester
11/19/2020,1.134862116,1.190481723,64,47,0.915880215,21,1.515406787,101,forecast,Chester
11/20/2020,1.131766307,1.190481723,67,55,0.915880215,23,1.515406787,121,forecast,Chester
11/21/2020,1.125302881,1.190481723,63,44,0.915880215,17,1.515406787,104.05,forecast,Chester
11/22/2020,1.117944327,1.190481723,64,39,0.915880215,13,1.515406787,95.05,forecast,Chester
11/23/2020,1.112953461,1.190481723,56,68,0.915880215,22,1.515406787,183.025,forecast,Chester
11/24/2020,1.107512796,1.190481723,49,77,0.915880215,24,1.515406787,218.025,forecast,Chester
11/25/2020,1.10132335,1.190481723,48,65,0.915880215,19,1.515406787,203.025,forecast,Chester
11/26/2020,1.093412521,1.190481723,61,66,0.915880215,19,1.515406787,217.125,forecast,Chester
11/27/2020,1.086063543,1.190481723,72,76,0.915880215,20,1.515406787,263,forecast,Chester
11/28/2020,1.079910807,1.190481723,62,61.5,0.915880215,15,1.515406787,220.05,forecast,Chester
11/29/2020,1.077977039,1.190481723,57,53,0.915880215,12,1.515406787,213.05,forecast,Chester
11/30/2020,1.073149248,1.190481723,42,94,0.915880215,21,1.515406787,399.025,forecast,Chester
12/1/2020,1.068668728,1.190481723,48,106,0.915880215,22,1.515406787,483.225,forecast,Chester
12/2/2020,1.063581097,0.824159522,67,48,0.599380255,30,1.064158689,71,forecast,Chester
12/3/2020,1.061669933,0.824159522,95,47,0.599380255,28,1.064158689,71.025,forecast,Chester
12/4/2020,1.057103501,0.824159522,121,49,0.599380255,30,1.064158689,77,forecast,Chester
12/5/2020,1.048101339,0.824159522,108,38,0.599380255,21,1.064158689,62,forecast,Chester
12/6/2020,1.042245619,0.824159522,91,32,0.599380255,16,1.064158689,58,forecast,Chester
12/7/2020,1.034287694,0.824159522,84,43,0.599380255,21.975,1.064158689,76,forecast,Chester
12/8/2020,1.02642754,0.824159522,83,43,0.599380255,20,1.064158689,80,forecast,Chester
12/9/2020,1.018784238,0.824159522,86,34,0.599380255,15,1.064158689,69,forecast,Chester
12/10/2020,1.009187597,0.824159522,88,34,0.599380255,12.975,1.064158689,72,forecast,Chester
12/11/2020,0.999619423,0.824159522,95,35,0.599380255,14,1.064158689,80.025,forecast,Chester
12/12/2020,0.991521372,0.824159522,99,27,0.599380255,9.975,1.064158689,67,forecast,Chester
12/13/2020,0.98466467,0.824159522,100,23,0.599380255,7,1.064158689,59,forecast,Chester
12/14/2020,0.977801875,0.824159522,86,30,0.599380255,9,1.064158689,82,forecast,Chester
12/15/2020,0.972872962,0.824159522,94,31,0.599380255,9,1.064158689,86,forecast,Chester
12/16/2020,0.968880171,0.824159522,96,25,0.599380255,6,1.064158689,75,forecast,Chester
12/17/2020,0.968784071,0.824159522,87,24,0.599380255,5,1.064158689,75,forecast,Chester
12/18/2020,0.970399434,0.824159522,108,25,0.599380255,6,1.064158689,88,forecast,Chester
12/19/2020,0.973985732,0.824159522,108,19,0.599380255,4,1.064158689,72,forecast,Chester
12/20/2020,0.977834373,0.824159522,79,17,0.599380255,3,1.064158689,64,forecast,Chester
12/21/2020,0.980999319,0.824159522,77,21,0.599380255,3,1.064158689,96,forecast,Chester
12/22/2020,0.985473297,0.824159522,86,22,0.599380255,3,1.064158689,94,forecast,Chester
12/23/2020,0.990026737,0.89449979,98,83,0.681608243,52.975,1.146466657,122.025,forecast,Chester
12/24/2020,0.999708973,0.89449979,93,83,0.681608243,52,1.146466657,126,forecast,Chester
12/25/2020,1.007632725,0.89449979,81,91,0.681608243,55,1.146466657,141,forecast,Chester
12/26/2020,1.014729015,0.89449979,76,75,0.681608243,44,1.146466657,122,forecast,Chester
12/27/2020,1.019945758,0.89449979,70,63,0.681608243,35,1.146466657,108.025,forecast,Chester
12/28/2020,1.022625658,0.89449979,63,77,0.681608243,41,1.146466657,136,forecast,Chester
12/29/2020,1.021476324,0.89449979,77,80,0.681608243,40,1.146466657,147.025,forecast,Chester
12/30/2020,1.022972467,0.89449979,88,69,0.681608243,33,1.146466657,140,forecast,Chester
12/31/2020,1.020074683,0.89449979,100,68,0.681608243,31,1.146466657,142,forecast,Chester
1/1/2021,1.015202433,0.89449979,49,75,0.681608243,31,1.146466657,159.025,forecast,Chester
1/2/2021,1.010208333,0.89449979,47,61,0.681608243,24,1.146466657,140,forecast,Chester
1/3/2021,1.004217275,0.89449979,94,53,0.681608243,19,1.146466657,125.025,forecast,Chester
1/4/2021,0.996073213,0.89449979,85,64,0.681608243,21.975,1.146466657,168,forecast,Chester
1/5/2021,0.989164983,0.89449979,50,66,0.681608243,22,1.146466657,180.025,forecast,Chester
1/6/2021,0.983440879,0.89449979,81,57,0.681608243,18,1.146466657,168,forecast,Chester
1/7/2021,0.976348695,0.89449979,112,55,0.681608243,17,1.146466657,177.025,forecast,Chester
1/8/2021,0.97085551,0.89449979,124,62,0.681608243,17.975,1.146466657,192.025,forecast,Chester
1/9/2021,0.967455109,0.89449979,128,50,0.681608243,13,1.146466657,179.025,forecast,Chester
1/10/2021,0.963374155,0.89449979,112,43,0.681608243,10,1.146466657,159.05,forecast,Chester
1/11/2021,0.958613407,0.89449979,108,53,0.681608243,12,1.146466657,209.125,forecast,Chester
1/12/2021,0.954711223,0.89449979,75,54,0.681608243,11,1.146466657,222.05,forecast,Chester
1/13/2021,0.949309539,1.176097579,74,112,0.915604595,69,1.530901017,174.025,forecast,Chester
1/14/2021,0.943459671,1.176097579,92,122,0.915604595,72,1.530901017,195,forecast,Chester
1/15/2021,0.94031232,1.176097579,92,134,0.915604595,80,1.530901017,222,forecast,Chester
1/16/2021,0.936489227,1.176097579,82,120,0.915604595,65,1.530901017,203.025,forecast,Chester
1/17/2021,0.929744452,1.176097579,94,115.5,0.915604595,62,1.530901017,206,forecast,Chester
1/18/2021,0.924398243,1.176097579,87,144,0.915604595,76,1.530901017,285,forecast,Chester
1/19/2021,0.920078879,1.176097579,69,153,0.915604595,78,1.530901017,306.025,forecast,Chester
1/20/2021,0.916567954,1.176097579,66,151,0.915604595,72.975,1.530901017,342,forecast,Chester
1/21/2021,0.915437307,1.176097579,70,161,0.915604595,73,1.530901017,370.025,forecast,Chester
1/22/2021,0.912341158,1.176097579,73,180,0.915604595,76,1.530901017,451,forecast,Chester
1/23/2021,0.910226115,1.176097579,71,161,0.915604595,66.975,1.530901017,423,forecast,Chester
1/24/2021,0.908430426,1.176097579,68,155.5,0.915604595,59,1.530901017,440,forecast,Chester
1/25/2021,0.910578093,1.176097579,60,197,0.915604595,72,1.530901017,574.1,forecast,Chester
1/26/2021,0.910534585,1.176097579,52,207,0.915604595,70,1.530901017,655.025,forecast,Chester
1/27/2021,0.91072843,1.176097579,48,201,0.915604595,64.975,1.530901017,722.05,forecast,Chester
1/28/2021,0.912119066,1.176097579,58,220,0.915604595,64,1.530901017,806.25,forecast,Chester
1/29/2021,0.912548822,1.176097579,68,238,0.915604595,70,1.530901017,968.1,forecast,Chester
1/30/2021,0.911408095,1.176097579,87,216,0.915604595,56.975,1.530901017,897.05,forecast,Chester
1/31/2021,0.912501778,1.176097579,88,205,0.915604595,53,1.530901017,950.075,forecast,Chester
2/1/2021,0.916370208,1.176097579,59,257.5,0.915604595,64,1.530901017,1357.675,forecast,Chester
2/2/2021,0.918015364,1.176097579,47,276.5,0.915604595,63,1.530901017,1460.5,forecast,Chester
11/11/2020,1.109702639,1.226714745,32,26,0.938487878,15,1.902816838,41.025,forecast,Chesterfield
11/12/2020,1.111022649,1.226714745,37,29,0.938487878,16,1.902816838,49,forecast,Chesterfield
11/13/2020,1.11226524,1.226714745,36,36,0.938487878,19,1.902816838,62,forecast,Chesterfield
11/14/2020,1.111100409,1.226714745,33,37,0.938487878,20,1.902816838,73,forecast,Chesterfield
11/15/2020,1.110905956,1.226714745,29,41,0.938487878,21,1.902816838,92.025,forecast,Chesterfield
11/16/2020,1.108860548,1.226714745,24,41,0.938487878,19,1.902816838,101.025,forecast,Chesterfield
11/17/2020,1.104325932,1.226714745,36,36,0.938487878,16,1.902816838,102,forecast,Chesterfield
11/18/2020,1.101562374,1.226714745,39,38,0.938487878,16,1.902816838,119,forecast,Chesterfield
11/19/2020,1.098077269,1.226714745,41,42,0.938487878,17,1.902816838,150.025,forecast,Chesterfield
11/20/2020,1.094660788,1.226714745,33,51,0.938487878,20,1.902816838,205.025,forecast,Chesterfield
11/21/2020,1.09252778,1.226714745,33,54,0.938487878,19,1.902816838,263.05,forecast,Chesterfield
11/22/2020,1.088579603,1.226714745,39,60,0.938487878,21,1.902816838,306.075,forecast,Chesterfield
11/23/2020,1.087840295,1.226714745,40,59,0.938487878,18.975,1.902816838,328.325,forecast,Chesterfield
11/24/2020,1.087071554,1.226714745,39,54,0.938487878,16,1.902816838,352.175,forecast,Chesterfield
11/25/2020,1.086264551,1.226714745,46,55,0.938487878,14,1.902816838,429.475,forecast,Chesterfield
11/26/2020,1.085741126,1.226714745,51,61,0.938487878,16,1.902816838,551.025,forecast,Chesterfield
11/27/2020,1.084900561,1.226714745,56,75,0.938487878,18,1.902816838,769.1,forecast,Chesterfield
11/28/2020,1.083979048,1.226714745,46,79,0.938487878,19,1.902816838,903.575,forecast,Chesterfield
11/29/2020,1.083680125,1.226714745,39,86,0.938487878,19,1.902816838,1098.775,forecast,Chesterfield
11/30/2020,1.080933185,1.226714745,35,85,0.938487878,17,1.902816838,1245.025,forecast,Chesterfield
12/1/2020,1.077593217,1.226714745,35,78.5,0.938487878,14,1.902816838,1324.225,forecast,Chesterfield
12/2/2020,1.074399436,0.958496067,42,38,0.689767466,23,1.209892623,57,forecast,Chesterfield
12/3/2020,1.070804705,0.958496067,50,40,0.689767466,24,1.209892623,60,forecast,Chesterfield
12/4/2020,1.065665271,0.958496067,52,44,0.689767466,26,1.209892623,67,forecast,Chesterfield
12/5/2020,1.061054458,0.958496067,53,42,0.689767466,24,1.209892623,69,forecast,Chesterfield
12/6/2020,1.058199601,0.958496067,56,44,0.689767466,24,1.209892623,72,forecast,Chesterfield
12/7/2020,1.055866354,0.958496067,58,40,0.689767466,20,1.209892623,71,forecast,Chesterfield
12/8/2020,1.05400604,0.958496067,57,36,0.689767466,16,1.209892623,64,forecast,Chesterfield
12/9/2020,1.049001001,0.958496067,58,35,0.689767466,15,1.209892623,69,forecast,Chesterfield
12/10/2020,1.045225911,0.958496067,64,37,0.689767466,14,1.209892623,78,forecast,Chesterfield
12/11/2020,1.039817959,0.958496067,64,41,0.689767466,15,1.209892623,88.025,forecast,Chesterfield
12/12/2020,1.035664363,0.958496067,63,39,0.689767466,13,1.209892623,90.025,forecast,Chesterfield
12/13/2020,1.031595927,0.958496067,58,40,0.689767466,14,1.209892623,95,forecast,Chesterfield
12/14/2020,1.031941889,0.958496067,56,37,0.689767466,11.975,1.209892623,95.025,forecast,Chesterfield
12/15/2020,1.032398423,0.958496067,45,33,0.689767466,8,1.209892623,87,forecast,Chesterfield
12/16/2020,1.029862461,0.958496067,55,32,0.689767466,8,1.209892623,93,forecast,Chesterfield
12/17/2020,1.030234372,0.958496067,63,34,0.689767466,9,1.209892623,102.025,forecast,Chesterfield
12/18/2020,1.032024439,0.958496067,67,38,0.689767466,8,1.209892623,119,forecast,Chesterfield
12/19/2020,1.034919318,0.958496067,70,36,0.689767466,7,1.209892623,122,forecast,Chesterfield
12/20/2020,1.039150938,0.958496067,68,38,0.689767466,7,1.209892623,131,forecast,Chesterfield
12/21/2020,1.044956236,0.958496067,61,34.5,0.689767466,6,1.209892623,127.025,forecast,Chesterfield
12/22/2020,1.052930896,0.958496067,47,30,0.689767466,4,1.209892623,119,forecast,Chesterfield
12/23/2020,1.061908626,0.987320871,63,56,0.783933072,38,1.205625245,76,forecast,Chesterfield
12/24/2020,1.076211596,0.987320871,81,60,0.783933072,41,1.205625245,83,forecast,Chesterfield
12/25/2020,1.09103187,0.987320871,82,64,0.783933072,43,1.205625245,93,forecast,Chesterfield
12/26/2020,1.105523157,0.987320871,65,63,0.783933072,40,1.205625245,93,forecast,Chesterfield
12/27/2020,1.118428438,0.987320871,49,65,0.783933072,38.975,1.205625245,98,forecast,Chesterfield
12/28/2020,1.131200271,0.987320871,44,60,0.783933072,35,1.205625245,95.025,forecast,Chesterfield
12/29/2020,1.140252096,0.987320871,56,53,0.783933072,30,1.205625245,87,forecast,Chesterfield
12/30/2020,1.147418335,0.987320871,71,54,0.783933072,29,1.205625245,94,forecast,Chesterfield
12/31/2020,1.152096415,0.987320871,78,58,0.783933072,29.975,1.205625245,106,forecast,Chesterfield
1/1/2021,1.153885154,0.987320871,101,63,0.783933072,29,1.205625245,119.025,forecast,Chesterfield
1/2/2021,1.156558703,0.987320871,102,61,0.783933072,27,1.205625245,124.05,forecast,Chesterfield
1/3/2021,1.154146512,0.987320871,103,62,0.783933072,27,1.205625245,132,forecast,Chesterfield
1/4/2021,1.149095152,0.987320871,79,58,0.783933072,23,1.205625245,127.05,forecast,Chesterfield
1/5/2021,1.147397905,0.987320871,82,51,0.783933072,20,1.205625245,119,forecast,Chesterfield
1/6/2021,1.139730458,0.987320871,83,53,0.783933072,18,1.205625245,131.025,forecast,Chesterfield
1/7/2021,1.128301622,0.987320871,87,57,0.783933072,18.975,1.205625245,144,forecast,Chesterfield
1/8/2021,1.112437216,0.987320871,84,62,0.783933072,21,1.205625245,164,forecast,Chesterfield
1/9/2021,1.094421091,0.987320871,106,61,0.783933072,17,1.205625245,174.025,forecast,Chesterfield
1/10/2021,1.075471032,0.987320871,99,62,0.783933072,17,1.205625245,182,forecast,Chesterfield
1/11/2021,1.053968572,0.987320871,90,57,0.783933072,15,1.205625245,179.025,forecast,Chesterfield
1/12/2021,1.032799618,0.987320871,72,51,0.783933072,13,1.205625245,164,forecast,Chesterfield
1/13/2021,1.012246589,1.025804647,73,86,0.800547218,62,1.205292764,115,forecast,Chesterfield
1/14/2021,0.990936521,1.025804647,83,96,0.800547218,66,1.205292764,128,forecast,Chesterfield
1/15/2021,0.969886533,1.025804647,98,104,0.800547218,72,1.205292764,143,forecast,Chesterfield
1/16/2021,0.94956093,1.025804647,129,102,0.800547218,67,1.205292764,145,forecast,Chesterfield
1/17/2021,0.933347963,1.025804647,185,103,0.800547218,65.975,1.205292764,146,forecast,Chesterfield
1/18/2021,0.922050785,1.025804647,194,94,0.800547218,58,1.205292764,141,forecast,Chesterfield
1/19/2021,0.913954024,1.025804647,178,85,0.800547218,49.975,1.205292764,133,forecast,Chesterfield
1/20/2021,0.913561004,1.025804647,125,90,0.800547218,49,1.205292764,146.025,forecast,Chesterfield
1/21/2021,0.919347983,1.025804647,100,100,0.800547218,52,1.205292764,165,forecast,Chesterfield
1/22/2021,0.932126647,1.025804647,92,108,0.800547218,53,1.205292764,186.025,forecast,Chesterfield
1/23/2021,0.950372469,1.025804647,88,107,0.800547218,50,1.205292764,192.025,forecast,Chesterfield
1/24/2021,0.970266618,1.025804647,91,107,0.800547218,46,1.205292764,192,forecast,Chesterfield
1/25/2021,0.99376888,1.025804647,111,99,0.800547218,40,1.205292764,188,forecast,Chesterfield
1/26/2021,1.017094884,1.025804647,119,89,0.800547218,34,1.205292764,176.025,forecast,Chesterfield
1/27/2021,1.041393605,1.025804647,125,95,0.800547218,33,1.205292764,195,forecast,Chesterfield
1/28/2021,1.06265924,1.025804647,109,104,0.800547218,36,1.205292764,223.025,forecast,Chesterfield
1/29/2021,1.080876511,1.025804647,103,112,0.800547218,37,1.205292764,251,forecast,Chesterfield
1/30/2021,1.090638641,1.025804647,99,111.5,0.800547218,32.975,1.205292764,263.075,forecast,Chesterfield
1/31/2021,1.090975341,1.025804647,96,112,0.800547218,31,1.205292764,272.025,forecast,Chesterfield
2/1/2021,1.078198846,1.025804647,95,102,0.800547218,27,1.205292764,265.025,forecast,Chesterfield
2/2/2021,1.057927072,1.025804647,87,93,0.800547218,24.975,1.205292764,247,forecast,Chesterfield
11/11/2020,0.778134607,1.418796125,7,12,0.913146491,5,2.086063677,22,forecast,Clarendon
11/12/2020,0.814151895,1.418796125,7,13,0.913146491,5,2.086063677,26,forecast,Clarendon
11/13/2020,0.86644445,1.418796125,6,14.5,0.913146491,5,2.086063677,30,forecast,Clarendon
11/14/2020,0.928558846,1.418796125,5,16,0.913146491,6,2.086063677,36,forecast,Clarendon
11/15/2020,0.995564598,1.418796125,6,17,0.913146491,6,2.086063677,40.025,forecast,Clarendon
11/16/2020,1.073021903,1.418796125,4,19,0.913146491,6,2.086063677,52,forecast,Clarendon
11/17/2020,1.141011737,1.418796125,4,21,0.913146491,6,2.086063677,59.025,forecast,Clarendon
11/18/2020,1.191702618,1.418796125,4,23,0.913146491,6,2.086063677,79,forecast,Clarendon
11/19/2020,1.223667807,1.418796125,4,26,0.913146491,6,2.086063677,100,forecast,Clarendon
11/20/2020,1.234540135,1.418796125,4,28,0.913146491,6,2.086063677,119.025,forecast,Clarendon
11/21/2020,1.22467683,1.418796125,4,30,0.913146491,6,2.086063677,140,forecast,Clarendon
11/22/2020,1.197997441,1.418796125,4,33,0.913146491,6,2.086063677,171,forecast,Clarendon
11/23/2020,1.161441206,1.418796125,6,36,0.913146491,6,2.086063677,208,forecast,Clarendon
11/24/2020,1.121960896,1.418796125,6,40,0.913146491,5,2.086063677,266.025,forecast,Clarendon
11/25/2020,1.082164464,1.418796125,8,45,0.913146491,6,2.086063677,340.075,forecast,Clarendon
11/26/2020,1.053502266,1.418796125,8,50,0.913146491,6,2.086063677,415.2,forecast,Clarendon
11/27/2020,1.034968948,1.418796125,8,54,0.913146491,5,2.086063677,507.1,forecast,Clarendon
11/28/2020,1.029395483,1.418796125,9,61,0.913146491,6,2.086063677,617.375,forecast,Clarendon
11/29/2020,1.037798876,1.418796125,9,65,0.913146491,5,2.086063677,751.05,forecast,Clarendon
11/30/2020,1.058635281,1.418796125,8,71.5,0.913146491,5,2.086063677,909.2,forecast,Clarendon
12/1/2020,1.093241809,1.418796125,7,78,0.913146491,5,2.086063677,1147,forecast,Clarendon
12/2/2020,1.134351415,1.258441201,6,9,0.77302646,3,2.187885116,18,forecast,Clarendon
12/3/2020,1.176939849,1.258441201,6,9,0.77302646,3,2.187885116,20,forecast,Clarendon
12/4/2020,1.212541599,1.258441201,5,10,0.77302646,3,2.187885116,23,forecast,Clarendon
12/5/2020,1.235094208,1.258441201,6,11,0.77302646,3,2.187885116,27,forecast,Clarendon
12/6/2020,1.242858163,1.258441201,7,11,0.77302646,3,2.187885116,32.025,forecast,Clarendon
12/7/2020,1.244100778,1.258441201,7,12,0.77302646,3,2.187885116,40.025,forecast,Clarendon
12/8/2020,1.234676675,1.258441201,9,13,0.77302646,3,2.187885116,49.025,forecast,Clarendon
12/9/2020,1.219009098,1.258441201,10,13,0.77302646,3,2.187885116,63,forecast,Clarendon
12/10/2020,1.199175447,1.258441201,10,15,0.77302646,2,2.187885116,75.025,forecast,Clarendon
12/11/2020,1.172857689,1.258441201,12,15,0.77302646,2,2.187885116,96,forecast,Clarendon
12/12/2020,1.14996883,1.258441201,13,17,0.77302646,2,2.187885116,124.025,forecast,Clarendon
12/13/2020,1.133817763,1.258441201,12,17,0.77302646,2,2.187885116,147.025,forecast,Clarendon
12/14/2020,1.127707369,1.258441201,14,18.5,0.77302646,2,2.187885116,191.1,forecast,Clarendon
12/15/2020,1.129851516,1.258441201,13,20,0.77302646,2,2.187885116,237.05,forecast,Clarendon
12/16/2020,1.137388462,1.258441201,12,21,0.77302646,2,2.187885116,298.05,forecast,Clarendon
12/17/2020,1.140908341,1.258441201,12,23,0.77302646,2,2.187885116,391.05,forecast,Clarendon
12/18/2020,1.14593409,1.258441201,14,23,0.77302646,2,2.187885116,471.125,forecast,Clarendon
12/19/2020,1.1441661,1.258441201,13,25,0.77302646,1,2.187885116,596.125,forecast,Clarendon
12/20/2020,1.130729535,1.258441201,13,26,0.77302646,1,2.187885116,735.125,forecast,Clarendon
12/21/2020,1.108882424,1.258441201,14,28,0.77302646,1,2.187885116,946.4,forecast,Clarendon
12/22/2020,1.07898327,1.258441201,14,31,0.77302646,1,2.187885116,1189.475,forecast,Clarendon
12/23/2020,1.042086952,1.054625982,20,15,0.655448711,6,1.547831973,26,forecast,Clarendon
12/24/2020,1.002908815,1.054625982,20,15,0.655448711,6,1.547831973,27,forecast,Clarendon
12/25/2020,0.96635757,1.054625982,16,15,0.655448711,6,1.547831973,29,forecast,Clarendon
12/26/2020,0.935938326,1.054625982,16,16,0.655448711,6,1.547831973,31,forecast,Clarendon
12/27/2020,0.906081375,1.054625982,20,16,0.655448711,6,1.547831973,33,forecast,Clarendon
12/28/2020,0.886904264,1.054625982,20,16,0.655448711,5,1.547831973,37,forecast,Clarendon
12/29/2020,0.886172711,1.054625982,21,16,0.655448711,4,1.547831973,41.025,forecast,Clarendon
12/30/2020,0.897229429,1.054625982,16,17,0.655448711,4,1.547831973,46,forecast,Clarendon
12/31/2020,0.918857682,1.054625982,18,17,0.655448711,4,1.547831973,51,forecast,Clarendon
1/1/2021,0.956257148,1.054625982,18,17,0.655448711,3,1.547831973,57,forecast,Clarendon
1/2/2021,1.004601476,1.054625982,18,17,0.655448711,3,1.547831973,63,forecast,Clarendon
1/3/2021,1.061636891,1.054625982,16,17,0.655448711,3,1.547831973,69.025,forecast,Clarendon
1/4/2021,1.129194122,1.054625982,16,17,0.655448711,2.975,1.547831973,77.025,forecast,Clarendon
1/5/2021,1.195205979,1.054625982,14,17,0.655448711,2,1.547831973,86,forecast,Clarendon
1/6/2021,1.253452497,1.054625982,16,18,0.655448711,2,1.547831973,97.075,forecast,Clarendon
1/7/2021,1.303767073,1.054625982,15,18,0.655448711,2,1.547831973,114.025,forecast,Clarendon
1/8/2021,1.330508726,1.054625982,17,19,0.655448711,1.975,1.547831973,127.05,forecast,Clarendon
