County,Date,Rt_actual,Rt_forecast,Case_forecast,Case_lower95,Case_upper95,Case_actual
Abbeville,12/11/2022,1.092847483,0.980038862,6.482,2,12,7
Abbeville,12/12/2022,1.089876768,0.980399633,6.416,2,12,7
Abbeville,12/13/2022,1.092447145,0.984840945,6.513,2,12,7
Abbeville,12/14/2022,1.099851202,0.993768533,6.545,2,12,7
Abbeville,12/15/2022,1.109726713,1.007042639,6.718,2,13,7
Abbeville,12/16/2022,1.119491188,1.023602994,6.603,2,13,7
Abbeville,12/17/2022,1.125067676,1.042664063,6.993,2,13,7
Abbeville,12/18/2022,1.126822574,1.064088266,7.273,2,14,7
Abbeville,12/19/2022,1.125528622,1.086750199,7.304,2,14,7
Abbeville,12/20/2022,1.121003313,1.109298456,7.53,2,14,5
Abbeville,12/21/2022,1.117662008,1.13103495,7.819,2,16,5
Abbeville,12/22/2022,1.113839425,1.151264691,8.028,2,15,5
Abbeville,12/23/2022,1.11271732,1.168682093,8.379,2,16,5
Abbeville,12/24/2022,1.112146289,1.182943687,8.805,3,17,5
Aiken,12/11/2022,1.394112251,3.165654401,94.221,76,114,38
Aiken,12/12/2022,1.395053772,3.157322147,108.518,90,129,38
Aiken,12/13/2022,1.40452649,3.164122118,138.454,116,163.025,29
Aiken,12/14/2022,1.416123784,3.183583607,181.446,152,213.025,29
Aiken,12/15/2022,1.428448539,3.212191023,240.138,207,279,29
Aiken,12/16/2022,1.436480531,3.24670823,317.96,272,367,29
Aiken,12/17/2022,1.442591086,3.283706564,423.198,366,484,29
Aiken,12/18/2022,1.441477815,3.321036896,563.96,487,645.025,29
Aiken,12/19/2022,1.43289445,3.357679997,752.753,655.95,860.025,29
Aiken,12/20/2022,1.42228718,3.393201182,1011.666,888.975,1155.025,37
Aiken,12/21/2022,1.412219726,3.425819668,1358.546,1198,1552.025,37
Aiken,12/22/2022,1.403508238,3.454050277,1825.634,1602.975,2059.075,37
Aiken,12/23/2022,1.398223103,3.478693058,2457.849,2167,2778,37
Aiken,12/24/2022,1.394135644,3.498934412,3321.045,2931.7,3771,37
Allendale,12/11/2022,1.061285266,1.014353419,0.655,0,3,1
Allendale,12/12/2022,1.061976826,1.011904865,0.732,0,3,1
Allendale,12/13/2022,1.066604415,1.013054053,0.811,0,3,0
Allendale,12/14/2022,1.07644987,1.020280814,0.844,0,3,0
Allendale,12/15/2022,1.089640088,1.031222551,0.799,0,3,0
Allendale,12/16/2022,1.098635653,1.044998263,0.844,0,3,0
Allendale,12/17/2022,1.103670282,1.062374206,0.881,0,4,0
Allendale,12/18/2022,1.102065548,1.082508842,0.902,0,4,0
