County,Date,Rt_actual,Rt_forecast,Case_forecast,Case_lower95,Case_upper95,Case_actual
Abbeville,12/11/2022,1.092847483,1.094890327,7.337,2,13,7
Abbeville,12/12/2022,1.089876768,1.096646302,7.394,2,13,7
Abbeville,12/13/2022,1.092447145,1.103444529,7.683,3,13,7
Abbeville,12/14/2022,1.099851202,1.113413856,7.9,3,14,7
Abbeville,12/15/2022,1.109726713,1.125452408,8.055,2.975,15,7
Abbeville,12/16/2022,1.119491188,1.138342604,8.263,3,15,7
Abbeville,12/17/2022,1.125067676,1.151190003,8.495,3,16,7
Abbeville,12/18/2022,1.126822574,1.163312247,8.857,3,16,7
Abbeville,12/19/2022,1.125528622,1.17434131,9.228,3,17.025,7
Abbeville,12/20/2022,1.121003313,1.183951368,9.408,3,17,5
Abbeville,12/21/2022,1.117662008,1.192608932,10.021,3,19,5
Abbeville,12/22/2022,1.113839425,1.201316799,10.253,3,19,5
Abbeville,12/23/2022,1.11271732,1.210099143,10.762,4,19,5
Abbeville,12/24/2022,1.112146289,1.219335134,11.075,4,20,5
Aiken,12/11/2022,1.394112251,1.397185979,41.598,29.975,54,38
Aiken,12/12/2022,1.395053772,1.399546664,45.278,32,59,38
Aiken,12/13/2022,1.40452649,1.408302357,48.892,35,63.025,29
Aiken,12/14/2022,1.416123784,1.421667082,52.723,38,68.025,29
Aiken,12/15/2022,1.428448539,1.438430521,57.53,42,74,29
Aiken,12/16/2022,1.436480531,1.456725698,62.906,47,81.025,29
Aiken,12/17/2022,1.442591086,1.474814184,68.599,50.975,88,29
Aiken,12/18/2022,1.441477815,1.49167071,74.951,56,96.025,29
Aiken,12/19/2022,1.43289445,1.506563541,81.995,60.975,105,29
Aiken,12/20/2022,1.42228718,1.519493943,89.808,67,113.025,37
Aiken,12/21/2022,1.412219726,1.52982044,98.512,74,125,37
Aiken,12/22/2022,1.403508238,1.538796637,107.975,80,136,37
Aiken,12/23/2022,1.398223103,1.547274588,118.898,89,151,37
Aiken,12/24/2022,1.394135644,1.555097481,130.444,100,165,37
Allendale,12/11/2022,1.061285266,1.061489901,0.661,0,3,1
Allendale,12/12/2022,1.061976826,1.060080795,0.773,0,3,1
Allendale,12/13/2022,1.066604415,1.060877412,0.788,0,3,0
Allendale,12/14/2022,1.07644987,1.063995486,0.847,0,3,0
Allendale,12/15/2022,1.089640088,1.069322309,0.838,0,3,0
Allendale,12/16/2022,1.098635653,1.076559417,0.902,0,3,0
Allendale,12/17/2022,1.103670282,1.085826538,0.84,0,3,0
Allendale,12/18/2022,1.102065548,1.096906821,0.897,0,4,0
Allendale,12/19/2022,1.099959312,1.109834883,0.964,0,4,0
Allendale,12/20/2022,1.096910686,1.124413945,1.009,0,4,0
Allendale,12/21/2022,1.100049846,1.140283662,0.96,0,4,0
Allendale,12/22/2022,1.104451586,1.158644697,1.021,0,5,0
Allendale,12/23/2022,1.112559904,1.177853965,1.072,0,4,0
Allendale,12/24/2022,1.121595307,1.197432792,1.093,0,4,0
Anderson,12/11/2022,1.12480219,1.125757475,18.167,10.975,27,0
Anderson,12/12/2022,1.12986214,1.135073478,16.342,9,24,0
Anderson,12/13/2022,1.140455245,1.149170743,15.585,8,23,44
Anderson,12/14/2022,1.153932396,1.1656509,15.653,8,24,57
Anderson,12/15/2022,1.170277415,1.183648703,16.291,8,25,15
Anderson,12/16/2022,1.184596131,1.201431487,17.127,9,27,0
Anderson,12/17/2022,1.19360949,1.217781998,17.913,9,28,0
Anderson,12/18/2022,1.194346213,1.231895729,18.921,10,30,0
Anderson,12/19/2022,1.188182653,1.243592497,19.875,11,31,0
Anderson,12/20/2022,1.176960589,1.253260586,20.664,12,31,51
Anderson,12/21/2022,1.16448891,1.261081741,21.794,12,34,77
Anderson,12/22/2022,1.150517425,1.268232673,22.894,12,36,30
Anderson,12/23/2022,1.137448356,1.275159329,24.471,13,38,0
Anderson,12/24/2022,1.125068918,1.282324966,25.749,14,41,0
Bamberg,12/11/2022,1.101347848,1.101999416,1.126,0,3,1
Bamberg,12/12/2022,1.100846226,1.100868371,1.087,0,4,1
Bamberg,12/13/2022,1.099643728,1.098405159,1.111,0,4,1
Bamberg,12/14/2022,1.099952395,1.095171057,1.148,0,4,1
Bamberg,12/15/2022,1.099588062,1.091597761,1.167,0,4,1
Bamberg,12/16/2022,1.099901688,1.088282499,1.239,0,4,1
Bamberg,12/17/2022,1.097411032,1.085288339,1.174,0,4,1
Bamberg,12/18/2022,1.095335024,1.08253937,1.229,0,4,1
Bamberg,12/19/2022,1.09460634,1.080486005,1.277,0,4,1
Bamberg,12/20/2022,1.091436628,1.078930165,1.24,0,5,2
Bamberg,12/21/2022,1.086672797,1.078449011,1.257,0,4,2
Bamberg,12/22/2022,1.080016863,1.078298388,1.321,0,5,2
Bamberg,12/23/2022,1.072201543,1.078326523,1.284,0,5,2
Bamberg,12/24/2022,1.063636711,1.078612071,1.35,0,5,2
Barnwell,12/11/2022,1.192956772,1.193879027,2.581,0,6,3
Barnwell,12/12/2022,1.170732718,1.172075544,2.942,0,7,3
Barnwell,12/13/2022,1.155287687,1.154956021,2.916,0,7,2
Barnwell,12/14/2022,1.142543627,1.143265305,2.954,0,7,2
